#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 2.0030e-04  3.000e-06 -2.000e-05  0.000e+00 -4.000e-06  8.000e-06 -1.000e-08 -1.000e-05 -3.000e-08 -3.000e-07
 4.5660e-04  7.000e-06 -3.000e-05  0.000e+00 -8.000e-06  1.700e-05  0.000e+00 -2.000e-05  1.000e-08 -6.000e-07
 7.8060e-04  1.100e-05 -5.000e-05 -1.000e-06 -1.300e-05  2.800e-05 -1.000e-08 -3.000e-05 -1.000e-08 -9.000e-07
 1.1850e-03  1.600e-05 -7.000e-05 -1.000e-06 -1.800e-05  3.900e-05 -2.000e-08 -5.000e-05 -5.000e-08 -1.300e-06
 1.6860e-03  2.100e-05 -9.000e-05 -2.000e-06 -2.300e-05  5.200e-05 -3.000e-08 -6.000e-05 -5.000e-08 -1.700e-06
 2.2980e-03  2.700e-05 -1.100e-04 -2.000e-06 -2.900e-05  6.500e-05 -3.000e-08 -8.000e-05 -4.000e-08 -2.100e-06
 3.0380e-03  3.400e-05 -1.300e-04 -3.000e-06 -3.500e-05  7.900e-05 -4.000e-08 -9.000e-05 -1.000e-08 -2.600e-06
 3.9260e-03  4.100e-05 -1.500e-04 -3.000e-06 -4.100e-05  9.400e-05 -4.000e-08 -1.100e-04 -5.000e-08 -3.000e-06
 4.9850e-03  4.900e-05 -1.700e-04 -3.000e-06 -4.700e-05  1.100e-04 -5.000e-08 -1.200e-04 -4.000e-08 -3.400e-06
 6.2420e-03  5.800e-05 -1.900e-04 -3.000e-06 -5.300e-05  1.260e-04 -5.000e-08 -1.400e-04 -4.000e-08 -3.800e-06
 7.7280e-03  6.700e-05 -2.200e-04 -4.000e-06 -6.000e-05  1.430e-04 -5.000e-08 -1.500e-04 -4.000e-08 -4.200e-06
 9.4800e-03  7.600e-05 -2.400e-04 -3.000e-06 -6.600e-05  1.600e-04 -5.000e-08 -1.600e-04 -5.000e-08 -4.600e-06
 1.1540e-02  8.700e-05 -2.600e-04 -3.000e-06 -7.300e-05  1.780e-04 -4.000e-08 -1.800e-04 -6.000e-08 -5.100e-06
 1.3940e-02  9.800e-05 -2.800e-04 -3.000e-06 -7.900e-05  1.960e-04 -4.000e-08 -1.900e-04 -8.000e-08 -5.400e-06
 1.6750e-02  1.090e-04 -3.000e-04 -2.000e-06 -8.500e-05  2.140e-04 -3.000e-08 -2.000e-04 -1.000e-07 -5.900e-06
 2.0010e-02  1.210e-04 -3.200e-04 -1.000e-06 -9.100e-05  2.330e-04 -3.000e-08 -2.100e-04 -1.200e-07 -6.300e-06
 2.3800e-02  1.340e-04 -3.400e-04  0.000e+00 -9.700e-05  2.520e-04 -1.000e-08 -2.200e-04 -1.400e-07 -6.600e-06
 2.8190e-02  1.470e-04 -3.600e-04  1.000e-06 -1.020e-04  2.710e-04  0.000e+00 -2.300e-04 -1.300e-07 -7.000e-06
 3.3260e-02  1.610e-04 -3.800e-04  2.000e-06 -1.070e-04  2.900e-04  2.000e-08 -2.300e-04 -1.200e-07 -7.200e-06
 3.8970e-02  1.750e-04 -4.000e-04  3.000e-06 -1.110e-04  3.080e-04  4.000e-08 -2.400e-04 -1.400e-07 -7.600e-06
 4.5370e-02  1.890e-04 -4.200e-04  5.000e-06 -1.160e-04  3.270e-04  7.000e-08 -2.400e-04 -1.300e-07 -7.900e-06
 5.2550e-02  2.040e-04 -4.400e-04  7.000e-06 -1.190e-04  3.450e-04  1.000e-07 -2.500e-04 -1.100e-07 -8.100e-06
 6.0560e-02  2.180e-04 -4.500e-04  9.000e-06 -1.220e-04  3.620e-04  1.300e-07 -2.500e-04 -6.000e-08 -8.400e-06
 6.9490e-02  2.330e-04 -4.700e-04  1.100e-05 -1.240e-04  3.790e-04  1.500e-07 -2.500e-04 -3.000e-08 -8.700e-06
 7.9410e-02  2.480e-04 -4.900e-04  1.300e-05 -1.270e-04  3.960e-04  1.800e-07 -2.600e-04  2.000e-08 -9.000e-06
 9.0410e-02  2.620e-04 -5.000e-04  1.600e-05 -1.280e-04  4.120e-04  2.100e-07 -2.600e-04  9.000e-08 -9.200e-06
 1.0260e-01  2.770e-04 -5.200e-04  1.800e-05 -1.290e-04  4.270e-04  2.400e-07 -2.600e-04  2.000e-07 -9.400e-06
 1.1610e-01  2.920e-04 -5.400e-04  2.100e-05 -1.300e-04  4.420e-04  2.700e-07 -2.600e-04  3.100e-07 -9.600e-06
 1.3090e-01  3.070e-04 -5.500e-04  2.500e-05 -1.300e-04  4.570e-04  2.900e-07 -2.600e-04  4.300e-07 -9.800e-06
 1.4720e-01  3.220e-04 -5.700e-04  2.800e-05 -1.300e-04  4.710e-04  3.100e-07 -2.600e-04  5.300e-07 -1.000e-05
 1.6500e-01  3.370e-04 -5.800e-04  3.200e-05 -1.300e-04  4.840e-04  3.300e-07 -2.700e-04  6.400e-07 -1.010e-05
 1.8440e-01  3.520e-04 -6.000e-04  3.600e-05 -1.300e-04  4.970e-04  3.400e-07 -2.700e-04  7.900e-07 -1.020e-05
 2.0530e-01  3.670e-04 -6.200e-04  4.100e-05 -1.290e-04  5.090e-04  3.400e-07 -2.700e-04  9.600e-07 -1.030e-05
 2.2780e-01  3.810e-04 -6.300e-04  4.600e-05 -1.290e-04  5.200e-04  3.400e-07 -2.800e-04  1.100e-06 -1.040e-05
 2.5190e-01  3.950e-04 -6.500e-04  5.200e-05 -1.280e-04  5.300e-04  3.400e-07 -2.800e-04  1.290e-06 -1.050e-05
 2.7780e-01  4.090e-04 -6.600e-04  5.800e-05 -1.270e-04  5.400e-04  3.300e-07 -2.800e-04  1.490e-06 -1.060e-05
 3.0530e-01  4.220e-04 -6.800e-04  6.500e-05 -1.270e-04  5.500e-04  3.200e-07 -2.900e-04  1.690e-06 -1.070e-05
 3.3470e-01  4.360e-04 -6.900e-04  7.200e-05 -1.260e-04  5.590e-04  2.800e-07 -2.900e-04  1.910e-06 -1.070e-05
 3.6600e-01  4.480e-04 -7.100e-04  8.000e-05 -1.260e-04  5.670e-04  2.500e-07 -3.000e-04  2.130e-06 -1.080e-05
 3.9910e-01  4.610e-04 -7.300e-04  8.800e-05 -1.260e-04  5.740e-04  2.100e-07 -3.100e-04  2.360e-06 -1.080e-05
 4.3430e-01  4.730e-04 -7.400e-04  9.700e-05 -1.260e-04  5.820e-04  1.700e-07 -3.200e-04  2.610e-06 -1.080e-05
 4.7150e-01  4.850e-04 -7.600e-04  1.070e-04 -1.260e-04  5.880e-04  1.200e-07 -3.300e-04  2.870e-06 -1.080e-05
 5.1080e-01  4.970e-04 -7.700e-04  1.170e-04 -1.260e-04  5.950e-04  7.000e-08 -3.400e-04  3.130e-06 -1.080e-05
 5.5230e-01  5.080e-04 -7.900e-04  1.270e-04 -1.270e-04  6.010e-04  2.000e-08 -3.500e-04  3.430e-06 -1.080e-05
 5.9610e-01  5.190e-04 -8.000e-04  1.390e-04 -1.280e-04  6.060e-04 -5.000e-08 -3.600e-04  3.690e-06 -1.070e-05
 6.4220e-01  5.300e-04 -8.200e-04  1.510e-04 -1.290e-04  6.110e-04 -1.100e-07 -3.700e-04  3.980e-06 -1.060e-05
 6.9070e-01  5.400e-04 -8.300e-04  1.630e-04 -1.310e-04  6.160e-04 -1.800e-07 -3.800e-04  4.260e-06 -1.060e-05
 7.4160e-01  5.500e-04 -8.500e-04  1.760e-04 -1.330e-04  6.210e-04 -2.600e-07 -4.000e-04  4.540e-06 -1.060e-05
 7.9520e-01  5.600e-04 -8.600e-04  1.900e-04 -1.360e-04  6.250e-04 -3.500e-07 -4.100e-04  4.850e-06 -1.060e-05
 8.5130e-01  5.700e-04 -8.800e-04  2.050e-04 -1.380e-04  6.290e-04 -4.400e-07 -4.300e-04  5.170e-06 -1.050e-05
 9.1010e-01  5.790e-04 -8.900e-04  2.200e-04 -1.410e-04  6.330e-04 -5.400e-07 -4.500e-04  5.480e-06 -1.040e-05
 9.7170e-01  5.880e-04 -9.100e-04  2.350e-04 -1.450e-04  6.360e-04 -6.400e-07 -4.600e-04  5.800e-06 -1.040e-05
 1.0360e+00  5.970e-04 -9.200e-04  2.520e-04 -1.490e-04  6.390e-04 -7.400e-07 -4.800e-04  6.060e-06 -1.030e-05
 1.1030e+00  6.050e-04 -9.400e-04  2.680e-04 -1.530e-04  6.420e-04 -8.600e-07 -5.000e-04  6.370e-06 -1.010e-05
 1.1740e+00  6.130e-04 -9.500e-04  2.860e-04 -1.570e-04  6.450e-04 -9.600e-07 -5.200e-04  6.630e-06 -1.000e-05
 1.2470e+00  6.210e-04 -9.700e-04  3.040e-04 -1.620e-04  6.480e-04 -1.080e-06 -5.400e-04  6.900e-06 -9.900e-06
 1.3240e+00  6.290e-04 -9.800e-04  3.220e-04 -1.680e-04  6.500e-04 -1.200e-06 -5.600e-04  7.200e-06 -9.800e-06
 1.4030e+00  6.360e-04 -1.000e-03  3.410e-04 -1.730e-04  6.520e-04 -1.310e-06 -5.900e-04  7.510e-06 -9.600e-06
 1.4870e+00  6.430e-04 -1.010e-03  3.610e-04 -1.790e-04  6.550e-04 -1.430e-06 -6.100e-04  7.810e-06 -9.500e-06
 1.5730e+00  6.500e-04 -1.030e-03  3.810e-04 -1.860e-04  6.570e-04 -1.560e-06 -6.300e-04  8.100e-06 -9.400e-06
 1.6630e+00  6.570e-04 -1.040e-03  4.010e-04 -1.920e-04  6.580e-04 -1.680e-06 -6.600e-04  8.410e-06 -9.200e-06
 1.7570e+00  6.630e-04 -1.060e-03  4.220e-04 -1.990e-04  6.600e-04 -1.810e-06 -6.800e-04  8.730e-06 -9.000e-06
 1.8540e+00  6.700e-04 -1.070e-03  4.440e-04 -2.070e-04  6.620e-04 -1.940e-06 -7.100e-04  9.040e-06 -8.900e-06
 1.9550e+00  6.760e-04 -1.090e-03  4.660e-04 -2.140e-04  6.630e-04 -2.070e-06 -7.300e-04  9.350e-06 -8.700e-06
 2.0600e+00  6.820e-04 -1.100e-03  4.880e-04 -2.220e-04  6.650e-04 -2.200e-06 -7.600e-04  9.680e-06 -8.500e-06
 2.1690e+00  6.870e-04 -1.120e-03  5.110e-04 -2.310e-04  6.660e-04 -2.320e-06 -7.900e-04  1.000e-05 -8.400e-06
 2.2820e+00  6.930e-04 -1.130e-03  5.350e-04 -2.390e-04  6.670e-04 -2.450e-06 -8.200e-04  1.031e-05 -8.200e-06
 2.4000e+00  6.980e-04 -1.150e-03  5.590e-04 -2.480e-04  6.680e-04 -2.580e-06 -8.500e-04  1.059e-05 -8.000e-06
 2.5210e+00  7.030e-04 -1.160e-03  5.830e-04 -2.570e-04  6.690e-04 -2.720e-06 -8.700e-04  1.088e-05 -7.800e-06
 2.6470e+00  7.080e-04 -1.180e-03  6.080e-04 -2.670e-04  6.700e-04 -2.860e-06 -9.000e-04  1.121e-05 -7.600e-06
 2.7780e+00  7.130e-04 -1.190e-03  6.330e-04 -2.770e-04  6.710e-04 -3.000e-06 -9.300e-04  1.152e-05 -7.500e-06
 2.9130e+00  7.170e-04 -1.210e-03  6.580e-04 -2.870e-04  6.720e-04 -3.150e-06 -9.600e-04  1.178e-05 -7.300e-06
 3.0530e+00  7.220e-04 -1.220e-03  6.840e-04 -2.970e-04  6.730e-04 -3.280e-06 -1.000e-03  1.207e-05 -7.000e-06
