#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 2.0030e-04 -1.000e-05 -1.000e-06  1.000e-06 -4.400e-05  0.000e+00 -1.000e-07  1.000e-05  1.000e-07 -5.000e-07
 4.5660e-04 -3.000e-05 -3.000e-06  2.000e-06 -9.500e-05  1.000e-05 -3.000e-07  2.000e-05  1.000e-07 -9.000e-07
 7.8060e-04 -4.000e-05 -5.000e-06  3.000e-06 -1.520e-04  2.000e-05 -4.000e-07  2.000e-05  2.000e-07 -1.600e-06
 1.1850e-03 -6.000e-05 -8.000e-06  4.000e-06 -2.140e-04  3.000e-05 -6.000e-07  3.000e-05  2.000e-07 -2.300e-06
 1.6860e-03 -8.000e-05 -1.100e-05  3.000e-06 -2.810e-04  4.000e-05 -9.000e-07  4.000e-05  1.000e-07 -3.100e-06
 2.2980e-03 -1.000e-04 -1.400e-05  2.000e-06 -3.520e-04  6.000e-05 -1.100e-06  4.000e-05 -1.000e-07 -4.000e-06
 3.0380e-03 -1.200e-04 -1.900e-05  0.000e+00 -4.250e-04  7.000e-05 -1.300e-06  4.000e-05 -3.000e-07 -4.900e-06
 3.9260e-03 -1.500e-04 -2.500e-05 -4.000e-06 -5.000e-04  9.000e-05 -1.500e-06  4.000e-05 -7.000e-07 -6.000e-06
 4.9850e-03 -1.700e-04 -3.100e-05 -9.000e-06 -5.770e-04  1.100e-04 -1.600e-06  3.000e-05 -1.200e-06 -7.100e-06
 6.2420e-03 -2.000e-04 -3.900e-05 -1.500e-05 -6.530e-04  1.300e-04 -1.800e-06  3.000e-05 -1.800e-06 -8.300e-06
 7.7280e-03 -2.300e-04 -4.700e-05 -2.400e-05 -7.300e-04  1.500e-04 -1.900e-06  2.000e-05 -2.600e-06 -9.600e-06
 9.4800e-03 -2.500e-04 -5.700e-05 -3.400e-05 -8.050e-04  1.700e-04 -2.200e-06  0.000e+00 -3.500e-06 -1.100e-05
 1.1540e-02 -2.800e-04 -6.900e-05 -4.700e-05 -8.790e-04  2.000e-04 -2.300e-06 -1.000e-05 -4.700e-06 -1.240e-05
 1.3940e-02 -3.200e-04 -8.300e-05 -6.200e-05 -9.510e-04  2.200e-04 -2.500e-06 -3.000e-05 -6.000e-06 -1.390e-05
 1.6750e-02 -3.500e-04 -9.800e-05 -7.900e-05 -1.020e-03  2.500e-04 -2.700e-06 -5.000e-05 -7.400e-06 -1.550e-05
 2.0010e-02 -3.900e-04 -1.160e-04 -1.000e-04 -1.086e-03  2.700e-04 -3.000e-06 -8.000e-05 -9.100e-06 -1.730e-05
 2.3800e-02 -4.200e-04 -1.360e-04 -1.220e-04 -1.149e-03  3.000e-04 -3.300e-06 -1.100e-04 -1.090e-05 -1.900e-05
 2.8190e-02 -4.600e-04 -1.590e-04 -1.480e-04 -1.209e-03  3.300e-04 -3.600e-06 -1.400e-04 -1.300e-05 -2.090e-05
 3.3260e-02 -5.000e-04 -1.850e-04 -1.770e-04 -1.264e-03  3.600e-04 -4.000e-06 -1.800e-04 -1.520e-05 -2.270e-05
