#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 2.7740e-08  0.000e+00  0.000e+00  1.000e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 6.7430e-08  0.000e+00  0.000e+00  1.000e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 1.2390e-07  0.000e+00  0.000e+00  1.000e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.000e-07 -1.000e-06
 2.0340e-07  0.000e+00  0.000e+00  1.000e-05  1.000e-04  0.000e+00 -1.000e-06  0.000e+00  1.000e-07 -1.000e-06
 3.1250e-07  0.000e+00  0.000e+00  1.000e-05  1.000e-04 -1.000e-05 -1.000e-06  0.000e+00  2.000e-07 -1.000e-06
 4.5900e-07  0.000e+00  0.000e+00  2.000e-05  1.000e-04 -1.000e-05 -1.000e-06  0.000e+00  2.000e-07 -2.000e-06
 6.5030e-07 -1.000e-04  0.000e+00  2.000e-05  2.000e-04 -3.000e-05 -1.000e-06 -1.000e-04  3.000e-07 -2.000e-06
 8.9950e-07 -1.000e-04  1.000e-05  2.000e-05  2.000e-04 -4.000e-05 -1.000e-06 -1.000e-04  4.000e-07 -2.000e-06
 1.2230e-06 -1.000e-04  1.000e-05  2.000e-05  3.000e-04 -6.000e-05 -1.000e-06 -1.000e-04  4.000e-07 -3.000e-06
 1.6410e-06 -2.000e-04  1.000e-05  3.000e-05  4.000e-04 -8.000e-05 -2.000e-06 -1.000e-04  5.000e-07 -3.000e-06
 2.1830e-06 -2.000e-04  2.000e-05  3.000e-05  5.000e-04 -1.100e-04 -1.000e-06 -1.000e-04  5.000e-07 -3.000e-06
 2.8820e-06 -3.000e-04  3.000e-05  4.000e-05  7.000e-04 -1.500e-04 -1.000e-06  0.000e+00  5.000e-07 -2.000e-06
