#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 2.0700e-04  4.000e-06 -1.000e-05  1.000e-06 -4.000e-06  9.000e-06 -2.000e-08 -1.000e-05  0.000e+00 -4.000e-07
 4.7630e-04  7.000e-06 -4.000e-05  2.000e-06 -9.000e-06  2.000e-05 -3.000e-08 -3.000e-05  0.000e+00 -8.000e-07
 8.2330e-04  1.200e-05 -6.000e-05  4.000e-06 -1.500e-05  3.400e-05 -6.000e-08 -6.000e-05  4.000e-08 -1.300e-06
 1.2660e-03  1.700e-05 -9.000e-05  5.000e-06 -2.100e-05  4.900e-05 -8.000e-08 -8.000e-05  7.000e-08 -1.900e-06
 1.8260e-03  2.300e-05 -1.200e-04  7.000e-06 -2.800e-05  6.700e-05 -1.000e-07 -1.200e-04  1.600e-07 -2.500e-06
 2.5120e-03  3.000e-05 -1.600e-04  8.000e-06 -3.500e-05  8.600e-05 -1.400e-07 -1.500e-04  2.000e-07 -3.200e-06
 3.3450e-03  3.700e-05 -2.000e-04  9.000e-06 -4.300e-05  1.070e-04 -1.600e-07 -1.800e-04  2.600e-07 -3.900e-06
 4.3500e-03  4.500e-05 -2.400e-04  1.000e-05 -5.200e-05  1.300e-04 -1.900e-07 -2.200e-04  3.200e-07 -4.700e-06
 5.5530e-03  5.400e-05 -2.800e-04  1.100e-05 -6.000e-05  1.550e-04 -2.200e-07 -2.600e-04  3.900e-07 -5.500e-06
 6.9850e-03  6.300e-05 -3.300e-04  1.100e-05 -6.900e-05  1.810e-04 -2.600e-07 -3.100e-04  4.500e-07 -6.300e-06
 8.6810e-03  7.200e-05 -3.800e-04  1.200e-05 -7.800e-05  2.090e-04 -3.000e-07 -3.500e-04  5.200e-07 -7.200e-06
 1.0680e-02  8.300e-05 -4.200e-04  1.100e-05 -8.700e-05  2.380e-04 -3.400e-07 -4.000e-04  6.200e-07 -8.100e-06
 1.3010e-02  9.400e-05 -4.700e-04  1.000e-05 -9.600e-05  2.690e-04 -3.800e-07 -4.500e-04  7.000e-07 -9.100e-06
 1.5740e-02  1.050e-04 -5.300e-04  9.000e-06 -1.050e-04  3.010e-04 -4.200e-07 -5.000e-04  7.600e-07 -1.010e-05
 1.8880e-02  1.170e-04 -5.800e-04  6.000e-06 -1.140e-04  3.340e-04 -4.600e-07 -5.500e-04  8.700e-07 -1.110e-05
 2.2500e-02  1.300e-04 -6.300e-04  4.000e-06 -1.220e-04  3.690e-04 -5.000e-07 -6.000e-04  9.600e-07 -1.210e-05
 2.6660e-02  1.440e-04 -6.900e-04  0.000e+00 -1.310e-04  4.050e-04 -5.500e-07 -6.600e-04  1.040e-06 -1.310e-05
 3.1400e-02  1.580e-04 -7.400e-04 -5.000e-06 -1.380e-04  4.420e-04 -6.000e-07 -7.100e-04  1.130e-06 -1.420e-05
 3.6800e-02  1.730e-04 -7.900e-04 -1.000e-05 -1.460e-04  4.810e-04 -6.400e-07 -7.700e-04  1.210e-06 -1.530e-05
 4.2930e-02  1.890e-04 -8.500e-04 -1.600e-05 -1.530e-04  5.200e-04 -6.700e-07 -8.200e-04  1.280e-06 -1.630e-05
 4.9880e-02  2.050e-04 -9.000e-04 -2.400e-05 -1.600e-04  5.610e-04 -7.100e-07 -8.800e-04  1.360e-06 -1.740e-05
 5.7730e-02  2.230e-04 -9.600e-04 -3.200e-05 -1.670e-04  6.040e-04 -7.500e-07 -9.400e-04  1.460e-06 -1.860e-05
 6.6580e-02  2.410e-04 -1.010e-03 -4.200e-05 -1.720e-04  6.480e-04 -7.900e-07 -9.900e-04  1.550e-06 -1.970e-05
 7.6540e-02  2.610e-04 -1.070e-03 -5.300e-05 -1.780e-04  6.930e-04 -8.200e-07 -1.050e-03  1.630e-06 -2.080e-05
 8.7710e-02  2.810e-04 -1.130e-03 -6.500e-05 -1.830e-04  7.400e-04 -8.600e-07 -1.110e-03  1.720e-06 -2.200e-05
 1.0020e-01  3.030e-04 -1.190e-03 -7.800e-05 -1.870e-04  7.880e-04 -8.900e-07 -1.170e-03  1.770e-06 -2.320e-05
 1.1420e-01  3.260e-04 -1.240e-03 -9.300e-05 -1.900e-04  8.390e-04 -9.200e-07 -1.230e-03  1.810e-06 -2.440e-05
 1.2980e-01  3.500e-04 -1.300e-03 -1.090e-04 -1.930e-04  8.910e-04 -9.300e-07 -1.290e-03  1.880e-06 -2.560e-05
 1.4720e-01  3.750e-04 -1.360e-03 -1.270e-04 -1.960e-04  9.440e-04 -9.500e-07 -1.360e-03  1.880e-06 -2.680e-05
 1.6640e-01  4.010e-04 -1.420e-03 -1.460e-04 -1.980e-04  1.000e-03 -9.600e-07 -1.420e-03  1.890e-06 -2.810e-05
 1.8770e-01  4.290e-04 -1.480e-03 -1.670e-04 -1.990e-04  1.057e-03 -9.700e-07 -1.490e-03  1.920e-06 -2.940e-05
 2.1130e-01  4.580e-04 -1.540e-03 -1.900e-04 -1.990e-04  1.116e-03 -9.600e-07 -1.550e-03  1.880e-06 -3.080e-05
 2.3740e-01  4.890e-04 -1.610e-03 -2.140e-04 -1.990e-04  1.177e-03 -9.600e-07 -1.620e-03  1.860e-06 -3.220e-05
 2.6610e-01  5.210e-04 -1.670e-03 -2.400e-04 -1.980e-04  1.240e-03 -9.400e-07 -1.680e-03  1.810e-06 -3.360e-05
 2.9790e-01  5.550e-04 -1.740e-03 -2.680e-04 -1.970e-04  1.306e-03 -9.200e-07 -1.750e-03  1.720e-06 -3.510e-05
 3.3280e-01  5.900e-04 -1.800e-03 -2.990e-04 -1.940e-04  1.373e-03 -8.800e-07 -1.820e-03  1.650e-06 -3.660e-05
 3.7120e-01  6.270e-04 -1.870e-03 -3.310e-04 -1.910e-04  1.443e-03 -8.400e-07 -1.890e-03  1.590e-06 -3.820e-05
 4.1330e-01  6.660e-04 -1.940e-03 -3.650e-04 -1.880e-04  1.514e-03 -7.700e-07 -1.960e-03  1.460e-06 -3.980e-05
 4.5950e-01  7.060e-04 -2.020e-03 -4.010e-04 -1.830e-04  1.588e-03 -7.000e-07 -2.030e-03  1.360e-06 -4.150e-05
 5.0990e-01  7.480e-04 -2.090e-03 -4.390e-04 -1.780e-04  1.664e-03 -6.100e-07 -2.110e-03  1.200e-06 -4.310e-05
 5.6500e-01  7.920e-04 -2.160e-03 -4.800e-04 -1.710e-04  1.742e-03 -5.000e-07 -2.180e-03  1.080e-06 -4.490e-05
 6.2500e-01  8.370e-04 -2.240e-03 -5.230e-04 -1.640e-04  1.822e-03 -3.800e-07 -2.250e-03  9.000e-07 -4.670e-05
 6.9040e-01  8.840e-04 -2.320e-03 -5.680e-04 -1.560e-04  1.904e-03 -2.500e-07 -2.320e-03  6.900e-07 -4.860e-05
 7.6150e-01  9.330e-04 -2.400e-03 -6.150e-04 -1.480e-04  1.988e-03 -1.000e-07 -2.400e-03  4.200e-07 -5.050e-05
 8.3850e-01  9.830e-04 -2.480e-03 -6.640e-04 -1.380e-04  2.073e-03  8.000e-08 -2.470e-03  6.000e-08 -5.240e-05
 9.2180e-01  1.035e-03 -2.570e-03 -7.160e-04 -1.270e-04  2.160e-03  2.900e-07 -2.550e-03 -2.500e-07 -5.440e-05
 1.0120e+00  1.088e-03 -2.650e-03 -7.700e-04 -1.160e-04  2.249e-03  5.100e-07 -2.620e-03 -5.800e-07 -5.650e-05
 1.1090e+00  1.143e-03 -2.740e-03 -8.260e-04 -1.030e-04  2.339e-03  7.600e-07 -2.690e-03 -9.900e-07 -5.860e-05
 1.2140e+00  1.200e-03 -2.830e-03 -8.850e-04 -8.900e-05  2.431e-03  1.030e-06 -2.770e-03 -1.330e-06 -6.070e-05
 1.3270e+00  1.258e-03 -2.920e-03 -9.460e-04 -7.400e-05  2.524e-03  1.340e-06 -2.840e-03 -1.770e-06 -6.290e-05
 1.4490e+00  1.317e-03 -3.020e-03 -1.009e-03 -5.900e-05  2.618e-03  1.660e-06 -2.910e-03 -2.340e-06 -6.510e-05
 1.5800e+00  1.378e-03 -3.110e-03 -1.075e-03 -4.200e-05  2.714e-03  2.020e-06 -2.980e-03 -2.870e-06 -6.740e-05
 1.7200e+00  1.441e-03 -3.210e-03 -1.143e-03 -2.300e-05  2.810e-03  2.390e-06 -3.050e-03 -3.420e-06 -6.970e-05
 1.8720e+00  1.505e-03 -3.310e-03 -1.213e-03 -4.000e-06  2.908e-03  2.810e-06 -3.120e-03 -4.000e-06 -7.220e-05
 2.0340e+00  1.570e-03 -3.410e-03 -1.286e-03  1.700e-05  3.007e-03  3.245e-06 -3.190e-03 -4.650e-06 -7.460e-05
 2.2080e+00  1.637e-03 -3.520e-03 -1.361e-03  3.900e-05  3.106e-03  3.704e-06 -3.250e-03 -5.370e-06 -7.700e-05
 2.3940e+00  1.705e-03 -3.620e-03 -1.439e-03  6.200e-05  3.207e-03  4.205e-06 -3.320e-03 -6.100e-06 -7.950e-05
 2.5940e+00  1.774e-03 -3.730e-03 -1.519e-03  8.700e-05  3.307e-03  4.735e-06 -3.380e-03 -6.840e-06 -8.200e-05
 2.8080e+00  1.845e-03 -3.840e-03 -1.601e-03  1.130e-04  3.409e-03  5.293e-06 -3.440e-03 -7.680e-06 -8.450e-05
 3.0360e+00  1.917e-03 -3.950e-03 -1.686e-03  1.410e-04  3.511e-03  5.876e-06 -3.500e-03 -8.550e-06 -8.710e-05
