#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 2.0700e-04 -7.000e-05  6.000e-06  5.000e-06  9.000e-05 -1.100e-05  2.000e-07  0.000e+00 -6.000e-08  1.100e-06
 4.7630e-04 -1.600e-04  1.300e-05  1.100e-05  2.100e-04 -2.300e-05  3.000e-07 -1.000e-05 -1.400e-07  2.500e-06
 8.2330e-04 -2.600e-04  2.100e-05  1.900e-05  3.400e-04 -3.600e-05  4.000e-07 -2.000e-05 -2.700e-07  3.800e-06
 1.2660e-03 -3.800e-04  3.100e-05  2.900e-05  4.900e-04 -5.000e-05  6.000e-07 -3.000e-05 -4.000e-07  5.500e-06
 1.8260e-03 -5.100e-04  4.200e-05  4.100e-05  6.600e-04 -6.400e-05  7.000e-07 -5.000e-05 -5.400e-07  7.400e-06
 2.5120e-03 -6.500e-04  5.300e-05  5.600e-05  8.500e-04 -7.900e-05  8.000e-07 -6.000e-05 -7.100e-07  9.700e-06
 3.3450e-03 -8.000e-04  6.600e-05  7.400e-05  1.050e-03 -9.300e-05  1.000e-06 -8.000e-05 -9.000e-07  1.210e-05
 4.3500e-03 -9.700e-04  7.900e-05  9.400e-05  1.260e-03 -1.070e-04  1.100e-06 -1.000e-04 -1.140e-06  1.470e-05
 5.5530e-03 -1.140e-03  9.400e-05  1.180e-04  1.490e-03 -1.190e-04  1.200e-06 -1.200e-04 -1.420e-06  1.750e-05
 6.9850e-03 -1.320e-03  1.080e-04  1.450e-04  1.740e-03 -1.300e-04  1.200e-06 -1.500e-04 -1.710e-06  2.050e-05
 8.6810e-03 -1.520e-03  1.230e-04  1.760e-04  1.990e-03 -1.390e-04  1.300e-06 -1.800e-04 -2.050e-06  2.360e-05
 1.0680e-02 -1.710e-03  1.390e-04  2.110e-04  2.250e-03 -1.460e-04  1.200e-06 -2.100e-04 -2.450e-06  2.690e-05
 1.3010e-02 -1.920e-03  1.540e-04  2.500e-04  2.530e-03 -1.500e-04  1.100e-06 -2.500e-04 -2.890e-06  3.040e-05
 1.5740e-02 -2.130e-03  1.690e-04  2.930e-04  2.810e-03 -1.520e-04  9.000e-07 -2.900e-04 -3.390e-06  3.410e-05
 1.8880e-02 -2.350e-03  1.840e-04  3.410e-04  3.100e-03 -1.510e-04  8.000e-07 -3.400e-04 -3.930e-06  3.790e-05
 2.2500e-02 -2.570e-03  1.980e-04  3.940e-04  3.390e-03 -1.470e-04  3.000e-07 -3.900e-04 -4.520e-06  4.180e-05
 2.6660e-02 -2.790e-03  2.120e-04  4.520e-04  3.690e-03 -1.400e-04  0.000e+00 -4.500e-04 -5.170e-06  4.590e-05
 3.1400e-02 -3.020e-03  2.250e-04  5.140e-04  3.990e-03 -1.290e-04 -6.000e-07 -5.130e-04 -5.900e-06  5.020e-05
 3.6800e-02 -3.250e-03  2.370e-04  5.820e-04  4.300e-03 -1.150e-04 -1.200e-06 -5.820e-04 -6.710e-06  5.450e-05
 4.2930e-02 -3.480e-03  2.480e-04  6.560e-04  4.610e-03 -9.800e-05 -1.900e-06 -6.580e-04 -7.590e-06  5.900e-05
 4.9880e-02 -3.720e-03  2.580e-04  7.350e-04  4.930e-03 -7.700e-05 -2.800e-06 -7.410e-04 -8.550e-06  6.360e-05
 5.7730e-02 -3.960e-03  2.670e-04  8.200e-04  5.240e-03 -5.300e-05 -3.900e-06 -8.310e-04 -9.610e-06  6.840e-05
 6.6580e-02 -4.200e-03  2.740e-04  9.120e-04  5.560e-03 -2.600e-05 -5.200e-06 -9.290e-04 -1.074e-05  7.320e-05
 7.6540e-02 -4.450e-03  2.810e-04  1.010e-03  5.880e-03  4.000e-06 -6.500e-06 -1.035e-03 -1.197e-05  7.810e-05
 8.7710e-02 -4.690e-03  2.860e-04  1.114e-03  6.210e-03  3.800e-05 -8.200e-06 -1.149e-03 -1.331e-05  8.310e-05
 1.0020e-01 -4.950e-03  2.900e-04  1.225e-03  6.530e-03  7.400e-05 -1.000e-05 -1.273e-03 -1.474e-05  8.810e-05
 1.1420e-01 -5.200e-03  2.920e-04  1.343e-03  6.850e-03  1.130e-04 -1.210e-05 -1.406e-03 -1.629e-05  9.320e-05
 1.2980e-01 -5.460e-03  2.940e-04  1.468e-03  7.180e-03  1.530e-04 -1.430e-05 -1.548e-03 -1.793e-05  9.850e-05
 1.4720e-01 -5.710e-03  2.940e-04  1.599e-03  7.500e-03  1.960e-04 -1.670e-05 -1.699e-03 -1.966e-05  1.039e-04
 1.6640e-01 -5.980e-03  2.940e-04  1.737e-03  7.810e-03  2.400e-04 -1.920e-05 -1.860e-03 -2.153e-05  1.093e-04
 1.8770e-01 -6.240e-03  2.920e-04  1.883e-03  8.130e-03  2.850e-04 -2.220e-05 -2.032e-03 -2.351e-05  1.148e-04
 2.1130e-01 -6.510e-03  2.900e-04  2.035e-03  8.440e-03  3.310e-04 -2.540e-05 -2.213e-03 -2.559e-05  1.202e-04
 2.3740e-01 -6.780e-03  2.870e-04  2.195e-03  8.750e-03  3.770e-04 -2.860e-05 -2.405e-03 -2.778e-05  1.257e-04
 2.6610e-01 -7.050e-03  2.840e-04  2.362e-03  9.060e-03  4.240e-04 -3.210e-05 -2.607e-03 -3.006e-05  1.311e-04
 2.9790e-01 -7.330e-03  2.800e-04  2.535e-03  9.360e-03  4.700e-04 -3.570e-05 -2.819e-03 -3.244e-05  1.367e-04
 3.3280e-01 -7.610e-03  2.750e-04  2.716e-03  9.660e-03  5.150e-04 -3.970e-05 -3.041e-03 -3.491e-05  1.421e-04
 3.7120e-01 -7.890e-03  2.710e-04  2.903e-03  9.940e-03  5.580e-04 -4.380e-05 -3.274e-03 -3.746e-05  1.477e-04
 4.1330e-01 -8.180e-03  2.660e-04  3.097e-03  1.023e-02  6.000e-04 -4.810e-05 -3.516e-03 -4.010e-05  1.531e-04
 4.5950e-01 -8.470e-03  2.620e-04  3.297e-03  1.050e-02  6.400e-04 -5.240e-05 -3.768e-03 -4.281e-05  1.585e-04
 5.0990e-01 -8.760e-03  2.580e-04  3.502e-03  1.077e-02  6.780e-04 -5.680e-05 -4.028e-03 -4.551e-05  1.639e-04
 5.6500e-01 -9.050e-03  2.550e-04  3.714e-03  1.103e-02  7.120e-04 -6.150e-05 -4.297e-03 -4.831e-05  1.691e-04
 6.2500e-01 -9.340e-03  2.520e-04  3.930e-03  1.128e-02  7.440e-04 -6.620e-05 -4.573e-03 -5.111e-05  1.743e-04
 6.9040e-01 -9.640e-03  2.500e-04  4.152e-03  1.152e-02  7.720e-04 -7.120e-05 -4.857e-03 -5.391e-05  1.794e-04
 7.6150e-01 -9.940e-03  2.490e-04  4.378e-03  1.175e-02  7.960e-04 -7.610e-05 -5.148e-03 -5.671e-05  1.845e-04
 8.3850e-01 -1.024e-02  2.490e-04  4.607e-03  1.197e-02  8.160e-04 -8.120e-05 -5.443e-03 -5.951e-05  1.895e-04
 9.2180e-01 -1.054e-02  2.510e-04  4.840e-03  1.219e-02  8.320e-04 -8.610e-05 -5.744e-03 -6.231e-05  1.944e-04
