#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 3.3280e-01 -2.490e-03  2.500e-03  1.612e-03 -5.299e-03 -2.580e-03  4.060e-05  6.660e-03  7.560e-05  4.850e-05
 3.7120e-01 -2.570e-03  2.609e-03  1.688e-03 -5.401e-03 -2.640e-03  4.360e-05  6.790e-03  7.840e-05  5.060e-05
 4.1330e-01 -2.650e-03  2.717e-03  1.764e-03 -5.492e-03 -2.700e-03  4.660e-05  6.920e-03  8.090e-05  5.280e-05
 4.5950e-01 -2.740e-03  2.822e-03  1.840e-03 -5.572e-03 -2.760e-03  4.960e-05  7.040e-03  8.330e-05  5.500e-05
 5.0990e-01 -2.820e-03  2.925e-03  1.915e-03 -5.639e-03 -2.810e-03  5.250e-05  7.150e-03  8.540e-05  5.720e-05
 5.6500e-01 -2.910e-03  3.025e-03  1.989e-03 -5.694e-03 -2.870e-03  5.540e-05  7.250e-03  8.740e-05  5.950e-05
 6.2500e-01 -3.000e-03  3.123e-03  2.063e-03 -5.738e-03 -2.920e-03  5.830e-05  7.350e-03  8.910e-05  6.190e-05
 6.9040e-01 -3.090e-03  3.217e-03  2.136e-03 -5.769e-03 -2.970e-03  6.110e-05  7.440e-03  9.060e-05  6.430e-05
 7.6150e-01 -3.190e-03  3.308e-03  2.208e-03 -5.789e-03 -3.020e-03  6.380e-05  7.520e-03  9.180e-05  6.680e-05
 8.3850e-01 -3.290e-03  3.395e-03  2.278e-03 -5.797e-03 -3.070e-03  6.640e-05  7.590e-03  9.280e-05  6.930e-05
 9.2180e-01 -3.390e-03  3.478e-03  2.348e-03 -5.794e-03 -3.120e-03  6.890e-05  7.660e-03  9.360e-05  7.190e-05
 1.0120e+00 -3.490e-03  3.557e-03  2.416e-03 -5.780e-03 -3.160e-03  7.130e-05  7.720e-03  9.410e-05  7.450e-05
 1.1090e+00 -3.600e-03  3.631e-03  2.483e-03 -5.756e-03 -3.210e-03  7.350e-05  7.780e-03  9.440e-05  7.710e-05
 1.2140e+00 -3.710e-03  3.702e-03  2.549e-03 -5.722e-03 -3.250e-03  7.570e-05  7.830e-03  9.450e-05  7.980e-05
 1.3270e+00 -3.820e-03  3.768e-03  2.613e-03 -5.679e-03 -3.300e-03  7.760e-05  7.880e-03  9.440e-05  8.260e-05
 1.4490e+00 -3.930e-03  3.830e-03  2.676e-03 -5.627e-03 -3.340e-03  7.950e-05  7.920e-03  9.410e-05  8.540e-05
 1.5800e+00 -4.050e-03  3.888e-03  2.739e-03 -5.566e-03 -3.380e-03  8.110e-05  7.960e-03  9.350e-05  8.820e-05
 1.7200e+00 -4.170e-03  3.942e-03  2.799e-03 -5.497e-03 -3.420e-03  8.260e-05  8.000e-03  9.280e-05  9.110e-05
 1.8720e+00 -4.300e-03  3.991e-03  2.859e-03 -5.421e-03 -3.460e-03  8.390e-05  8.030e-03  9.190e-05  9.400e-05
 2.0340e+00 -4.430e-03  4.036e-03  2.918e-03 -5.339e-03 -3.500e-03  8.500e-05  8.060e-03  9.080e-05  9.680e-05
 2.2080e+00 -4.560e-03  4.076e-03  2.975e-03 -5.249e-03 -3.530e-03  8.600e-05  8.090e-03  8.950e-05  9.980e-05
 2.3940e+00 -4.700e-03  4.112e-03  3.031e-03 -5.154e-03 -3.570e-03  8.690e-05  8.120e-03  8.810e-05  1.029e-04
 2.5940e+00 -4.830e-03  4.144e-03  3.087e-03 -5.053e-03 -3.610e-03  8.760e-05  8.140e-03  8.650e-05  1.059e-04
 2.8080e+00 -4.980e-03  4.172e-03  3.141e-03 -4.947e-03 -3.640e-03  8.800e-05  8.160e-03  8.480e-05  1.090e-04
 3.0360e+00 -5.120e-03  4.196e-03  3.194e-03 -4.836e-03 -3.670e-03  8.830e-05  8.180e-03  8.290e-05  1.122e-04
