#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 8.3280e-06  1.000e-06  0.000e+00  2.000e-06 -1.000e-06  0.000e+00  0.000e+00  0.000e+00  3.000e-08  0.000e+00
 1.8520e-05  1.000e-06  0.000e+00  4.000e-06 -3.000e-06  1.000e-06  0.000e+00  0.000e+00  4.000e-08  0.000e+00
 3.0960e-05  2.000e-06  0.000e+00  6.000e-06 -4.000e-06  2.000e-06  0.000e+00 -1.000e-05  2.000e-08  0.000e+00
 4.6090e-05  2.000e-06 -1.000e-05  9.000e-06 -6.000e-06  4.000e-06  0.000e+00 -1.000e-05  6.000e-08  0.000e+00
 6.4000e-05  3.000e-06 -1.000e-05  1.200e-05 -8.000e-06  6.000e-06 -1.000e-08 -1.000e-05  1.000e-07  0.000e+00
 8.4990e-05  4.000e-06 -2.000e-05  1.500e-05 -1.000e-05  8.000e-06 -2.000e-08 -2.000e-05  9.000e-08  1.000e-07
 1.0960e-04  5.000e-06 -2.000e-05  1.800e-05 -1.200e-05  1.000e-05 -2.000e-08 -2.000e-05  1.000e-07  1.000e-07
 1.3840e-04  6.000e-06 -3.000e-05  2.300e-05 -1.500e-05  1.300e-05 -3.000e-08 -3.000e-05  1.200e-07  1.000e-07
 1.7210e-04  7.000e-06 -3.000e-05  2.700e-05 -1.800e-05  1.600e-05 -3.000e-08 -4.000e-05  1.300e-07  1.000e-07
 2.1140e-04  8.000e-06 -4.000e-05  3.200e-05 -2.100e-05  1.900e-05 -4.000e-08 -4.000e-05  1.100e-07  1.000e-07
 2.5730e-04  9.000e-06 -5.000e-05  3.700e-05 -2.500e-05  2.300e-05 -5.000e-08 -5.000e-05  1.400e-07  2.000e-07
 3.1080e-04  1.100e-05 -5.000e-05  4.300e-05 -2.900e-05  2.700e-05 -6.000e-08 -6.000e-05  1.500e-07  2.000e-07
 3.7320e-04  1.300e-05 -6.000e-05  5.000e-05 -3.300e-05  3.100e-05 -6.000e-08 -7.000e-05  1.600e-07  3.000e-07
 4.4590e-04  1.400e-05 -7.000e-05  5.700e-05 -3.800e-05  3.600e-05 -6.000e-08 -8.000e-05  1.800e-07  4.000e-07
 5.3070e-04  1.600e-05 -8.000e-05  6.500e-05 -4.400e-05  4.200e-05 -6.000e-08 -9.000e-05  1.700e-07  5.000e-07
 6.2950e-04  1.800e-05 -9.000e-05  7.300e-05 -4.900e-05  4.700e-05 -7.000e-08 -1.000e-04  1.800e-07  6.000e-07
 7.4480e-04  2.100e-05 -1.000e-04  8.300e-05 -5.600e-05  5.300e-05 -8.000e-08 -1.100e-04  2.100e-07  8.000e-07
 8.7910e-04  2.300e-05 -1.100e-04  9.300e-05 -6.200e-05  6.000e-05 -9.000e-08 -1.200e-04  2.300e-07  1.000e-06
 1.0360e-03  2.500e-05 -1.200e-04  1.040e-04 -7.000e-05  6.700e-05 -1.000e-07 -1.400e-04  2.500e-07  1.300e-06
 1.2180e-03  2.800e-05 -1.400e-04  1.160e-04 -7.700e-05  7.400e-05 -1.100e-07 -1.500e-04  2.700e-07  1.600e-06
 1.4290e-03  3.100e-05 -1.500e-04  1.290e-04 -8.600e-05  8.100e-05 -1.100e-07 -1.600e-04  2.800e-07  1.900e-06
 1.6740e-03  3.400e-05 -1.600e-04  1.430e-04 -9.400e-05  8.900e-05 -1.300e-07 -1.700e-04  2.900e-07  2.300e-06
 1.9580e-03  3.700e-05 -1.700e-04  1.570e-04 -1.040e-04  9.700e-05 -1.500e-07 -1.900e-04  2.900e-07  2.800e-06
 2.2820e-03  4.000e-05 -1.800e-04  1.730e-04 -1.130e-04  1.050e-04 -1.500e-07 -2.000e-04  2.500e-07  3.200e-06
 2.6480e-03  4.300e-05 -1.900e-04  1.890e-04 -1.230e-04  1.120e-04 -1.700e-07 -2.100e-04  2.700e-07  3.800e-06
 3.0550e-03  4.700e-05 -2.000e-04  2.060e-04 -1.330e-04  1.200e-04 -1.700e-07 -2.300e-04  2.700e-07  4.500e-06
 3.5040e-03  5.000e-05 -2.100e-04  2.220e-04 -1.430e-04  1.270e-04 -1.600e-07 -2.400e-04  2.400e-07  5.100e-06
 3.9980e-03  5.300e-05 -2.200e-04  2.390e-04 -1.530e-04  1.350e-04 -1.700e-07 -2.500e-04  2.400e-07  5.800e-06
 4.5420e-03  5.600e-05 -2.200e-04  2.570e-04 -1.630e-04  1.410e-04 -1.800e-07 -2.600e-04  2.200e-07  6.600e-06
 5.1360e-03  5.900e-05 -2.300e-04  2.740e-04 -1.730e-04  1.480e-04 -1.700e-07 -2.600e-04  2.100e-07  7.400e-06
 5.7800e-03  6.100e-05 -2.300e-04  2.910e-04 -1.830e-04  1.540e-04 -1.700e-07 -2.700e-04  1.800e-07  8.200e-06
 6.4790e-03  6.400e-05 -2.300e-04  3.090e-04 -1.920e-04  1.600e-04 -1.700e-07 -2.800e-04  2.000e-07  9.000e-06
 7.2340e-03  6.700e-05 -2.300e-04  3.260e-04 -2.020e-04  1.660e-04 -1.600e-07 -2.800e-04  1.500e-07  9.900e-06
 8.0490e-03  6.900e-05 -2.300e-04  3.440e-04 -2.110e-04  1.710e-04 -1.700e-07 -2.900e-04  1.500e-07  1.070e-05
 8.9280e-03  7.100e-05 -2.300e-04  3.610e-04 -2.200e-04  1.760e-04 -1.600e-07 -2.900e-04  1.400e-07  1.160e-05
 9.8730e-03  7.400e-05 -2.300e-04  3.790e-04 -2.300e-04  1.800e-04 -1.500e-07 -2.900e-04  1.000e-07  1.260e-05
 1.0890e-02  7.600e-05 -2.300e-04  3.960e-04 -2.390e-04  1.840e-04 -1.500e-07 -3.000e-04  1.000e-07  1.360e-05
 1.1980e-02  7.800e-05 -2.200e-04  4.140e-04 -2.470e-04  1.880e-04 -1.500e-07 -3.000e-04  9.000e-08  1.460e-05
 1.3140e-02  8.000e-05 -2.200e-04  4.310e-04 -2.560e-04  1.920e-04 -1.500e-07 -3.000e-04  4.000e-08  1.560e-05
 1.4390e-02  8.200e-05 -2.100e-04  4.480e-04 -2.650e-04  1.950e-04 -1.500e-07 -3.000e-04  3.000e-08  1.660e-05
 1.5710e-02  8.400e-05 -2.100e-04  4.650e-04 -2.730e-04  1.980e-04 -1.500e-07 -3.000e-04 -1.000e-08  1.770e-05
 1.7120e-02  8.600e-05 -2.000e-04  4.820e-04 -2.810e-04  2.010e-04 -1.600e-07 -2.900e-04 -8.000e-08  1.880e-05
 1.8620e-02  8.700e-05 -1.900e-04  4.990e-04 -2.890e-04  2.030e-04 -1.500e-07 -2.900e-04 -9.000e-08  1.990e-05
 2.0210e-02  8.900e-05 -1.900e-04  5.150e-04 -2.970e-04  2.060e-04 -1.400e-07 -2.900e-04 -1.300e-07  2.100e-05
 2.1890e-02  9.100e-05 -1.800e-04  5.320e-04 -3.040e-04  2.080e-04 -1.400e-07 -2.800e-04 -1.400e-07  2.200e-05
 2.3680e-02  9.200e-05 -1.700e-04  5.480e-04 -3.120e-04  2.100e-04 -1.300e-07 -2.800e-04 -1.900e-07  2.320e-05
 2.5550e-02  9.400e-05 -1.600e-04  5.640e-04 -3.190e-04  2.110e-04 -1.100e-07 -2.800e-04 -2.200e-07  2.430e-05
 2.7520e-02  9.500e-05 -1.500e-04  5.800e-04 -3.260e-04  2.130e-04 -1.100e-07 -2.700e-04 -2.600e-07  2.540e-05
