#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 2.1160e-01  2.000e-04  1.070e-03 -2.100e-04 -2.300e-03 -1.390e-03  1.200e-05  2.000e-04  1.100e-06 -1.800e-05
 4.2320e-01  4.000e-04  1.920e-03 -3.800e-04 -4.100e-03 -2.480e-03  2.200e-05  3.000e-04  1.800e-06 -3.700e-05
 6.3480e-01  6.000e-04  2.600e-03 -5.200e-04 -5.500e-03 -3.340e-03  3.000e-05  4.000e-04  1.900e-06 -4.500e-05
 8.4640e-01  7.000e-04  3.150e-03 -6.200e-04 -6.600e-03 -4.070e-03  3.800e-05  5.000e-04  4.400e-06 -5.300e-05
 1.0580e+00  8.000e-04  3.600e-03 -7.200e-04 -7.500e-03 -4.640e-03  4.100e-05  5.000e-04  2.400e-06 -5.600e-05
 1.2700e+00  9.000e-04  3.960e-03 -7.900e-04 -8.200e-03 -5.090e-03  4.500e-05  5.000e-04  1.700e-06 -5.300e-05
 1.4810e+00  1.000e-03  4.260e-03 -8.600e-04 -8.700e-03 -5.460e-03  5.100e-05  5.000e-04  4.700e-06 -6.700e-05
 1.6930e+00  1.000e-03  4.500e-03 -9.000e-04 -9.200e-03 -5.720e-03  4.900e-05  5.000e-04 -1.500e-06 -6.000e-05
 1.9150e+00  1.000e-03  4.710e-03 -9.500e-04 -9.600e-03 -5.930e-03  5.100e-05  6.000e-04 -3.200e-06 -5.400e-05
 2.1370e+00  1.000e-03  4.880e-03 -9.600e-04 -9.900e-03 -6.050e-03  6.200e-05  7.000e-04  9.600e-06 -5.000e-05
 2.3590e+00  1.100e-03  5.040e-03 -9.800e-04 -1.030e-02 -6.200e-03  6.800e-05  7.000e-04  1.510e-05 -5.800e-05
 2.5820e+00  1.100e-03  5.210e-03 -1.010e-03 -1.060e-02 -6.400e-03  7.000e-05  8.000e-04  1.380e-05 -6.100e-05
 2.8040e+00  1.200e-03  5.420e-03 -1.070e-03 -1.100e-02 -6.730e-03  8.000e-05  7.000e-04  2.660e-05 -3.700e-05
 3.0260e+00  1.200e-03  5.570e-03 -1.010e-03 -1.140e-02 -6.900e-03  6.700e-05  6.000e-04  4.300e-06 -4.300e-05
