#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 2.7740e-08  0.000e+00  0.000e+00  1.000e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 6.7450e-08  0.000e+00  0.000e+00  1.000e-05  0.000e+00  0.000e+00 -1.000e-06  0.000e+00  0.000e+00  0.000e+00
 1.2390e-07  0.000e+00  0.000e+00  1.000e-05  0.000e+00  0.000e+00 -1.000e-06  0.000e+00  0.000e+00  0.000e+00
 2.0340e-07  0.000e+00  0.000e+00  1.000e-05  0.000e+00  0.000e+00 -1.000e-06  0.000e+00  0.000e+00  0.000e+00
 3.1110e-07  0.000e+00 -1.000e-05  1.000e-05  0.000e+00 -1.000e-05 -1.000e-06  0.000e+00  0.000e+00  0.000e+00
 4.5380e-07  0.000e+00 -1.000e-05  1.000e-05  0.000e+00 -2.000e-05 -1.000e-06  0.000e+00  0.000e+00  0.000e+00
 6.4230e-07  0.000e+00 -1.000e-05  1.000e-05  0.000e+00 -2.000e-05 -1.000e-06  0.000e+00  0.000e+00  0.000e+00
 8.9100e-07  0.000e+00 -1.000e-05  1.000e-05  0.000e+00 -3.000e-05 -1.000e-06  0.000e+00 -1.000e-07  0.000e+00
 1.2190e-06 -1.000e-04 -1.000e-05  1.000e-05  1.000e-04 -5.000e-05 -1.000e-06  0.000e+00 -1.000e-07  0.000e+00
 1.6500e-06 -1.000e-04  0.000e+00  1.000e-05  1.000e-04 -6.000e-05 -1.000e-06  0.000e+00 -3.000e-07  0.000e+00
 2.2160e-06 -1.000e-04  0.000e+00  1.000e-05  1.000e-04 -9.000e-05 -1.000e-06  0.000e+00 -4.000e-07  1.000e-06
 2.9590e-06 -1.000e-04  0.000e+00  1.000e-05  1.000e-04 -1.100e-04  0.000e+00  0.000e+00 -6.000e-07  1.000e-06
