#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 2.7740e-08  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 -1.000e-07  0.000e+00
 6.7460e-08  0.000e+00  0.000e+00  1.000e-05  1.000e-04 -1.000e-05  0.000e+00  0.000e+00 -2.000e-07  0.000e+00
 1.2390e-07 -1.000e-04  0.000e+00  1.000e-05  2.000e-04 -1.000e-05 -1.000e-06  0.000e+00 -3.000e-07  0.000e+00
 2.0340e-07 -1.000e-04  0.000e+00  1.000e-05  3.000e-04 -3.000e-05 -1.000e-06  0.000e+00 -6.000e-07  0.000e+00
 3.1120e-07 -2.000e-04  0.000e+00  1.000e-05  4.000e-04 -4.000e-05 -1.000e-06  0.000e+00 -9.000e-07  0.000e+00
 4.5390e-07 -2.000e-04  0.000e+00  1.000e-05  5.000e-04 -6.000e-05 -2.000e-06  0.000e+00 -1.400e-06  1.000e-06
 6.4240e-07 -3.000e-04  1.000e-05  1.000e-05  7.000e-04 -9.000e-05 -2.000e-06  0.000e+00 -1.900e-06  1.000e-06
 8.9100e-07 -4.000e-04  1.000e-05  1.000e-05  1.000e-03 -1.200e-04 -3.000e-06  0.000e+00 -2.500e-06  2.000e-06
 1.2190e-06 -5.000e-04  2.000e-05  1.000e-05  1.300e-03 -1.500e-04 -3.000e-06  0.000e+00 -3.300e-06  4.000e-06
 1.6500e-06 -7.000e-04  3.000e-05  1.000e-05  1.600e-03 -2.000e-04 -3.000e-06  0.000e+00 -4.100e-06  5.000e-06
 2.2180e-06 -8.000e-04  4.000e-05  1.000e-05  2.100e-03 -2.500e-04 -3.000e-06  0.000e+00 -5.100e-06  7.000e-06
 2.9620e-06 -1.000e-03  6.000e-05  2.000e-05  2.600e-03 -3.100e-04 -2.000e-06  0.000e+00 -6.200e-06  1.000e-05
 3.9390e-06 -1.300e-03  8.000e-05  2.000e-05  3.200e-03 -3.800e-04 -1.000e-06  0.000e+00 -7.300e-06  1.400e-05
