34.3	-116.20167	58
34.27167	-116.185	51
37.86	-119.075	91
33.96667	-117.63333	67
38.86667	-121.05	29
35.75833	-116.065	100
38.71833	-123.34667	90
35.59167	-116.47333	87
33.49167	-116.59667	78
33.53833	-116.60333	74
33.52667	-116.80667	61
34.81833	-120.32667	73
34.82333	-120.32333	82
34.62667	-115.82667	142
34.55	-117.71667	69
34.91167	-120.415	89
34.91167	-120.41667	94
33.33	-115.33667	165
34.83333	-120.32333	77
38.1967	-119.1733	67
38.17	-119.1517	77
38.14	-119.1167	66
38.1867	-119.145	86
37.245	-122.395	106
33.73	-114.525	95
39.79	-120.1083	155
39.8667	-120.4	68
39.775	-120.535	40
39.6983	-120.41	75
39.7283	-120.53	68
38.86667	-120.65	44
34.81667	-120.32333	65
40.87667	-123.98	49
37.115	-122.15167	67
34.41167	-116.06833	76
35.12833	-117.59833	98
33.81333	-116.17167	50
33.18	-116.20333	195
37.68333	-118.53333	84
34.88	-116.22333	48
34.89333	-116.21333	61
34.65	-116.68333	67
34.92	-120.40333	85
38.99333	-123.34667	53
33.61333	-116.26833	90
34.32167	-117.47833	69
36.13333	-117.81333	84
35.94833	-117.86667	71
35.97667	-117.875	121
36.00833	-117.88667	150
36.05833	-117.88333	167
36.09833	-117.82833	84
35.935	-117.77167	92
35.97667	-117.775	84
36.04	-117.75333	138
36.05	-117.735	75
36.03833	-117.835	339
36.10333	-117.815	67
36.02	-117.81833	347
36.00333	-117.82	146
35.98333	-117.81167	121
35.80833	-117.56	109
35.87833	-117.59	75
36.05667	-117.80167	628
36.01833	-117.77667	669
36.05333	-117.80667	669
36.05167	-117.84333	151
36.01	-117.79333	544
36.005	-117.85	218
36.07333	-117.76167	418
36.05	-117.73667	84
35.315	-117.33667	69
35.04	-117.91667	69
34.57	-115.49	100
37.74333	-122.095	83
34.365	-115.28667	230
33.65167	-115.71833	123
35.86667	-118.03333	72
33.61333	-116.45833	55
33.61	-116.45333	56
35.305	-118.04667	78
34.32167	-117.47833	74
33.86667	-115.43333	54
34.915	-120.39667	88
38.76667	-122.96667	146
34.42167	-115.555	84
39.835	-123.165	59
35.73	-118.08	70
38.88333	-121.895	34
38.0783	-119.1467	34
37.54167	-122.095	96
35.01333	-118.34333	69
34.95333	-118.285	92
32.92	-114.84667	67
34.62333	-114.59667	72
39.8483	-120.47	63
39.84833	-120.47	63
34.10833	-115.47667	141
34.10167	-115.35167	91
34.04333	-115.20333	51
33.92333	-115.30333	89
37.80167	-121.94167	53
34.19167	-119.15667	49
37.51	-122.13	85
37.51	-122.13	85
34.665	-118.24	58
37.48333	-122.13333	94
34.07167	-115.76	61
36.09167	-118.525	43
37.4	-118	75
33.68333	-115.42667	59
37.63167	-119.07667	157
35.895	-120.41667	87
40.135	-124	43
32.79667	-115.51	93
32.79667	-115.51	93
35.89333	-120.42167	83
39.7	-122.8	50
39.7	-122.88333	63
35.26667	-119.38333	53
35.26667	-119.4	47
35.28333	-119.36667	50
35.28333	-119.46667	54
35.28333	-119.51667	53
35.3	-119.55	50
35.3	-119.56667	42
35.43333	-117.89167	83
33.08833	-116.49333	60
32.6	-116.6	34
32.61667	-116.75	59
32.66667	-116.11667	63
32.68333	-116.36667	50
32.71667	-115.95	80
32.86667	-116.56667	46
40.72667	-124.21333	35
41.99833	-121.7	73
39.43333	-123.73333	84
35.35167	-116.555	91
35.48833	-116.50833	96
35.205	-116.74833	66
35.25833	-117.53833	56
35.91167	-120.485	75
38.58	-122.64833	54
40.21667	-123.64	60
35.46333	-117.55667	88
37.895	-118.8483	8
40.09167	-123.8	43
35.05667	-118.36167	81
32.95167	-115.25333	129
33.00333	-115.25167	127
33.04	-115.265	115
33.08667	-115.30667	141
33.07333	-115.345	149
33.015	-115.1	166
33.04333	-115.14	148
33.07667	-115.19167	87
32.915	-115.36167	198
32.88833	-115.11333	103
33.12833	-115.32333	160
32.89	-115.405	205
33.07333	-115.41333	147
33.00833	-115.41	150
35.745	-118.71833	32
34.56833	-117.10667	78
34.81167	-115.61	80
34.80833	-115.61	65
39.2	-121.05	29
33.44167	-115.13833	37
34.50167	-118.28167	57
36.08	-116.49667	75
33.45667	-115.47333	86
37.905	-118.7567	83
38.84	-122.2	40
38.8	-122.83333	419
40.54667	-124.17667	55
41.86	-123.365	42
35.49167	-120.97833	75
34.32167	-119.275	45
37.13333	-118.98333	54
35.36	-118.11	55
35.415	-116.04667	86
34.73833	-117.77333	64
32.91	-115.54833	92
40.24	-124.12667	75
33.455	-115.69167	138
34.32333	-119.28333	47
36.72167	-121.40667	72
36.88333	-121.58333	71
36.53333	-121.66667	50
36.8	-121.33333	96
36.58333	-121.45	80
36.83333	-121.28333	96
36.91667	-120.96667	59
34.73167	-117.695	67
34.73833	-117.77333	65
35.79	-116.33667	82
40.50833	-122.60833	41
37.9333	-118.8883	28
32.84167	-115.86667	76
32.765	-115.79833	96
32.81667	-115.77	108
32.925	-115.69667	86
32.89333	-115.64167	126
32.83667	-115.62833	102
32.84667	-115.55167	125
32.92667	-115.54333	88
32.93333	-115.45667	133
32.855	-115.47167	90
32.79167	-115.70333	48
32.76667	-115.23333	109
32.78333	-115.25	205
32.78333	-115.25	159
32.8	-115.25	138
32.8	-115.25	121
32.81667	-115.23333	88
32.83333	-115.25	121
37.49	-119.30167	57
37.1	-119.38333	32
37.83167	-118.81167	17
40.13833	-123.41	50
34.97333	-117.495	83
36.025	-118.13333	66
40.74	-124.21333	38
35.45167	-118.22	56
33.71167	-116.71333	42
34.80333	-120.305	75
34.34	-116.49667	58
33.88333	-118.03333	73
34.735	-118.395	72
34.68667	-118.435	65
34.65167	-118.48667	70
37.9317	-119.125	40
33.81833	-114.85	88
38.98333	-120.31667	52
39.94667	-123.35167	28
35.53	-117.65333	96
38.83333	-121.16667	26
34.31833	-119.26667	47
40.39167	-121.53667	0
40.34833	-121.55	68
40.37333	-121.46667	0
40.34	-121.45	65
40.355	-121.49833	231
40.40667	-121.44667	85
40.39333	-121.36	0
40.34	-121.385	0
40.37667	-121.40833	0
40.16667	-121.505	46
40.365	-120.945	93
34.50833	-117.97833	62
34.74	-120.17	62
37.67833	-118.81833	167
34.61667	-116.72333	69
34.32167	-119.235	46
34.32333	-119.25	47
39.73	-123.50167	60
34.99833	-120.605	86
34.98833	-120.60333	88
34.32333	-119.25833	48
34.21667	-119.24	46
35.07	-119.43833	81
38.0783	-118.99	81
38.0717	-118.915	67
38.1017	-118.9217	73
38.105	-118.8217	117
38.035	-118.8917	167
38.055	-118.8767	81
38.07	-118.85	69
38.0217	-118.8967	270
37.9333	-118.9817	31
38.01	-118.8933	68
40.21667	-120.8	66
40.23333	-120.8	85
36.605	-121.915	65
37.455	-122.17	90
37.73833	-121.75333	64
35.57167	-115.56333	83
37.86667	-122.25	84
41.47167	-121.415	40
41.67833	-121.11667	55
41.64667	-121.11833	82
41.64833	-121.175	78
41.61167	-121.21	32
41.70333	-121.34333	302
41.57	-121.35	81
41.65	-121.06333	64
41.555	-121.12333	147
41.80833	-122.01	16
41.69333	-121.875	25
41.73667	-121.86667	8
41.73	-121.66667	14
41.59	-121.955	13
40.99667	-120.88667	98
40.205	-120.24833	112
41.47	-120.18	90
