#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 2.5850e-02  1.600e-05 -2.000e-05  1.000e-05 -1.200e-05  3.100e-05  0.000e+00 -2.000e-05  2.000e-08 -3.000e-07
 5.1700e-02  3.100e-05 -5.000e-05  2.000e-05 -2.300e-05  6.100e-05  0.000e+00 -4.000e-05 -1.000e-08 -6.000e-07
 7.7550e-02  4.600e-05 -8.000e-05  2.900e-05 -3.400e-05  8.900e-05 -2.000e-08 -6.000e-05 -2.000e-08 -8.000e-07
 1.0340e-01  6.000e-05 -1.000e-04  3.800e-05 -4.300e-05  1.160e-04 -2.000e-08 -7.000e-05 -2.000e-08 -1.100e-06
 1.2930e-01  7.300e-05 -1.200e-04  4.700e-05 -5.300e-05  1.410e-04 -2.000e-08 -9.000e-05  0.000e+00 -1.200e-06
 1.5510e-01  8.600e-05 -1.400e-04  5.500e-05 -6.100e-05  1.650e-04 -2.000e-08 -1.100e-04  0.000e+00 -1.400e-06
 1.8100e-01  9.900e-05 -1.600e-04  6.300e-05 -7.000e-05  1.870e-04 -2.000e-08 -1.200e-04  3.000e-08 -1.600e-06
 2.0680e-01  1.110e-04 -1.800e-04  7.000e-05 -7.700e-05  2.080e-04 -2.000e-08 -1.400e-04  3.000e-08 -1.700e-06
 2.3270e-01  1.220e-04 -2.000e-04  7.700e-05 -8.500e-05  2.290e-04 -2.000e-08 -1.500e-04  3.000e-08 -1.900e-06
 2.5850e-01  1.330e-04 -2.200e-04  8.400e-05 -9.200e-05  2.480e-04 -3.000e-08 -1.700e-04  7.000e-08 -2.000e-06
 2.8440e-01  1.440e-04 -2.400e-04  9.100e-05 -9.800e-05  2.660e-04 -2.000e-08 -1.800e-04  4.000e-08 -2.100e-06
 3.1020e-01  1.540e-04 -2.500e-04  9.700e-05 -1.040e-04  2.830e-04 -2.000e-08 -1.900e-04  6.000e-08 -2.200e-06
 3.3610e-01  1.640e-04 -2.700e-04  1.030e-04 -1.100e-04  2.990e-04 -2.000e-08 -2.100e-04  2.000e-08 -2.300e-06
 3.6190e-01  1.730e-04 -2.900e-04  1.080e-04 -1.150e-04  3.140e-04 -2.000e-08 -2.200e-04  3.000e-08 -2.400e-06
 3.8780e-01  1.820e-04 -3.000e-04  1.140e-04 -1.200e-04  3.290e-04 -2.000e-08 -2.300e-04  0.000e+00 -2.500e-06
 4.1360e-01  1.900e-04 -3.100e-04  1.190e-04 -1.250e-04  3.420e-04 -2.000e-08 -2.400e-04 -2.000e-08 -2.500e-06
 4.3950e-01  1.980e-04 -3.300e-04  1.240e-04 -1.300e-04  3.550e-04 -2.000e-08 -2.500e-04 -5.000e-08 -2.600e-06
 4.6530e-01  2.060e-04 -3.400e-04  1.290e-04 -1.340e-04  3.680e-04 -2.000e-08 -2.600e-04 -6.000e-08 -2.700e-06
 4.9120e-01  2.140e-04 -3.500e-04  1.330e-04 -1.380e-04  3.790e-04 -2.000e-08 -2.700e-04 -7.000e-08 -2.700e-06
 5.1700e-01  2.210e-04 -3.600e-04  1.380e-04 -1.420e-04  3.910e-04 -2.000e-08 -2.800e-04 -7.000e-08 -2.700e-06
 5.4290e-01  2.280e-04 -3.700e-04  1.420e-04 -1.460e-04  4.010e-04 -2.000e-08 -2.900e-04 -5.000e-08 -2.700e-06
 5.6870e-01  2.340e-04 -3.800e-04  1.460e-04 -1.490e-04  4.110e-04 -2.000e-08 -3.000e-04 -6.000e-08 -2.700e-06
 5.9460e-01  2.400e-04 -3.900e-04  1.500e-04 -1.530e-04  4.210e-04 -2.000e-08 -3.100e-04 -5.000e-08 -2.700e-06
 6.2040e-01  2.460e-04 -4.000e-04  1.530e-04 -1.560e-04  4.300e-04 -2.000e-08 -3.100e-04 -2.000e-08 -2.800e-06
 6.4630e-01  2.520e-04 -4.100e-04  1.570e-04 -1.590e-04  4.380e-04  0.000e+00 -3.200e-04 -4.000e-08 -2.800e-06
 6.7210e-01  2.570e-04 -4.200e-04  1.600e-04 -1.620e-04  4.470e-04  0.000e+00 -3.300e-04 -1.000e-08 -2.800e-06
 6.9800e-01  2.630e-04 -4.300e-04  1.640e-04 -1.640e-04  4.540e-04 -1.000e-08 -3.400e-04 -1.000e-08 -2.800e-06
 7.2380e-01  2.680e-04 -4.400e-04  1.670e-04 -1.670e-04  4.620e-04  0.000e+00 -3.400e-04  0.000e+00 -2.800e-06
 7.4970e-01  2.720e-04 -4.500e-04  1.700e-04 -1.690e-04  4.690e-04  0.000e+00 -3.500e-04  0.000e+00 -2.800e-06
 7.7550e-01  2.770e-04 -4.600e-04  1.730e-04 -1.710e-04  4.760e-04  1.000e-08 -3.600e-04 -2.000e-08 -2.800e-06
 8.0140e-01  2.810e-04 -4.600e-04  1.750e-04 -1.740e-04  4.820e-04  1.000e-08 -3.600e-04 -1.000e-08 -2.900e-06
 8.2730e-01  2.850e-04 -4.700e-04  1.780e-04 -1.760e-04  4.880e-04  2.000e-08 -3.700e-04  1.000e-08 -2.800e-06
 8.5310e-01  2.890e-04 -4.800e-04  1.800e-04 -1.780e-04  4.940e-04  3.000e-08 -3.800e-04 -1.000e-08 -2.800e-06
 8.7900e-01  2.930e-04 -4.800e-04  1.830e-04 -1.790e-04  5.000e-04  3.000e-08 -3.800e-04 -1.000e-08 -2.800e-06
 9.0480e-01  2.970e-04 -4.900e-04  1.850e-04 -1.810e-04  5.050e-04  3.000e-08 -3.900e-04 -4.000e-08 -2.800e-06
 9.3070e-01  3.000e-04 -5.000e-04  1.870e-04 -1.830e-04  5.100e-04  3.000e-08 -3.900e-04 -2.000e-08 -2.900e-06
 9.5650e-01  3.030e-04 -5.000e-04  1.900e-04 -1.850e-04  5.150e-04  4.000e-08 -4.000e-04  2.000e-08 -2.900e-06
 9.8240e-01  3.060e-04 -5.100e-04  1.920e-04 -1.860e-04  5.200e-04  5.000e-08 -4.000e-04  1.000e-08 -2.800e-06
 1.0080e+00  3.090e-04 -5.100e-04  1.940e-04 -1.870e-04  5.240e-04  5.000e-08 -4.100e-04  2.000e-08 -2.900e-06
 1.0340e+00  3.120e-04 -5.200e-04  1.960e-04 -1.890e-04  5.280e-04  6.000e-08 -4.100e-04  3.000e-08 -2.800e-06
 1.0600e+00  3.150e-04 -5.300e-04  1.970e-04 -1.900e-04  5.330e-04  5.000e-08 -4.200e-04  2.000e-08 -2.800e-06
 1.0860e+00  3.180e-04 -5.300e-04  1.990e-04 -1.910e-04  5.360e-04  5.000e-08 -4.200e-04  6.000e-08 -2.900e-06
 1.1120e+00  3.200e-04 -5.400e-04  2.010e-04 -1.930e-04  5.400e-04  5.000e-08 -4.300e-04  7.000e-08 -2.900e-06
 1.1370e+00  3.230e-04 -5.400e-04  2.020e-04 -1.940e-04  5.440e-04  4.000e-08 -4.300e-04  8.000e-08 -2.900e-06
 1.1630e+00  3.250e-04 -5.400e-04  2.040e-04 -1.950e-04  5.470e-04  4.000e-08 -4.400e-04  8.000e-08 -3.000e-06
 1.1890e+00  3.270e-04 -5.500e-04  2.050e-04 -1.960e-04  5.500e-04  5.000e-08 -4.400e-04  7.000e-08 -3.000e-06
 1.2150e+00  3.290e-04 -5.500e-04  2.070e-04 -1.970e-04  5.540e-04  5.000e-08 -4.500e-04  1.000e-07 -2.900e-06
 1.2410e+00  3.310e-04 -5.600e-04  2.080e-04 -1.980e-04  5.570e-04  5.000e-08 -4.500e-04  1.300e-07 -3.000e-06
 1.2670e+00  3.330e-04 -5.600e-04  2.100e-04 -1.990e-04  5.590e-04  5.000e-08 -4.500e-04  1.500e-07 -3.000e-06
 1.2930e+00  3.350e-04 -5.700e-04  2.110e-04 -2.000e-04  5.620e-04  4.000e-08 -4.600e-04  1.500e-07 -3.000e-06
 1.3180e+00  3.370e-04 -5.700e-04  2.120e-04 -2.000e-04  5.650e-04  4.000e-08 -4.600e-04  1.500e-07 -3.100e-06
 1.3440e+00  3.380e-04 -5.700e-04  2.130e-04 -2.010e-04  5.670e-04  5.000e-08 -4.600e-04  1.500e-07 -3.000e-06
 1.3700e+00  3.400e-04 -5.800e-04  2.140e-04 -2.020e-04  5.700e-04  5.000e-08 -4.700e-04  1.400e-07 -3.000e-06
 1.3960e+00  3.420e-04 -5.800e-04  2.150e-04 -2.030e-04  5.720e-04  5.000e-08 -4.700e-04  1.300e-07 -2.900e-06
 1.4220e+00  3.430e-04 -5.800e-04  2.160e-04 -2.030e-04  5.740e-04  6.000e-08 -4.700e-04  1.000e-07 -2.900e-06
 1.4480e+00  3.440e-04 -5.900e-04  2.170e-04 -2.040e-04  5.760e-04  7.000e-08 -4.800e-04  1.100e-07 -2.900e-06
