#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 8.3280e-06 -2.000e-04  1.000e-05  2.000e-05  5.000e-04 -3.000e-05  0.000e+00  0.000e+00 -1.100e-06  3.000e-06
 1.8530e-05 -4.000e-04  2.000e-05  3.000e-05  1.000e-03 -7.000e-05  0.000e+00  0.000e+00 -2.500e-06  6.000e-06
 3.0980e-05 -6.000e-04  4.000e-05  5.000e-05  1.600e-03 -1.100e-04  1.000e-06  0.000e+00 -4.100e-06  1.000e-05
 4.6110e-05 -9.000e-04  6.000e-05  8.000e-05  2.300e-03 -1.600e-04  1.000e-06 -1.000e-04 -6.000e-06  1.500e-05
 6.4050e-05 -1.200e-03  8.000e-05  1.100e-04  3.100e-03 -2.200e-04  2.000e-06 -1.000e-04 -8.000e-06  2.100e-05
 8.5090e-05 -1.500e-03  1.100e-04  1.400e-04  4.000e-03 -2.800e-04  2.000e-06 -1.000e-04 -1.040e-05  2.800e-05
 1.0970e-04 -1.900e-03  1.400e-04  1.800e-04  5.000e-03 -3.400e-04  4.000e-06 -1.000e-04 -1.300e-05  3.500e-05
 1.3860e-04 -2.300e-03  1.700e-04  2.200e-04  6.200e-03 -4.100e-04  5.000e-06 -1.000e-04 -1.590e-05  4.400e-05
 1.7240e-04 -2.800e-03  2.100e-04  2.800e-04  7.400e-03 -4.800e-04  7.000e-06 -1.000e-04 -1.910e-05  5.300e-05
 2.1210e-04 -3.300e-03  2.500e-04  3.400e-04  8.700e-03 -5.600e-04  9.000e-06 -2.000e-04 -2.260e-05  6.400e-05
 2.5830e-04 -3.800e-03  2.900e-04  4.100e-04  1.020e-02 -6.300e-04  1.000e-05 -2.000e-04 -2.660e-05  7.500e-05
 3.1240e-04 -4.400e-03  3.400e-04  4.900e-04  1.180e-02 -7.100e-04  1.300e-05 -2.000e-04 -3.090e-05  8.800e-05
 3.7540e-04 -5.000e-03  3.900e-04  5.800e-04  1.350e-02 -7.900e-04  1.500e-05 -3.000e-04 -3.580e-05  1.030e-04
 4.4910e-04 -5.700e-03  4.500e-04  6.900e-04  1.540e-02 -8.600e-04  1.800e-05 -4.000e-04 -4.120e-05  1.190e-04
 5.3510e-04 -6.500e-03  5.100e-04  8.100e-04  1.740e-02 -9.400e-04  2.000e-05 -4.000e-04 -4.730e-05  1.360e-04
 6.3550e-04 -7.200e-03  5.700e-04  9.400e-04  1.960e-02 -1.010e-03  2.300e-05 -5.000e-04 -5.390e-05  1.540e-04
 7.5270e-04 -8.100e-03  6.400e-04  1.100e-03  2.190e-02 -1.070e-03  2.600e-05 -7.000e-04 -6.140e-05  1.750e-04
 8.8960e-04 -8.900e-03  7.200e-04  1.280e-03  2.430e-02 -1.120e-03  2.800e-05 -8.000e-04 -6.980e-05  1.960e-04
 1.0490e-03 -9.900e-03  7.900e-04  1.480e-03  2.690e-02 -1.170e-03  3.000e-05 -1.000e-03 -7.910e-05  2.190e-04
 1.2340e-03 -1.080e-02  8.700e-04  1.710e-03  2.960e-02 -1.200e-03  3.200e-05 -1.200e-03 -8.950e-05  2.450e-04
 1.4490e-03 -1.190e-02  9.600e-04  1.960e-03  3.250e-02 -1.220e-03  3.200e-05 -1.400e-03 -1.011e-04  2.710e-04
 1.6890e-03 -1.290e-02  1.040e-03  2.230e-03  3.530e-02 -1.230e-03  3.200e-05 -1.700e-03 -1.135e-04  2.980e-04
 1.9550e-03 -1.390e-02  1.130e-03  2.520e-03  3.820e-02 -1.220e-03  3.200e-05 -2.000e-03 -1.268e-04  3.250e-04
 2.2500e-03 -1.490e-02  1.210e-03  2.830e-03  4.110e-02 -1.200e-03  3.000e-05 -2.340e-03 -1.409e-04  3.530e-04
 2.5760e-03 -1.600e-02  1.290e-03  3.160e-03  4.410e-02 -1.160e-03  2.700e-05 -2.720e-03 -1.559e-04  3.810e-04
 2.9340e-03 -1.700e-02  1.380e-03  3.510e-03  4.700e-02 -1.110e-03  2.400e-05 -3.130e-03 -1.718e-04  4.100e-04
