#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 8.3280e-06  6.000e-06 -8.000e-05  0.000e+00 -3.000e-05  8.000e-05 -3.000e-07 -2.000e-04  1.000e-06 -1.000e-06
 1.8530e-05  1.500e-05 -1.700e-04  1.000e-05 -6.000e-05  1.600e-04 -7.000e-07 -3.000e-04  2.000e-06 -3.000e-06
 3.0980e-05  2.400e-05 -2.700e-04  1.000e-05 -1.000e-04  2.600e-04 -1.100e-06 -6.000e-04  4.000e-06 -5.000e-06
 4.6110e-05  3.600e-05 -3.900e-04  1.000e-05 -1.400e-04  3.900e-04 -1.600e-06 -8.000e-04  5.000e-06 -7.000e-06
 6.4050e-05  4.800e-05 -5.300e-04  2.000e-05 -1.900e-04  5.200e-04 -2.100e-06 -1.100e-03  7.000e-06 -1.000e-05
 8.5090e-05  6.300e-05 -6.900e-04  2.000e-05 -2.400e-04  6.800e-04 -2.700e-06 -1.400e-03  9.000e-06 -1.200e-05
 1.0970e-04  7.900e-05 -8.600e-04  3.000e-05 -3.000e-04  8.600e-04 -3.400e-06 -1.800e-03  1.100e-05 -1.500e-05
 1.3860e-04  9.800e-05 -1.050e-03  3.000e-05 -3.600e-04  1.050e-03 -4.200e-06 -2.200e-03  1.300e-05 -1.900e-05
 1.7240e-04  1.190e-04 -1.260e-03  3.000e-05 -4.300e-04  1.270e-03 -5.000e-06 -2.600e-03  1.600e-05 -2.300e-05
 2.1210e-04  1.420e-04 -1.490e-03  3.000e-05 -5.000e-04  1.520e-03 -6.000e-06 -3.100e-03  1.900e-05 -2.800e-05
 2.5830e-04  1.680e-04 -1.740e-03  2.000e-05 -5.800e-04  1.780e-03 -7.000e-06 -3.600e-03  2.200e-05 -3.300e-05
 3.1240e-04  1.970e-04 -2.010e-03  2.000e-05 -6.600e-04  2.080e-03 -8.200e-06 -4.200e-03  2.500e-05 -3.800e-05
 3.7540e-04  2.290e-04 -2.300e-03  1.000e-05 -7.500e-04  2.400e-03 -9.400e-06 -4.800e-03  2.900e-05 -4.400e-05
 4.4910e-04  2.660e-04 -2.620e-03  0.000e+00 -8.400e-04  2.750e-03 -1.080e-05 -5.500e-03  3.300e-05 -5.100e-05
 5.3510e-04  3.060e-04 -2.960e-03 -1.000e-05 -9.300e-04  3.140e-03 -1.220e-05 -6.200e-03  3.700e-05 -5.800e-05
 6.3550e-04  3.510e-04 -3.320e-03 -3.000e-05 -1.030e-03  3.560e-03 -1.380e-05 -7.000e-03  4.200e-05 -6.600e-05
 7.5270e-04  4.010e-04 -3.710e-03 -6.000e-05 -1.130e-03  4.010e-03 -1.550e-05 -7.800e-03  4.700e-05 -7.400e-05
