#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 8.3280e-06  2.000e-06 -3.000e-05  0.000e+00 -1.000e-05  3.000e-05 -1.000e-07  0.000e+00  0.000e+00 -1.000e-06
 1.8520e-05  5.000e-06 -6.000e-05  0.000e+00 -3.000e-05  6.000e-05 -2.000e-07 -1.000e-04  1.000e-06 -1.000e-06
 3.0970e-05  9.000e-06 -1.000e-04  1.000e-05 -5.000e-05  1.000e-04 -3.000e-07 -2.000e-04  1.000e-06 -1.000e-06
 4.6090e-05  1.400e-05 -1.500e-04  1.000e-05 -7.000e-05  1.500e-04 -4.000e-07 -2.000e-04  1.000e-06 -2.000e-06
 6.4230e-05  1.900e-05 -2.000e-04  1.000e-05 -1.000e-04  2.100e-04 -5.000e-07 -3.000e-04  1.000e-06 -3.000e-06
 8.5880e-05  2.600e-05 -2.700e-04  1.000e-05 -1.300e-04  2.800e-04 -7.000e-07 -4.000e-04  1.000e-06 -3.000e-06
 1.1110e-04  3.400e-05 -3.500e-04  2.000e-05 -1.600e-04  3.600e-04 -9.000e-07 -6.000e-04  2.000e-06 -4.000e-06
 1.4050e-04  4.200e-05 -4.300e-04  2.000e-05 -2.000e-04  4.500e-04 -1.100e-06 -7.000e-04  2.000e-06 -5.000e-06
 1.7470e-04  5.200e-05 -5.300e-04  2.000e-05 -2.400e-04  5.500e-04 -1.400e-06 -8.000e-04  3.000e-06 -7.000e-06
 2.1440e-04  6.400e-05 -6.300e-04  3.000e-05 -2.900e-04  6.700e-04 -1.600e-06 -1.000e-03  3.000e-06 -8.000e-06
 2.6050e-04  7.700e-05 -7.500e-04  3.000e-05 -3.400e-04  7.900e-04 -2.000e-06 -1.200e-03  4.000e-06 -1.000e-05
 3.1380e-04  9.100e-05 -8.900e-04  3.000e-05 -4.000e-04  9.400e-04 -2.300e-06 -1.400e-03  5.000e-06 -1.200e-05
 3.7540e-04  1.080e-04 -1.030e-03  3.000e-05 -4.600e-04  1.100e-03 -2.700e-06 -1.700e-03  5.000e-06 -1.400e-05
 4.4660e-04  1.270e-04 -1.200e-03  3.000e-05 -5.300e-04  1.270e-03 -3.100e-06 -1.900e-03  6.000e-06 -1.600e-05
 5.2880e-04  1.490e-04 -1.370e-03  3.000e-05 -6.000e-04  1.470e-03 -3.500e-06 -2.200e-03  7.000e-06 -1.800e-05
 6.2380e-04  1.730e-04 -1.570e-03  3.000e-05 -6.700e-04  1.680e-03 -4.000e-06 -2.500e-03  7.000e-06 -2.100e-05
 7.3360e-04  2.010e-04 -1.770e-03  2.000e-05 -7.500e-04  1.910e-03 -4.600e-06 -2.900e-03  8.000e-06 -2.400e-05
