#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 8.3280e-06 -4.000e-05  0.000e+00  0.000e+00  8.000e-05  3.000e-05  2.000e-07  2.000e-05 -3.000e-07  7.000e-07
 1.8520e-05 -1.000e-04  0.000e+00  0.000e+00  1.800e-04  6.000e-05  6.000e-07  4.000e-05 -6.000e-07  1.700e-06
 3.0970e-05 -1.700e-04  0.000e+00  0.000e+00  3.100e-04  1.000e-04  1.200e-06  7.000e-05 -9.000e-07  2.800e-06
 4.6090e-05 -2.600e-04  0.000e+00  0.000e+00  4.500e-04  1.500e-04  1.800e-06  1.000e-04 -1.200e-06  3.900e-06
 6.4230e-05 -3.600e-04  0.000e+00  0.000e+00  6.200e-04  2.000e-04  2.600e-06  1.400e-04 -1.500e-06  5.500e-06
 8.5880e-05 -4.700e-04  0.000e+00  0.000e+00  8.200e-04  2.600e-04  3.500e-06  1.800e-04 -1.700e-06  7.300e-06
 1.1110e-04 -6.000e-04 -1.000e-05  0.000e+00  1.040e-03  3.300e-04  4.500e-06  2.400e-04 -2.000e-06  9.300e-06
 1.4050e-04 -7.500e-04 -1.000e-05  0.000e+00  1.290e-03  4.000e-04  5.700e-06  3.000e-04 -2.300e-06  1.170e-05
 1.7470e-04 -9.100e-04  0.000e+00  0.000e+00  1.570e-03  4.900e-04  7.100e-06  3.700e-04 -2.600e-06  1.430e-05
 2.1440e-04 -1.090e-03  0.000e+00  0.000e+00  1.870e-03  5.800e-04  8.600e-06  4.500e-04 -2.800e-06  1.710e-05
 2.6050e-04 -1.290e-03  0.000e+00  0.000e+00  2.210e-03  6.800e-04  1.020e-05  5.300e-04 -3.100e-06  2.040e-05
 3.1380e-04 -1.510e-03  0.000e+00  0.000e+00  2.570e-03  8.000e-04  1.200e-05  6.300e-04 -3.400e-06  2.380e-05
 3.7540e-04 -1.740e-03  0.000e+00  0.000e+00  2.960e-03  9.200e-04  1.410e-05  7.400e-04 -3.700e-06  2.770e-05
 4.4660e-04 -1.990e-03  0.000e+00  0.000e+00  3.380e-03  1.060e-03  1.640e-05  8.600e-04 -4.000e-06  3.180e-05
 5.2880e-04 -2.270e-03  0.000e+00  0.000e+00  3.840e-03  1.210e-03  1.880e-05  9.900e-04 -4.300e-06  3.640e-05
