# nb. dgammadot0 x1 x2 x3 length width thickness strike dip
152 20000 -60 20 9.91042 20 12.5 20 0 90
153 20000 -60 40 8.66971 20 12.5 20 0 90
154 20000 -60 60 8.29518 20 12.5 20 0 90
155 20000 -60 80 8.47014 20 12.5 20 0 90
156 20000 -60 100 9.08456 20 12.5 20 0 90
157 20000 -60 120 9.93073 20 12.5 20 0 90
158 20000 -60 140 10.7533 20 12.5 20 0 90
159 20000 -60 160 11.3925 20 12.5 20 0 90
160 20000 -60 180 11.8217 20 12.5 20 0 90
161 20000 -40 -200 12.8246 20 12.5 20 0 90
162 20000 -40 -180 14.6006 20 12.5 20 0 90
163 20000 -40 -160 16.3375 20 12.5 20 0 90
164 20000 -40 -140 17.7419 20 12.5 20 0 90
165 20000 -40 -120 18.8078 20 12.5 20 0 90
166 20000 -40 -100 19.2914 20 12.5 20 0 90
167 20000 -40 -80 18.734 20 12.5 20 0 90
168 20000 -40 -60 17.0714 20 12.5 20 0 90
169 20000 -40 -40 14.9814 20 12.5 20 0 90
170 20000 -40 -20 13.2355 20 12.5 20 0 90
171 20000 -40 0 11.8071 20 12.5 20 0 90
172 20000 -40 20 10.5754 20 12.5 20 0 90
173 20000 -40 40 9.69999 20 12.5 20 0 90
174 20000 -40 60 9.38078 20 12.5 20 0 90
175 20000 -40 80 9.49616 20 12.5 20 0 90
176 20000 -40 100 9.91464 20 12.5 20 0 90
177 20000 -40 120 10.541 20 12.5 20 0 90
178 20000 -40 140 11.1781 20 12.5 20 0 90
179 20000 -40 160 11.6919 20 12.5 20 0 90
180 20000 -40 180 12.113 20 12.5 20 0 90
181 20000 -20 -200 13.5161 20 12.5 20 0 90
182 20000 -20 -180 15.2543 20 12.5 20 0 90
183 20000 -20 -160 16.9516 20 12.5 20 0 90
184 20000 -20 -140 18.4809 20 12.5 20 0 90
185 20000 -20 -120 20.1575 20 12.5 20 0 90
186 20000 -20 -100 21.43 20 12.5 20 0 90
187 20000 -20 -80 21.0754 20 12.5 20 0 90
188 20000 -20 -60 19.0001 20 12.5 20 0 90
189 20000 -20 -40 16.1562 20 12.5 20 0 90
190 20000 -20 -20 13.5279 20 12.5 20 0 90
191 20000 -20 0 11.6232 20 12.5 20 0 90
192 20000 -20 20 10.4629 20 12.5 20 0 90
193 20000 -20 40 9.84648 20 12.5 20 0 90
194 20000 -20 60 9.65361 20 12.5 20 0 90
195 20000 -20 80 9.81254 20 12.5 20 0 90
196 20000 -20 100 10.2941 20 12.5 20 0 90
197 20000 -20 120 10.9317 20 12.5 20 0 90
198 20000 -20 140 11.4916 20 12.5 20 0 90
199 20000 -20 160 11.9369 20 12.5 20 0 90
200 20000 -20 180 12.3449 20 12.5 20 0 90
201 20000 0 -200 13.9402 20 12.5 20 0 90
202 20000 0 -180 15.6928 20 12.5 20 0 90
203 20000 0 -160 17.4647 20 12.5 20 0 90
204 20000 0 -140 19.1981 20 12.5 20 0 90
205 20000 0 -120 21.6004 20 12.5 20 0 90
206 20000 0 -100 23.5216 20 12.5 20 0 90
207 20000 0 -80 23.2308 20 12.5 20 0 90
208 20000 0 -60 20.7535 20 12.5 20 0 90
209 20000 0 -40 17.0974 20 12.5 20 0 90
210 20000 0 -20 13.4356 20 12.5 20 0 90
211 20000 0 0 10.9349 20 12.5 20 0 90
212 20000 0 20 9.84724 20 12.5 20 0 90
213 20000 0 40 9.58195 20 12.5 20 0 90
214 20000 0 60 9.66614 20 12.5 20 0 90
215 20000 0 80 9.96662 20 12.5 20 0 90
216 20000 0 100 10.5674 20 12.5 20 0 90
217 20000 0 120 11.3128 20 12.5 20 0 90
218 20000 0 140 11.8401 20 12.5 20 0 90
219 20000 0 160 12.18 20 12.5 20 0 90
220 20000 0 180 12.5133 20 12.5 20 0 90
221 20000 20 -200 13.8192 20 12.5 20 0 90
222 20000 20 -180 15.8446 20 12.5 20 0 90
223 20000 20 -160 18.0733 20 12.5 20 0 90
224 20000 20 -140 20.259 20 12.5 20 0 90
225 20000 20 -120 22.2748 20 12.5 20 0 90
226 20000 20 -100 22.9066 20 12.5 20 0 90
227 20000 20 -80 21.7368 20 12.5 20 0 90
228 20000 20 -60 19.447 20 12.5 20 0 90
229 20000 20 -40 16.4059 20 12.5 20 0 90
230 20000 20 -20 12.9646 20 12.5 20 0 90
231 20000 20 0 10.4269 20 12.5 20 0 90
232 20000 20 20 9.53835 20 12.5 20 0 90
233 20000 20 40 9.78008 20 12.5 20 0 90
234 20000 20 60 10.2399 20 12.5 20 0 90
235 20000 20 80 10.5885 20 12.5 20 0 90
236 20000 20 100 11.09 20 12.5 20 0 90
237 20000 20 120 11.8041 20 12.5 20 0 90
238 20000 20 140 12.3339 20 12.5 20 0 90
239 20000 20 160 12.5511 20 12.5 20 0 90
240 20000 20 180 12.7347 20 12.5 20 0 90
241 20000 40 -200 13.1634 20 12.5 20 0 90
242 20000 40 -180 15.9742 20 12.5 20 0 90
243 20000 40 -160 19.168 20 12.5 20 0 90
244 20000 40 -140 21.3331 20 12.5 20 0 90
245 20000 40 -120 21.7717 20 12.5 20 0 90
246 20000 40 -100 19.8232 20 12.5 20 0 90
247 20000 40 -80 17.0668 20 12.5 20 0 90
248 20000 40 -60 15.2376 20 12.5 20 0 90
249 20000 40 -40 13.8296 20 12.5 20 0 90
250 20000 40 -20 11.8465 20 12.5 20 0 90
