# nb. dgammadot0 x1 x2 x3 length width thickness strike dip
156 0.4 -60 100 9.08456 20 12.5 20 0 90
157 0.4 -60 120 9.93073 20 12.5 20 0 90
158 0.4 -60 140 10.7533 20 12.5 20 0 90
159 0.4 -60 160 11.3925 20 12.5 20 0 90
160 0.4 -60 180 11.8217 20 12.5 20 0 90
161 0.4 -40 -200 12.8246 20 12.5 20 0 90
162 0.4 -40 -180 14.6006 20 12.5 20 0 90
163 0.4 -40 -160 16.3375 20 12.5 20 0 90
164 0.4 -40 -140 17.7419 20 12.5 20 0 90
165 0.4 -40 -120 18.8078 20 12.5 20 0 90
166 0.4 -40 -100 19.2914 20 12.5 20 0 90
167 0.4 -40 -80 18.734 20 12.5 20 0 90
168 0.4 -40 -60 17.0714 20 12.5 20 0 90
169 0.4 -40 -40 14.9814 20 12.5 20 0 90
170 0.4 -40 -20 13.2355 20 12.5 20 0 90
171 0.4 -40 0 11.8071 20 12.5 20 0 90
172 0.4 -40 20 10.5754 20 12.5 20 0 90
173 0.4 -40 40 9.69999 20 12.5 20 0 90
174 0.4 -40 60 9.38078 20 12.5 20 0 90
175 0.4 -40 80 9.49616 20 12.5 20 0 90
176 0.4 -40 100 9.91464 20 12.5 20 0 90
177 0.4 -40 120 10.541 20 12.5 20 0 90
178 0.4 -40 140 11.1781 20 12.5 20 0 90
179 0.4 -40 160 11.6919 20 12.5 20 0 90
180 0.4 -40 180 12.113 20 12.5 20 0 90
181 0.4 -20 -200 13.5161 20 12.5 20 0 90
182 0.4 -20 -180 15.2543 20 12.5 20 0 90
183 0.4 -20 -160 16.9516 20 12.5 20 0 90
184 0.4 -20 -140 18.4809 20 12.5 20 0 90
185 0.4 -20 -120 20.1575 20 12.5 20 0 90
186 0.4 -20 -100 21.43 20 12.5 20 0 90
187 0.4 -20 -80 21.0754 20 12.5 20 0 90
188 0.4 -20 -60 19.0001 20 12.5 20 0 90
189 0.4 -20 -40 16.1562 20 12.5 20 0 90
190 0.4 -20 -20 13.5279 20 12.5 20 0 90
191 0.4 -20 0 11.6232 20 12.5 20 0 90
192 0.4 -20 20 10.4629 20 12.5 20 0 90
193 0.4 -20 40 9.84648 20 12.5 20 0 90
194 0.4 -20 60 9.65361 20 12.5 20 0 90
195 0.4 -20 80 9.81254 20 12.5 20 0 90
196 0.4 -20 100 10.2941 20 12.5 20 0 90
197 0.4 -20 120 10.9317 20 12.5 20 0 90
198 0.4 -20 140 11.4916 20 12.5 20 0 90
199 0.4 -20 160 11.9369 20 12.5 20 0 90
200 0.4 -20 180 12.3449 20 12.5 20 0 90
201 0.4 0 -200 13.9402 20 12.5 20 0 90
202 0.4 0 -180 15.6928 20 12.5 20 0 90
203 0.4 0 -160 17.4647 20 12.5 20 0 90
204 0.4 0 -140 19.1981 20 12.5 20 0 90
205 0.4 0 -120 21.6004 20 12.5 20 0 90
206 0.4 0 -100 23.5216 20 12.5 20 0 90
207 0.4 0 -80 23.2308 20 12.5 20 0 90
208 0.4 0 -60 20.7535 20 12.5 20 0 90
209 0.4 0 -40 17.0974 20 12.5 20 0 90
210 0.4 0 -20 13.4356 20 12.5 20 0 90
211 0.4 0 0 10.9349 20 12.5 20 0 90
212 0.4 0 20 9.84724 20 12.5 20 0 90
213 0.4 0 40 9.58195 20 12.5 20 0 90
