-124.185200 40.653700
-124.188500 40.654000
-124.202800 40.661900
-124.220100 40.672300
-124.233200 40.678500
-124.250800 40.687200
-124.263800 40.692200
-124.159500 40.640300
-124.157500 40.642500
-124.128300 40.616600
-124.126700 40.617400
-124.128300 40.616600
-124.131100 40.616900
-124.133900 40.618500
-124.139800 40.624100
-124.157700 40.637000
-124.159500 40.640300
-124.103000 40.590100
-124.108100 40.592000
-124.118000 40.601300
-124.127400 40.611500
-124.128300 40.616600
-124.103000 40.590100
-124.101900 40.590500
-124.434100 40.372800
-124.433700 40.374500
-124.432700 40.375800
-124.431100 40.376700
-124.431200 40.379200
-124.434500 40.379100
-124.639200 40.360300
-124.652900 40.359800
-124.618800 40.360700
-124.632600 40.360100
-124.192800 40.697600
-124.188500 40.698600
-124.000900 39.740700
-123.997000 39.739500
-123.995900 39.738700
-123.993700 39.739200
-123.992700 39.740500
-123.993900 39.742200
-125.189400 42.094500
-125.187200 42.088200
-125.186300 42.083700
-124.926900 42.103700
-124.926900 42.088100
-125.033700 42.095900
-125.032400 42.093900
-125.031100 42.084700
-125.185900 42.078600
-125.184600 42.068600
-124.889100 42.088000
-124.878700 42.076200
-125.031300 42.079600
-125.031100 42.069600
-124.927200 42.083900
-124.927500 42.072900
-124.970000 42.075000
-124.968800 42.066200
-125.184200 42.063600
-125.182100 42.058200
-125.181200 42.053200
-124.875000 42.072500
-124.867000 42.063600
-125.030800 42.064500
-125.030500 42.054000
-124.927200 42.067900
-124.927900 42.062800
-124.927500 42.057400
-124.969000 42.061600
-124.968800 42.050700
-125.180800 42.048600
-125.178300 42.038200
-124.863400 42.060000
-124.853800 42.051500
-125.030200 42.049000
-125.029400 42.038100
-124.927200 42.052400
-124.927600 42.042200
-124.968400 42.045600
-124.966600 42.035600
-124.966000 42.035200
-124.849500 42.047900
-124.835100 42.035900
-125.282500 42.029000
-125.280900 42.022800
-125.278000 42.014500
-125.178500 42.033100
-125.177000 42.028100
-125.176500 42.022200
-125.029600 42.033400
-125.028800 42.023000
-124.927200 42.037200
-124.926100 42.022500
-124.925500 42.022100
-124.965600 42.030600
-124.963700 42.019700
-125.176200 42.017600
-125.173700 42.007200
-125.276500 42.009500
-125.274500 41.998700
-125.029000 42.018300
-125.028700 42.007000
-124.962800 42.014700
-124.961500 42.005100
-125.172200 42.003100
-125.170100 41.997300
-125.169700 41.992200
-125.273100 41.994100
-125.271100 41.990400
-125.268900 41.984600
-125.268300 41.983800
-125.028400 42.002800
-125.027000 41.991500
-124.875400 42.007300
-124.874900 42.001000
-124.961100 41.999200
-124.960700 41.993800
-124.961400 41.988700
-125.169300 41.987200
-125.168500 41.976300
-124.874100 41.996500
-124.873900 41.986400
-125.266300 41.979700
-125.263600 41.974300
-125.261100 41.971500
-125.259900 41.969500
-125.026700 41.986900
-125.027100 41.976800
