-748.595 928.36
-748.871 928.416
-750.009 929.393
-751.378 930.67
-752.429 931.451
-753.838 932.541
-754.892 933.188
-746.541 926.692
-746.352 926.923
-744.114 923.843
-743.972 923.921
-744.114 923.843
-744.349 923.895
-744.571 924.092
-745.02 924.756
-746.419 926.313
-746.541 926.692
-742.211 920.724
-742.626 920.97
-743.38 922.071
-744.084 923.27
-744.114 923.843
-742.211 920.724
-742.114 920.76
-772.309 898.9
-772.259 899.086
-772.162 899.223
-772.017 899.312
-772.002 899.59
-772.284 899.603
-789.865 899.005
-791.035 899.05
-788.127 898.899
-789.306 898.934
-748.836 933.291
-748.464 933.372
-741.038 825.632
-740.714 825.472
-740.626 825.376
-740.433 825.417
-740.336 825.555
-740.424 825.752
-818.369 1095.99
-818.255 1095.27
-818.229 1094.77
-796.545 1094.95
-796.707 1093.22
-805.466 1094.91
-805.38 1094.68
-805.369 1093.65
-818.25 1094.2
-818.25 1093.07
-793.579 1092.91
-792.84 1091.52
-805.439 1093.08
-805.528 1091.97
-796.776 1092.75
-796.915 1091.53
-800.412 1092.1
-800.404 1091.11
-818.27 1092.51
-818.154 1091.9
-818.133 1091.34
-792.572 1091.08
-792.001 1090.03
-805.556 1091.4
-805.642 1090.23
-796.942 1090.97
-797.052 1090.41
-797.075 1089.81
-800.469 1090.6
-800.566 1089.39
-818.149 1090.82
-818.053 1089.64
-791.74 1089.61
-791.032 1088.59
-805.669 1089.68
-805.718 1088.46
-797.102 1089.25
-797.241 1088.12
-800.586 1088.82
-800.541 1087.69
-800.495 1087.64
-790.713 1088.15
-789.643 1086.71
-826.786 1089.46
-826.721 1088.76
-826.57 1087.81
-818.124 1089.08
-818.053 1088.51
-818.075 1087.85
-805.784 1087.94
-805.826 1086.77
-797.26 1087.56
-797.321 1085.92
-797.275 1085.87
-800.51 1087.13
-800.466 1085.9
-818.099 1087.34
-818.003 1086.16
-826.5 1087.24
-826.451 1086.03
-805.892 1086.25
-805.986 1085
-800.443 1085.34
-800.436 1084.26
-817.923 1085.7
-817.811 1085.03
-817.832 1084.46
-826.385 1085.5
-826.259 1085.08
-826.139 1084.41
-826.098 1084.32
-806.005 1084.53
-806.008 1083.26
-793.276 1083.84
-793.299 1083.14
-800.464 1083.6
-800.487 1083
-800.598 1082.44
-817.852 1083.9
-817.902 1082.69
-793.279 1082.63
-793.367 1081.51
-825.976 1083.85
-825.811 1083.23
-825.634 1082.89
-825.556 1082.66
-806.031 1082.75
-806.17 1081.63
-800.712 1081.93
-800.905 1080.67
-817.972 1082.13
-818.114 1080.91
-825.43 1082.24
-825.051 1081.04
-793.39 1080.89
-793.33 1080.09
-806.145 1081.01
-806.142 1079.8
-806.1 1079.7
-801.016 1080.2
-801.081 1079.69
-801.247 1078.99
-818.18 1080.4
-818.363 1079.28
-824.925 1080.62
-824.545 1079.61
-824.504 1079.43
-806.07 1079.23
-805.981 1077.95
-801.315 1078.52
-801.417 1077.08
-792.942 1077.87
-793.004 1076.28
-824.338 1078.9
-823.993 1078.14
-823.953 1077.85
-823.871 1077.75
-805.958 1077.39
-805.9 1076.5
-805.814 1076.17
-762.657 1075.31
-761.772 1073.96
-801.436 1076.52
-801.437 1075.34
-823.74 1077.28
-823.242 1075.67
-793.073 1075.72
-793.164 1074.55
-805.695 1075.74
-805.463 1074.46
-761.456 1073.57
-760.746 1072.51
-801.41 1074.73
-801.365 1073.61
-793.228 1074.04
-793.232 1072.82
-815.918 1074.54
-815.877 1073.13
-805.34 1073.99
-805.181 1073.19
-805.008 1072.8
-760.478 1072.12
-759.914 1071.02
-811.779 1073.58
-811.712 1072.88
-811.777 1072.46
-801.288 1073.08
-801.187 1072.19
-801.101 1071.86
-818.08 1073.32
-817.903 1071.75
-793.296 1072.31
-793.391 1071.1
-804.839 1072.37
-804.459 1071.24
-759.692 1070.6
-758.956 1069.16
-815.906 1072.57
-815.895 1071.45
-811.75 1072.03
-811.794 1070.77
-800.982 1071.34
-800.836 1070.3
-800.795 1070.2
-793.46 1070.53
-793.551 1069.36
-804.24 1070.8
-804.149 1070.71
-804.153 1070.57
-803.938 1070.18
-803.636 1069.47
-817.877 1071.23
-817.83 1069.97
-758.739 1068.68
-758.433 1068.06
