244.40639353	33.2399938964
244.40639353	33.2338902876
244.40639353	33.2274967575
244.406668193	33.2213931487
244.405004959	33.2152742809
244.401113909	33.2116731518
244.396108949	33.2091706722
244.390005341	33.2077821012
244.386938277	33.2030518044
244.385275044	33.1963836118
244.381109331	33.1941710536
244.376394293	33.1911039902
244.371114672	33.1880521859
244.366674296	33.1855497063
244.363057908	33.1819485771
244.358327611	33.1780575265
244.355550469	33.1741664759
244.352498665	33.1697261006
244.348607614	33.16583505
244.344167239	33.1622186618
244.340276188	33.1583276112
244.337224384	33.1536125734
244.333607996	33.1491721981
244.330556191	33.1447165637
244.328328374	33.1400015259
244.32527657	33.1355611505
244.32277409	33.1294422827
244.319996948	33.1250019074
244.316105898	33.121950103
244.30888838	33.1230487526
244.304448005	33.126115816
244.299717708	33.1230487526
244.29999237	33.1169451438
244.299168383	33.1102769512
244.293888762	33.1077744717
244.286396582	33.1077744717
244.279163806	33.1097276265
244.271946288	33.1111161975
244.264728771	33.1130540932
244.257495995	33.113603418
244.249164569	33.1141680018
244.243884947	33.1166704814
244.239169909	33.1199969482
244.236392767	33.1241626612
244.233615625	33.1286182956
244.230838483	33.1327840085
244.228885328	33.1377737087
244.226108186	33.1422293431
244.223331044	33.1466697185
244.220553902	33.1508354314
244.216937514	33.1552758068
244.214160372	33.158892195
244.210284581	33.1633325704
244.206668193	33.1663843748
244.201937896	33.1694514382
244.196673533	33.1719386587
244.19110399	33.1744411383
244.18361181	33.1750057221
244.17721828	33.1769436179
244.173617151	33.1808346685
244.171663996	33.1855497063
244.170550088	33.1905546654
244.168886854	33.1961089494
244.166948959	33.2011139086
244.164995804	33.2061036088
244.163057908	33.2111085679
244.160280766	33.2161135271
244.156664378	33.2205539025
244.153887236	33.2241702907
244.151110094	33.2286106661
244.148332952	33.232776379
244.144716564	33.2377813382
244.142778668	33.2422217136
244.141664759	33.2469367514
244.140825513	33.2547188525
244.139726864	33.2588845655
244.139436942	33.2644388495
244.137773709	33.2699931334
244.135835813	33.2749980926
244.133882658	33.2791638056
244.131105516	33.283604181
244.128328374	33.2880598154
244.124437324	33.2916609445
244.120836194	33.2952773327
244.117219806	33.2991683833
244.112504768	33.3022201877
244.108613718	33.3052719921
244.103334096	33.3083390555
244.098603799	33.310826276
244.093049516	33.3133287556
244.08860914	33.316395819
244.083054856	33.3188830396
244.077500572	33.3222247654
244.073884184	33.3252765698
244.070283055	33.330281529
244.067215991	33.3330586709
244.064438849	33.3374990463
244.061661707	33.3419394217
244.058060578	33.3455558099
244.053330282	33.3494468605
244.049729152	33.3524986648
244.044159609	33.3563897154
244.04055848	33.3594415198
244.035828183	33.3624933242
244.031387808	33.3655603876
244.02667277	33.368612192
244.021118486	33.3716639963
244.01638819	33.3741664759
244.011947814	33.3772182803
244.007217517	33.3805600061
244.001937896	33.3830624857
244	33.3843137255
