#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 2.7740e-08  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 -1.000e-06  0.000e+00 -1.000e-07  0.000e+00
 6.7460e-08  0.000e+00  0.000e+00  1.000e-05  1.000e-04 -1.000e-05 -1.000e-06  0.000e+00 -2.000e-07  0.000e+00
 1.2390e-07 -1.000e-04  0.000e+00  1.000e-05  2.000e-04 -1.000e-05 -1.000e-06  0.000e+00 -3.000e-07  0.000e+00
 2.0340e-07 -1.000e-04  0.000e+00  1.000e-05  3.000e-04 -3.000e-05 -2.000e-06  0.000e+00 -5.000e-07  0.000e+00
 3.1120e-07 -2.000e-04  0.000e+00  1.000e-05  4.000e-04 -4.000e-05 -2.000e-06  0.000e+00 -8.000e-07  0.000e+00
 4.5390e-07 -2.000e-04  0.000e+00  1.000e-05  5.000e-04 -6.000e-05 -2.000e-06  0.000e+00 -1.300e-06  1.000e-06
 6.4240e-07 -3.000e-04  1.000e-05  1.000e-05  7.000e-04 -9.000e-05 -2.000e-06  0.000e+00 -1.800e-06  1.000e-06
 8.9100e-07 -4.000e-04  1.000e-05  1.000e-05  1.000e-03 -1.200e-04 -3.000e-06  0.000e+00 -2.400e-06  2.000e-06
 1.2190e-06 -5.000e-04  2.000e-05  1.000e-05  1.300e-03 -1.500e-04 -3.000e-06  0.000e+00 -3.200e-06  4.000e-06
 1.6500e-06 -7.000e-04  3.000e-05  1.000e-05  1.600e-03 -2.000e-04 -3.000e-06  0.000e+00 -4.100e-06  5.000e-06
 2.2180e-06 -8.000e-04  4.000e-05  1.000e-05  2.100e-03 -2.500e-04 -3.000e-06  0.000e+00 -5.000e-06  8.000e-06
 2.9620e-06 -1.000e-03  6.000e-05  2.000e-05  2.600e-03 -3.100e-04 -3.000e-06  0.000e+00 -6.100e-06  1.000e-05
 3.9390e-06 -1.300e-03  8.000e-05  2.000e-05  3.200e-03 -3.800e-04 -2.000e-06  0.000e+00 -7.200e-06  1.400e-05
 5.2220e-06 -1.500e-03  1.000e-04  3.000e-05  3.900e-03 -4.500e-04  0.000e+00  0.000e+00 -8.500e-06  1.900e-05
 6.9060e-06 -1.800e-03  1.200e-04  4.000e-05  4.700e-03 -5.400e-04  1.000e-06  0.000e+00 -9.800e-06  2.500e-05
 9.1210e-06 -2.200e-03  1.500e-04  5.000e-05  5.600e-03 -6.300e-04  3.000e-06  0.000e+00 -1.130e-05  3.100e-05
 1.2030e-05 -2.600e-03  1.800e-04  7.000e-05  6.700e-03 -7.400e-04  6.000e-06  0.000e+00 -1.290e-05  3.900e-05
 1.5830e-05 -3.000e-03  2.200e-04  9.000e-05  7.900e-03 -8.500e-04  1.000e-05  0.000e+00 -1.450e-05  4.800e-05
 2.0810e-05 -3.500e-03  2.600e-04  1.200e-04  9.200e-03 -9.600e-04  1.400e-05  1.000e-04 -1.640e-05  5.800e-05
 2.7330e-05 -4.000e-03  3.100e-04  1.600e-04  1.060e-02 -1.080e-03  1.900e-05  1.000e-04 -1.850e-05  6.900e-05
 3.5820e-05 -4.600e-03  3.600e-04  2.000e-04  1.220e-02 -1.200e-03  2.500e-05  1.000e-04 -2.070e-05  8.200e-05
 4.6840e-05 -5.200e-03  4.100e-04  2.500e-04  1.390e-02 -1.320e-03  3.200e-05  1.000e-04 -2.310e-05  9.600e-05
 6.0850e-05 -5.800e-03  4.700e-04  3.100e-04  1.570e-02 -1.440e-03  3.900e-05  1.000e-04 -2.570e-05  1.120e-04
 7.8130e-05 -6.400e-03  5.300e-04  3.800e-04  1.760e-02 -1.550e-03  4.600e-05  1.000e-04 -2.840e-05  1.280e-04
 9.9300e-05 -7.100e-03  5.800e-04  4.500e-04  1.950e-02 -1.640e-03  5.400e-05  1.000e-04 -3.120e-05  1.450e-04
 1.2510e-04 -7.700e-03  6.400e-04  5.400e-04  2.140e-02 -1.720e-03  6.200e-05  1.000e-04 -3.420e-05  1.630e-04
 1.5620e-04 -8.400e-03  7.000e-04  6.300e-04  2.340e-02 -1.790e-03  7.000e-05  1.000e-04 -3.740e-05  1.810e-04
 1.9380e-04 -9.100e-03  7.500e-04  7.300e-04  2.540e-02 -1.850e-03  7.800e-05  1.000e-04 -4.080e-05  2.000e-04
 2.3870e-04 -9.700e-03  8.100e-04  8.400e-04  2.740e-02 -1.890e-03  8.600e-05  0.000e+00 -4.460e-05  2.200e-04
 2.9220e-04 -1.040e-02  8.700e-04  9.600e-04  2.950e-02 -1.910e-03  9.500e-05  0.000e+00 -4.860e-05  2.400e-04
 3.5580e-04 -1.110e-02  9.200e-04  1.090e-03  3.160e-02 -1.920e-03  1.040e-04  0.000e+00 -5.280e-05  2.620e-04
 4.3100e-04 -1.180e-02  9.800e-04  1.230e-03  3.370e-02 -1.910e-03  1.120e-04 -1.000e-04 -5.740e-05  2.840e-04
 5.1960e-04 -1.240e-02  1.030e-03  1.370e-03  3.590e-02 -1.880e-03  1.210e-04 -2.000e-04 -6.240e-05  3.070e-04
 6.2370e-04 -1.310e-02  1.090e-03  1.530e-03  3.800e-02 -1.840e-03  1.290e-04 -3.000e-04 -6.780e-05  3.300e-04
 7.4580e-04 -1.380e-02  1.140e-03  1.700e-03  4.020e-02 -1.780e-03  1.380e-04 -4.000e-04 -7.370e-05  3.540e-04
 8.8830e-04 -1.450e-02  1.190e-03  1.880e-03  4.250e-02 -1.700e-03  1.460e-04 -5.000e-04 -8.010e-05  3.800e-04
 1.0550e-03 -1.520e-02  1.240e-03  2.080e-03  4.480e-02 -1.610e-03  1.530e-04 -6.000e-04 -8.690e-05  4.050e-04
 1.2480e-03 -1.590e-02  1.300e-03  2.280e-03  4.710e-02 -1.500e-03  1.610e-04 -7.000e-04 -9.450e-05  4.320e-04
 1.4720e-03 -1.660e-02  1.350e-03  2.500e-03  4.940e-02 -1.370e-03  1.680e-04 -9.000e-04 -1.027e-04  4.590e-04
 1.7310e-03 -1.730e-02  1.400e-03  2.730e-03  5.180e-02 -1.240e-03  1.750e-04 -1.100e-03 -1.117e-04  4.870e-04
 2.0290e-03 -1.800e-02  1.450e-03  2.970e-03  5.420e-02 -1.080e-03  1.810e-04 -1.300e-03 -1.214e-04  5.160e-04
 2.3690e-03 -1.870e-02  1.500e-03  3.220e-03  5.660e-02 -9.200e-04  1.870e-04 -1.500e-03 -1.319e-04  5.450e-04
 2.7570e-03 -1.940e-02  1.540e-03  3.490e-03  5.900e-02 -7.400e-04  1.910e-04 -1.700e-03 -1.432e-04  5.740e-04
 3.1980e-03 -2.010e-02  1.590e-03  3.770e-03  6.150e-02 -5.500e-04  1.950e-04 -2.000e-03 -1.555e-04  6.040e-04
 3.6990e-03 -2.080e-02  1.640e-03  4.050e-03  6.400e-02 -3.600e-04  1.980e-04 -2.270e-03 -1.687e-04  6.340e-04
 4.2650e-03 -2.150e-02  1.690e-03  4.360e-03  6.640e-02 -1.500e-04  2.000e-04 -2.570e-03 -1.829e-04  6.640e-04
 4.9030e-03 -2.220e-02  1.730e-03  4.670e-03  6.890e-02  6.000e-05  2.000e-04 -2.900e-03 -1.981e-04  6.950e-04
 5.6220e-03 -2.290e-02  1.780e-03  5.000e-03  7.140e-02  2.800e-04  2.000e-04 -3.260e-03 -2.144e-04  7.260e-04
 6.4280e-03 -2.360e-02  1.820e-03  5.340e-03  7.400e-02  5.000e-04  1.980e-04 -3.640e-03 -2.318e-04  7.560e-04
 7.3320e-03 -2.430e-02  1.870e-03  5.690e-03  7.650e-02  7.300e-04  1.940e-04 -4.050e-03 -2.504e-04  7.870e-04
 8.3430e-03 -2.500e-02  1.920e-03  6.060e-03  7.900e-02  9.500e-04  1.900e-04 -4.490e-03 -2.702e-04  8.170e-04
 9.4730e-03 -2.570e-02  1.960e-03  6.440e-03  8.160e-02  1.180e-03  1.820e-04 -4.960e-03 -2.912e-04  8.480e-04
 1.0730e-02 -2.640e-02  2.010e-03  6.830e-03  8.410e-02  1.410e-03  1.740e-04 -5.460e-03 -3.135e-04  8.780e-04
 1.2130e-02 -2.720e-02  2.060e-03  7.240e-03  8.660e-02  1.630e-03  1.630e-04 -5.990e-03 -3.371e-04  9.080e-04
 1.3690e-02 -2.790e-02  2.100e-03  7.660e-03  8.920e-02  1.850e-03  1.500e-04 -6.560e-03 -3.619e-04  9.380e-04
 1.5420e-02 -2.860e-02  2.150e-03  8.100e-03  9.170e-02  2.060e-03  1.360e-04 -7.160e-03 -3.880e-04  9.660e-04
 1.7330e-02 -2.940e-02  2.210e-03  8.550e-03  9.420e-02  2.260e-03  1.190e-04 -7.800e-03 -4.154e-04  9.950e-04
 1.9450e-02 -3.010e-02  2.260e-03  9.010e-03  9.680e-02  2.450e-03  1.000e-04 -8.480e-03 -4.440e-04  1.022e-03
 2.1780e-02 -3.080e-02  2.310e-03  9.490e-03  9.930e-02  2.630e-03  7.900e-05 -9.200e-03 -4.738e-04  1.049e-03
 2.4360e-02 -3.160e-02  2.370e-03  9.990e-03  1.018e-01  2.790e-03  5.500e-05 -9.950e-03 -5.047e-04  1.075e-03
 2.7210e-02 -3.240e-02  2.430e-03  1.050e-02  1.042e-01  2.940e-03  2.900e-05 -1.075e-02 -5.366e-04  1.100e-03
 3.0330e-02 -3.310e-02  2.500e-03  1.103e-02  1.067e-01  3.070e-03  1.000e-06 -1.158e-02 -5.696e-04  1.123e-03
 3.3770e-02 -3.390e-02  2.560e-03  1.157e-02  1.091e-01  3.180e-03 -2.900e-05 -1.246e-02 -6.035e-04  1.145e-03
 3.7540e-02 -3.470e-02  2.640e-03  1.212e-02  1.115e-01  3.270e-03 -6.200e-05 -1.337e-02 -6.382e-04  1.167e-03
 4.1680e-02 -3.550e-02  2.710e-03  1.269e-02  1.139e-01  3.330e-03 -9.700e-05 -1.432e-02 -6.736e-04  1.187e-03
 4.6170e-02 -3.620e-02  2.790e-03  1.327e-02  1.162e-01  3.380e-03 -1.330e-04 -1.530e-02 -7.093e-04  1.205e-03
 5.1050e-02 -3.700e-02  2.870e-03  1.386e-02  1.185e-01  3.390e-03 -1.720e-04 -1.632e-02 -7.452e-04  1.222e-03
 5.6330e-02 -3.780e-02  2.960e-03  1.446e-02  1.208e-01  3.380e-03 -2.130e-04 -1.735e-02 -7.811e-04  1.237e-03
 6.2040e-02 -3.860e-02  3.050e-03  1.506e-02  1.229e-01  3.350e-03 -2.540e-04 -1.842e-02 -8.169e-04  1.251e-03
 6.8200e-02 -3.940e-02  3.150e-03  1.568e-02  1.251e-01  3.290e-03 -2.970e-04 -1.951e-02 -8.526e-04  1.264e-03
 7.4840e-02 -4.020e-02  3.260e-03  1.630e-02  1.271e-01  3.200e-03 -3.410e-04 -2.062e-02 -8.879e-04  1.275e-03
 8.1990e-02 -4.100e-02  3.360e-03  1.693e-02  1.292e-01  3.090e-03 -3.850e-04 -2.174e-02 -9.227e-04  1.285e-03
 8.9690e-02 -4.180e-02  3.480e-03  1.756e-02  1.312e-01  2.950e-03 -4.300e-04 -2.289e-02 -9.571e-04  1.293e-03
 9.7950e-02 -4.260e-02  3.590e-03  1.820e-02  1.331e-01  2.780e-03 -4.770e-04 -2.405e-02 -9.908e-04  1.301e-03
 1.0680e-01 -4.340e-02  3.720e-03  1.884e-02  1.350e-01  2.600e-03 -5.230e-04 -2.522e-02 -1.024e-03  1.307e-03
 1.1630e-01 -4.420e-02  3.850e-03  1.949e-02  1.368e-01  2.380e-03 -5.700e-04 -2.641e-02 -1.056e-03  1.312e-03
 1.2650e-01 -4.500e-02  3.980e-03  2.015e-02  1.386e-01  2.140e-03 -6.180e-04 -2.760e-02 -1.087e-03  1.316e-03
 1.3740e-01 -4.580e-02  4.130e-03  2.081e-02  1.403e-01  1.880e-03 -6.650e-04 -2.880e-02 -1.118e-03  1.319e-03
 1.4910e-01 -4.660e-02  4.270e-03  2.147e-02  1.420e-01  1.600e-03 -7.130e-04 -3.000e-02 -1.147e-03  1.322e-03
 1.6150e-01 -4.740e-02  4.430e-03  2.213e-02  1.436e-01  1.290e-03 -7.600e-04 -3.121e-02 -1.176e-03  1.323e-03
 1.7480e-01 -4.820e-02  4.590e-03  2.280e-02  1.453e-01  9.700e-04 -8.070e-04 -3.241e-02 -1.203e-03  1.323e-03
 1.8890e-01 -4.900e-02  4.750e-03  2.346e-02  1.468e-01  6.200e-04 -8.540e-04 -3.362e-02 -1.229e-03  1.324e-03
