#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 2.7740e-08  0.000e+00 -1.000e-05  0.000e+00  0.000e+00  1.000e-05 -1.000e-07  0.000e+00  1.000e-06  0.000e+00
 6.7460e-08  1.000e-06 -2.000e-05  0.000e+00 -1.000e-05  1.000e-05 -1.000e-07  0.000e+00  1.000e-06  0.000e+00
 1.2390e-07  2.000e-06 -3.000e-05  0.000e+00 -1.000e-05  2.000e-05 -1.000e-07 -1.000e-04  1.000e-06  0.000e+00
 2.0340e-07  3.000e-06 -4.000e-05  1.000e-05 -2.000e-05  3.000e-05 -2.000e-07 -1.000e-04  1.000e-06 -1.000e-06
 3.1120e-07  5.000e-06 -7.000e-05  1.000e-05 -3.000e-05  5.000e-05 -2.000e-07 -1.000e-04  1.000e-06 -1.000e-06
 4.5390e-07  7.000e-06 -9.000e-05  1.000e-05 -4.000e-05  7.000e-05 -3.000e-07 -2.000e-04  2.000e-06 -1.000e-06
 6.4240e-07  1.000e-05 -1.300e-04  2.000e-05 -6.000e-05  1.000e-04 -5.000e-07 -3.000e-04  2.000e-06 -2.000e-06
 8.9100e-07  1.300e-05 -1.700e-04  3.000e-05 -8.000e-05  1.300e-04 -6.000e-07 -3.000e-04  3.000e-06 -2.000e-06
 1.2190e-06  1.700e-05 -2.200e-04  3.000e-05 -1.000e-04  1.800e-04 -8.000e-07 -5.000e-04  3.000e-06 -3.000e-06
 1.6500e-06  2.100e-05 -2.800e-04  4.000e-05 -1.300e-04  2.300e-04 -1.100e-06 -6.000e-04  4.000e-06 -4.000e-06
 2.2180e-06  2.700e-05 -3.600e-04  5.000e-05 -1.600e-04  3.000e-04 -1.400e-06 -7.000e-04  4.000e-06 -5.000e-06
 2.9620e-06  3.300e-05 -4.500e-04  5.000e-05 -2.000e-04  3.800e-04 -1.700e-06 -9.000e-04  5.000e-06 -7.000e-06
 3.9390e-06  4.100e-05 -5.500e-04  6.000e-05 -2.400e-04  4.700e-04 -2.200e-06 -1.100e-03  6.000e-06 -9.000e-06
 5.2220e-06  4.900e-05 -6.700e-04  7.000e-05 -2.900e-04  5.800e-04 -2.700e-06 -1.400e-03  8.000e-06 -1.100e-05
 6.9060e-06  5.900e-05 -8.100e-04  8.000e-05 -3.400e-04  7.100e-04 -3.300e-06 -1.700e-03  1.000e-05 -1.300e-05
 9.1210e-06  7.100e-05 -9.700e-04  9.000e-05 -4.100e-04  8.600e-04 -4.000e-06 -2.000e-03  1.200e-05 -1.600e-05
 1.2030e-05  8.400e-05 -1.150e-03  1.000e-04 -4.700e-04  1.030e-03 -4.800e-06 -2.400e-03  1.400e-05 -1.900e-05
 1.5830e-05  9.900e-05 -1.350e-03  1.100e-04 -5.500e-04  1.230e-03 -5.700e-06 -2.800e-03  1.700e-05 -2.300e-05
 2.0810e-05  1.160e-04 -1.570e-03  1.200e-04 -6.300e-04  1.440e-03 -6.700e-06 -3.200e-03  1.900e-05 -2.700e-05
 2.7330e-05  1.350e-04 -1.810e-03  1.300e-04 -7.100e-04  1.690e-03 -7.900e-06 -3.700e-03  2.300e-05 -3.100e-05
 3.5820e-05  1.570e-04 -2.070e-03  1.400e-04 -8.100e-04  1.950e-03 -9.100e-06 -4.300e-03  2.600e-05 -3.600e-05
 4.6840e-05  1.810e-04 -2.360e-03  1.400e-04 -9.100e-04  2.240e-03 -1.050e-05 -4.900e-03  3.000e-05 -4.200e-05
 6.0850e-05  2.080e-04 -2.660e-03  1.500e-04 -1.010e-03  2.550e-03 -1.200e-05 -5.500e-03  3.500e-05 -4.800e-05
 7.8130e-05  2.360e-04 -2.960e-03  1.500e-04 -1.110e-03  2.870e-03 -1.370e-05 -6.200e-03  3.900e-05 -5.400e-05
 9.9300e-05  2.660e-04 -3.270e-03  1.500e-04 -1.220e-03  3.200e-03 -1.530e-05 -6.800e-03  4.400e-05 -6.000e-05
 1.2510e-04  2.980e-04 -3.590e-03  1.500e-04 -1.320e-03  3.530e-03 -1.700e-05 -7.500e-03  4.900e-05 -6.700e-05
 1.5620e-04  3.310e-04 -3.900e-03  1.500e-04 -1.420e-03  3.880e-03 -1.880e-05 -8.200e-03  5.400e-05 -7.400e-05
 1.9380e-04  3.660e-04 -4.220e-03  1.400e-04 -1.530e-03  4.230e-03 -2.060e-05 -8.900e-03  5.900e-05 -8.100e-05
 2.3870e-04  4.030e-04 -4.540e-03  1.300e-04 -1.630e-03  4.590e-03 -2.250e-05 -9.600e-03  6.500e-05 -8.800e-05
 2.9220e-04  4.410e-04 -4.870e-03  1.200e-04 -1.730e-03  4.950e-03 -2.450e-05 -1.030e-02  7.000e-05 -9.500e-05
 3.5580e-04  4.810e-04 -5.190e-03  1.100e-04 -1.830e-03  5.320e-03 -2.660e-05 -1.100e-02  7.600e-05 -1.030e-04
 4.3100e-04  5.220e-04 -5.510e-03  9.000e-05 -1.920e-03  5.700e-03 -2.870e-05 -1.170e-02  8.200e-05 -1.110e-04
 5.1960e-04  5.650e-04 -5.830e-03  8.000e-05 -2.020e-03  6.080e-03 -3.080e-05 -1.250e-02  8.800e-05 -1.190e-04
 6.2370e-04  6.090e-04 -6.150e-03  6.000e-05 -2.110e-03  6.470e-03 -3.310e-05 -1.320e-02  9.400e-05 -1.270e-04
 7.4580e-04  6.550e-04 -6.470e-03  3.000e-05 -2.200e-03  6.860e-03 -3.540e-05 -1.400e-02  1.000e-04 -1.350e-04
 8.8830e-04  7.020e-04 -6.790e-03  1.000e-05 -2.290e-03  7.250e-03 -3.780e-05 -1.470e-02  1.070e-04 -1.440e-04
 1.0550e-03  7.510e-04 -7.100e-03 -2.000e-05 -2.370e-03  7.660e-03 -4.030e-05 -1.550e-02  1.130e-04 -1.520e-04
 1.2480e-03  8.010e-04 -7.420e-03 -5.000e-05 -2.460e-03  8.070e-03 -4.290e-05 -1.630e-02  1.200e-04 -1.610e-04
 1.4720e-03  8.530e-04 -7.730e-03 -9.000e-05 -2.540e-03  8.480e-03 -4.550e-05 -1.710e-02  1.270e-04 -1.700e-04
 1.7310e-03  9.070e-04 -8.040e-03 -1.300e-04 -2.620e-03  8.900e-03 -4.820e-05 -1.790e-02  1.350e-04 -1.790e-04
 2.0290e-03  9.620e-04 -8.350e-03 -1.700e-04 -2.690e-03  9.330e-03 -5.110e-05 -1.870e-02  1.430e-04 -1.890e-04
 2.3690e-03  1.018e-03 -8.660e-03 -2.100e-04 -2.760e-03  9.760e-03 -5.400e-05 -1.950e-02  1.510e-04 -1.980e-04
 2.7570e-03  1.076e-03 -8.960e-03 -2.500e-04 -2.830e-03  1.019e-02 -5.690e-05 -2.030e-02  1.590e-04 -2.080e-04
 3.1980e-03  1.134e-03 -9.260e-03 -3.000e-04 -2.900e-03  1.063e-02 -6.000e-05 -2.110e-02  1.670e-04 -2.180e-04
 3.6990e-03  1.195e-03 -9.550e-03 -3.500e-04 -2.960e-03  1.107e-02 -6.310e-05 -2.190e-02  1.750e-04 -2.270e-04
 4.2650e-03  1.256e-03 -9.840e-03 -4.100e-04 -3.020e-03  1.151e-02 -6.630e-05 -2.270e-02  1.840e-04 -2.380e-04
 4.9030e-03  1.318e-03 -1.013e-02 -4.600e-04 -3.080e-03  1.196e-02 -6.950e-05 -2.360e-02  1.920e-04 -2.480e-04
 5.6220e-03  1.382e-03 -1.042e-02 -5.200e-04 -3.130e-03  1.240e-02 -7.290e-05 -2.440e-02  2.010e-04 -2.580e-04
 6.4280e-03  1.447e-03 -1.070e-02 -5.800e-04 -3.180e-03  1.286e-02 -7.630e-05 -2.530e-02  2.110e-04 -2.680e-04
 7.3320e-03  1.513e-03 -1.098e-02 -6.400e-04 -3.230e-03  1.331e-02 -7.980e-05 -2.610e-02  2.200e-04 -2.790e-04
 8.3430e-03  1.580e-03 -1.125e-02 -7.100e-04 -3.270e-03  1.377e-02 -8.330e-05 -2.700e-02  2.300e-04 -2.900e-04
 9.4730e-03  1.649e-03 -1.152e-02 -7.700e-04 -3.320e-03  1.423e-02 -8.690e-05 -2.790e-02  2.390e-04 -3.010e-04
 1.0730e-02  1.719e-03 -1.180e-02 -8.400e-04 -3.360e-03  1.470e-02 -9.060e-05 -2.870e-02  2.490e-04 -3.120e-04
 1.2130e-02  1.789e-03 -1.206e-02 -9.100e-04 -3.390e-03  1.516e-02 -9.430e-05 -2.960e-02  2.590e-04 -3.230e-04
 1.3690e-02  1.861e-03 -1.233e-02 -9.800e-04 -3.430e-03  1.563e-02 -9.800e-05 -3.050e-02  2.690e-04 -3.340e-04
 1.5420e-02  1.934e-03 -1.259e-02 -1.060e-03 -3.460e-03  1.610e-02 -1.018e-04 -3.140e-02  2.790e-04 -3.450e-04
 1.7330e-02  2.008e-03 -1.286e-02 -1.130e-03 -3.490e-03  1.658e-02 -1.056e-04 -3.230e-02  2.890e-04 -3.570e-04
 1.9450e-02  2.083e-03 -1.312e-02 -1.210e-03 -3.510e-03  1.705e-02 -1.095e-04 -3.320e-02  3.000e-04 -3.690e-04
 2.1780e-02  2.159e-03 -1.337e-02 -1.290e-03 -3.530e-03  1.753e-02 -1.133e-04 -3.410e-02  3.100e-04 -3.800e-04
 2.4360e-02  2.235e-03 -1.363e-02 -1.370e-03 -3.550e-03  1.800e-02 -1.172e-04 -3.500e-02  3.200e-04 -3.920e-04
 2.7210e-02  2.313e-03 -1.388e-02 -1.450e-03 -3.570e-03  1.848e-02 -1.211e-04 -3.590e-02  3.300e-04 -4.030e-04
 3.0330e-02  2.391e-03 -1.414e-02 -1.530e-03 -3.580e-03  1.896e-02 -1.250e-04 -3.680e-02  3.400e-04 -4.150e-04
 3.3770e-02  2.469e-03 -1.439e-02 -1.610e-03 -3.600e-03  1.943e-02 -1.289e-04 -3.770e-02  3.500e-04 -4.270e-04
 3.7540e-02  2.549e-03 -1.463e-02 -1.700e-03 -3.610e-03  1.991e-02 -1.328e-04 -3.860e-02  3.600e-04 -4.390e-04
 4.1680e-02  2.628e-03 -1.488e-02 -1.780e-03 -3.610e-03  2.038e-02 -1.367e-04 -3.960e-02  3.700e-04 -4.510e-04
 4.6170e-02  2.708e-03 -1.512e-02 -1.870e-03 -3.610e-03  2.085e-02 -1.406e-04 -4.050e-02  3.800e-04 -4.620e-04
 5.1050e-02  2.786e-03 -1.536e-02 -1.960e-03 -3.620e-03  2.132e-02 -1.444e-04 -4.140e-02  3.890e-04 -4.740e-04
 5.6330e-02  2.865e-03 -1.560e-02 -2.042e-03 -3.610e-03  2.177e-02 -1.481e-04 -4.230e-02  3.990e-04 -4.850e-04
 6.2040e-02  2.943e-03 -1.583e-02 -2.127e-03 -3.610e-03  2.223e-02 -1.518e-04 -4.310e-02  4.080e-04 -4.970e-04
 6.8200e-02  3.020e-03 -1.605e-02 -2.212e-03 -3.600e-03  2.267e-02 -1.555e-04 -4.400e-02  4.170e-04 -5.080e-04
 7.4840e-02  3.097e-03 -1.628e-02 -2.297e-03 -3.590e-03  2.311e-02 -1.591e-04 -4.490e-02  4.260e-04 -5.190e-04
 8.1990e-02  3.173e-03 -1.650e-02 -2.382e-03 -3.580e-03  2.354e-02 -1.626e-04 -4.570e-02  4.350e-04 -5.300e-04
 8.9690e-02  3.248e-03 -1.671e-02 -2.466e-03 -3.570e-03  2.396e-02 -1.661e-04 -4.660e-02  4.430e-04 -5.410e-04
 9.7950e-02  3.322e-03 -1.693e-02 -2.550e-03 -3.550e-03  2.438e-02 -1.695e-04 -4.740e-02  4.510e-04 -5.510e-04
 1.0680e-01  3.395e-03 -1.714e-02 -2.633e-03 -3.530e-03  2.479e-02 -1.729e-04 -4.820e-02  4.600e-04 -5.620e-04
 1.1630e-01  3.467e-03 -1.734e-02 -2.716e-03 -3.510e-03  2.519e-02 -1.762e-04 -4.900e-02  4.670e-04 -5.720e-04
 1.2650e-01  3.539e-03 -1.754e-02 -2.797e-03 -3.490e-03  2.559e-02 -1.794e-04 -4.980e-02  4.750e-04 -5.820e-04
 1.3740e-01  3.609e-03 -1.774e-02 -2.879e-03 -3.460e-03  2.598e-02 -1.826e-04 -5.060e-02  4.820e-04 -5.920e-04
 1.4910e-01  3.678e-03 -1.794e-02 -2.959e-03 -3.440e-03  2.636e-02 -1.857e-04 -5.140e-02  4.890e-04 -6.020e-04
 1.6150e-01  3.746e-03 -1.813e-02 -3.039e-03 -3.410e-03  2.673e-02 -1.888e-04 -5.220e-02  4.960e-04 -6.110e-04
 1.7480e-01  3.813e-03 -1.831e-02 -3.118e-03 -3.380e-03  2.710e-02 -1.918e-04 -5.290e-02  5.020e-04 -6.210e-04
 1.8890e-01  3.879e-03 -1.850e-02 -3.196e-03 -3.350e-03  2.746e-02 -1.948e-04 -5.360e-02  5.090e-04 -6.300e-04
 2.0400e-01  3.944e-03 -1.868e-02 -3.274e-03 -3.310e-03  2.781e-02 -1.977e-04 -5.440e-02  5.150e-04 -6.390e-04
 2.2000e-01  4.008e-03 -1.886e-02 -3.350e-03 -3.280e-03  2.815e-02 -2.005e-04 -5.510e-02  5.210e-04 -6.480e-04
 2.3700e-01  4.070e-03 -1.903e-02 -3.426e-03 -3.240e-03  2.849e-02 -2.033e-04 -5.580e-02  5.270e-04 -6.570e-04
 2.5520e-01  4.131e-03 -1.920e-02 -3.501e-03 -3.200e-03  2.882e-02 -2.060e-04 -5.650e-02  5.320e-04 -6.650e-04
 2.7440e-01  4.191e-03 -1.937e-02 -3.574e-03 -3.160e-03  2.914e-02 -2.087e-04 -5.720e-02  5.370e-04 -6.740e-04
 2.9480e-01  4.250e-03 -1.953e-02 -3.647e-03 -3.120e-03  2.946e-02 -2.113e-04 -5.780e-02  5.420e-04 -6.820e-04
 3.1640e-01  4.308e-03 -1.969e-02 -3.719e-03 -3.080e-03  2.976e-02 -2.139e-04 -5.850e-02  5.470e-04 -6.900e-04
 3.3920e-01  4.364e-03 -1.985e-02 -3.790e-03 -3.040e-03  3.007e-02 -2.165e-04 -5.910e-02  5.520e-04 -6.970e-04
 3.6340e-01  4.419e-03 -2.000e-02 -3.860e-03 -2.990e-03  3.036e-02 -2.189e-04 -5.970e-02  5.560e-04 -7.050e-04
 3.8880e-01  4.473e-03 -2.015e-02 -3.929e-03 -2.950e-03  3.065e-02 -2.213e-04 -6.040e-02  5.610e-04 -7.120e-04
 4.1560e-01  4.525e-03 -2.030e-02 -3.996e-03 -2.900e-03  3.093e-02 -2.237e-04 -6.100e-02  5.650e-04 -7.200e-04
 4.4380e-01  4.576e-03 -2.044e-02 -4.062e-03 -2.850e-03  3.120e-02 -2.260e-04 -6.160e-02  5.680e-04 -7.270e-04
 4.7350e-01  4.626e-03 -2.058e-02 -4.128e-03 -2.810e-03  3.146e-02 -2.282e-04 -6.210e-02  5.720e-04 -7.340e-04
 5.0470e-01  4.674e-03 -2.072e-02 -4.192e-03 -2.760e-03  3.172e-02 -2.304e-04 -6.270e-02  5.760e-04 -7.400e-04
 5.3740e-01  4.721e-03 -2.085e-02 -4.255e-03 -2.710e-03  3.198e-02 -2.325e-04 -6.320e-02  5.790e-04 -7.470e-04
 5.7180e-01  4.767e-03 -2.098e-02 -4.316e-03 -2.660e-03  3.222e-02 -2.347e-04 -6.380e-02  5.820e-04 -7.530e-04
 6.0790e-01  4.812e-03 -2.111e-02 -4.377e-03 -2.610e-03  3.246e-02 -2.367e-04 -6.430e-02  5.850e-04 -7.590e-04
 6.4570e-01  4.856e-03 -2.123e-02 -4.437e-03 -2.560e-03  3.269e-02 -2.387e-04 -6.480e-02  5.880e-04 -7.650e-04
 6.8540e-01  4.898e-03 -2.135e-02 -4.496e-03 -2.510e-03  3.292e-02 -2.407e-04 -6.530e-02  5.910e-04 -7.710e-04
 7.2680e-01  4.939e-03 -2.147e-02 -4.553e-03 -2.460e-03  3.314e-02 -2.426e-04 -6.580e-02  5.940e-04 -7.770e-04
 7.7020e-01  4.979e-03 -2.158e-02 -4.610e-03 -2.400e-03  3.336e-02 -2.444e-04 -6.630e-02  5.970e-04 -7.820e-04
 8.1550e-01  5.018e-03 -2.170e-02 -4.665e-03 -2.350e-03  3.357e-02 -2.463e-04 -6.680e-02  5.990e-04 -7.870e-04
 8.6290e-01  5.056e-03 -2.181e-02 -4.720e-03 -2.300e-03  3.378e-02 -2.480e-04 -6.720e-02  6.020e-04 -7.920e-04
 9.1240e-01  5.093e-03 -2.191e-02 -4.773e-03 -2.250e-03  3.398e-02 -2.498e-04 -6.770e-02  6.040e-04 -7.970e-04
 9.6400e-01  5.129e-03 -2.202e-02 -4.826e-03 -2.190e-03  3.417e-02 -2.515e-04 -6.810e-02  6.070e-04 -8.020e-04
 1.0180e+00  5.164e-03 -2.212e-02 -4.877e-03 -2.140e-03  3.436e-02 -2.532e-04 -6.860e-02  6.090e-04 -8.070e-04
 1.0740e+00  5.198e-03 -2.222e-02 -4.928e-03 -2.090e-03  3.455e-02 -2.548e-04 -6.900e-02  6.110e-04 -8.120e-04
 1.1330e+00  5.231e-03 -2.231e-02 -4.978e-03 -2.030e-03  3.473e-02 -2.564e-04 -6.940e-02  6.120e-04 -8.160e-04
 1.1940e+00  5.263e-03 -2.241e-02 -5.026e-03 -1.980e-03  3.491e-02 -2.579e-04 -6.980e-02  6.140e-04 -8.200e-04
 1.2570e+00  5.294e-03 -2.250e-02 -5.074e-03 -1.930e-03  3.508e-02 -2.595e-04 -7.020e-02  6.160e-04 -8.240e-04
 1.3230e+00  5.324e-03 -2.259e-02 -5.121e-03 -1.870e-03  3.525e-02 -2.610e-04 -7.060e-02  6.170e-04 -8.290e-04
 1.3920e+00  5.353e-03 -2.268e-02 -5.167e-03 -1.820e-03  3.541e-02 -2.625e-04 -7.100e-02  6.190e-04 -8.330e-04
 1.4630e+00  5.381e-03 -2.277e-02 -5.213e-03 -1.770e-03  3.557e-02 -2.639e-04 -7.130e-02  6.200e-04 -8.360e-04
 1.5380e+00  5.409e-03 -2.285e-02 -5.257e-03 -1.710e-03  3.573e-02 -2.653e-04 -7.170e-02  6.220e-04 -8.400e-04
 1.6150e+00  5.436e-03 -2.293e-02 -5.301e-03 -1.660e-03  3.588e-02 -2.666e-04 -7.200e-02  6.230e-04 -8.440e-04
 1.6950e+00  5.461e-03 -2.301e-02 -5.344e-03 -1.600e-03  3.603e-02 -2.680e-04 -7.240e-02  6.240e-04 -8.470e-04
 1.7790e+00  5.486e-03 -2.309e-02 -5.386e-03 -1.550e-03  3.617e-02 -2.693e-04 -7.270e-02  6.250e-04 -8.510e-04
 1.8650e+00  5.511e-03 -2.317e-02 -5.427e-03 -1.500e-03  3.632e-02 -2.706e-04 -7.310e-02  6.260e-04 -8.540e-04
 1.9550e+00  5.534e-03 -2.324e-02 -5.468e-03 -1.440e-03  3.645e-02 -2.719e-04 -7.340e-02  6.270e-04 -8.570e-04
 2.0480e+00  5.557e-03 -2.331e-02 -5.508e-03 -1.390e-03  3.659e-02 -2.731e-04 -7.370e-02  6.280e-04 -8.610e-04
 2.1440e+00  5.579e-03 -2.338e-02 -5.547e-03 -1.340e-03  3.672e-02 -2.743e-04 -7.400e-02  6.290e-04 -8.640e-04
 2.2450e+00  5.600e-03 -2.345e-02 -5.585e-03 -1.280e-03  3.685e-02 -2.755e-04 -7.430e-02  6.290e-04 -8.670e-04
 2.3480e+00  5.621e-03 -2.352e-02 -5.623e-03 -1.230e-03  3.698e-02 -2.766e-04 -7.460e-02  6.300e-04 -8.700e-04
 2.4560e+00  5.641e-03 -2.359e-02 -5.660e-03 -1.180e-03  3.710e-02 -2.778e-04 -7.490e-02  6.310e-04 -8.720e-04
 2.5670e+00  5.660e-03 -2.365e-02 -5.697e-03 -1.130e-03  3.722e-02 -2.789e-04 -7.520e-02  6.320e-04 -8.750e-04
 2.6820e+00  5.679e-03 -2.372e-02 -5.733e-03 -1.070e-03  3.734e-02 -2.800e-04 -7.550e-02  6.320e-04 -8.780e-04
 2.8010e+00  5.696e-03 -2.378e-02 -5.768e-03 -1.020e-03  3.745e-02 -2.811e-04 -7.580e-02  6.330e-04 -8.800e-04
 2.9250e+00  5.714e-03 -2.384e-02 -5.803e-03 -9.700e-04  3.756e-02 -2.821e-04 -7.610e-02  6.340e-04 -8.830e-04
 3.0530e+00  5.730e-03 -2.390e-02 -5.837e-03 -9.200e-04  3.767e-02 -2.831e-04 -7.630e-02  6.340e-04 -8.850e-04
