#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 1.8140e-04 -1.000e-06 -1.000e-05  0.000e+00 -1.000e-05  2.000e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 4.2450e-04 -2.000e-06 -2.000e-05  0.000e+00 -3.000e-05  3.000e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 7.4100e-04 -3.000e-06 -4.000e-05  1.000e-05 -5.000e-05  5.000e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 1.1500e-03 -5.000e-06 -5.000e-05  1.000e-05 -7.000e-05  7.000e-05  1.000e-07  0.000e+00  0.000e+00  1.000e-06
 1.6670e-03 -7.000e-06 -7.000e-05  2.000e-05 -9.000e-05  1.000e-04  1.000e-07  1.000e-04  0.000e+00  1.000e-06
 2.3000e-03 -1.000e-05 -8.000e-05  2.000e-05 -1.200e-04  1.200e-04  2.000e-07  1.000e-04 -1.000e-06  1.000e-06
 3.0710e-03 -1.300e-05 -1.000e-04  3.000e-05 -1.400e-04  1.500e-04  3.000e-07  1.000e-04 -1.000e-06  1.000e-06
 4.0050e-03 -1.700e-05 -1.200e-04  3.000e-05 -1.700e-04  1.700e-04  4.000e-07  1.000e-04 -1.000e-06  2.000e-06
 5.1270e-03 -2.100e-05 -1.300e-04  4.000e-05 -2.000e-04  2.000e-04  5.000e-07  2.000e-04 -2.000e-06  2.000e-06
 6.4690e-03 -2.600e-05 -1.500e-04  5.000e-05 -2.300e-04  2.300e-04  6.000e-07  2.000e-04 -2.000e-06  3.000e-06
 8.0550e-03 -3.100e-05 -1.600e-04  6.000e-05 -2.600e-04  2.600e-04  7.000e-07  2.000e-04 -3.000e-06  4.000e-06
 9.9070e-03 -3.600e-05 -1.700e-04  7.000e-05 -2.900e-04  2.900e-04  9.000e-07  3.000e-04 -3.000e-06  4.000e-06
 1.2060e-02 -4.200e-05 -1.900e-04  8.000e-05 -3.200e-04  3.100e-04  1.100e-06  3.000e-04 -4.000e-06  5.000e-06
 1.4530e-02 -4.800e-05 -2.000e-04  9.000e-05 -3.500e-04  3.400e-04  1.200e-06  4.000e-04 -5.000e-06  6.000e-06
 1.7360e-02 -5.400e-05 -2.100e-04  1.000e-04 -3.800e-04  3.700e-04  1.400e-06  4.000e-04 -5.000e-06  7.000e-06
 2.0590e-02 -6.100e-05 -2.200e-04  1.100e-04 -4.100e-04  3.900e-04  1.600e-06  5.000e-04 -6.000e-06  8.000e-06
 2.4240e-02 -6.700e-05 -2.300e-04  1.200e-04 -4.400e-04  4.200e-04  1.800e-06  5.000e-04 -6.000e-06  9.000e-06
 2.8380e-02 -7.400e-05 -2.400e-04  1.200e-04 -4.700e-04  4.400e-04  2.000e-06  6.000e-04 -7.000e-06  1.000e-05
 3.3030e-02 -8.000e-05 -2.400e-04  1.300e-04 -5.000e-04  4.700e-04  2.200e-06  6.000e-04 -7.000e-06  1.100e-05
 3.8250e-02 -8.600e-05 -2.500e-04  1.400e-04 -5.200e-04  4.900e-04  2.400e-06  7.000e-04 -8.000e-06  1.200e-05
 4.4080e-02 -9.300e-05 -2.600e-04  1.500e-04 -5.500e-04  5.100e-04  2.600e-06  7.000e-04 -9.000e-06  1.300e-05
 5.0580e-02 -9.900e-05 -2.700e-04  1.600e-04 -5.700e-04  5.300e-04  2.900e-06  8.000e-04 -9.000e-06  1.300e-05
 5.7800e-02 -1.050e-04 -2.800e-04  1.700e-04 -5.900e-04  5.600e-04  3.100e-06  8.000e-04 -1.000e-05  1.400e-05
 6.5830e-02 -1.120e-04 -2.800e-04  1.800e-04 -6.200e-04  5.700e-04  3.300e-06  9.000e-04 -1.100e-05  1.500e-05
 7.4720e-02 -1.180e-04 -2.900e-04  1.800e-04 -6.400e-04  5.900e-04  3.600e-06  9.000e-04 -1.100e-05  1.600e-05
 8.4550e-02 -1.240e-04 -3.000e-04  1.900e-04 -6.500e-04  6.100e-04  3.800e-06  1.000e-03 -1.200e-05  1.700e-05
 9.5410e-02 -1.300e-04 -3.100e-04  2.000e-04 -6.700e-04  6.300e-04  4.100e-06  1.000e-03 -1.200e-05  1.800e-05
 1.0740e-01 -1.360e-04 -3.200e-04  2.000e-04 -6.900e-04  6.500e-04  4.300e-06  1.000e-03 -1.300e-05  1.800e-05
 1.2060e-01 -1.430e-04 -3.300e-04  2.100e-04 -7.000e-04  6.600e-04  4.600e-06  1.100e-03 -1.300e-05  1.900e-05
 1.3510e-01 -1.490e-04 -3.400e-04  2.200e-04 -7.200e-04  6.800e-04  4.800e-06  1.100e-03 -1.400e-05  2.000e-05
 1.5100e-01 -1.550e-04 -3.500e-04  2.200e-04 -7.300e-04  6.900e-04  5.000e-06  1.100e-03 -1.400e-05  2.000e-05
 1.6850e-01 -1.610e-04 -3.600e-04  2.200e-04 -7.400e-04  7.000e-04  5.300e-06  1.200e-03 -1.500e-05  2.100e-05
 1.8760e-01 -1.680e-04 -3.700e-04  2.300e-04 -7.600e-04  7.200e-04  5.500e-06  1.200e-03 -1.500e-05  2.100e-05
 2.0860e-01 -1.740e-04 -3.900e-04  2.300e-04 -7.700e-04  7.300e-04  5.800e-06  1.200e-03 -1.600e-05  2.200e-05
 2.3160e-01 -1.810e-04 -4.000e-04  2.300e-04 -7.700e-04  7.400e-04  6.000e-06  1.200e-03 -1.600e-05  2.200e-05
 2.5670e-01 -1.870e-04 -4.100e-04  2.400e-04 -7.800e-04  7.500e-04  6.300e-06  1.300e-03 -1.600e-05  2.300e-05
 2.8410e-01 -1.940e-04 -4.300e-04  2.400e-04 -7.900e-04  7.600e-04  6.500e-06  1.300e-03 -1.700e-05  2.300e-05
 3.1400e-01 -2.010e-04 -4.400e-04  2.400e-04 -8.000e-04  7.700e-04  6.800e-06  1.300e-03 -1.800e-05  2.400e-05
 3.4660e-01 -2.080e-04 -4.600e-04  2.400e-04 -8.000e-04  7.700e-04  7.100e-06  1.300e-03 -1.800e-05  2.400e-05
 3.8200e-01 -2.150e-04 -4.700e-04  2.400e-04 -8.100e-04  7.800e-04  7.300e-06  1.300e-03 -1.800e-05  2.400e-05
 4.2050e-01 -2.220e-04 -4.900e-04  2.400e-04 -8.100e-04  7.900e-04  7.500e-06  1.300e-03 -1.800e-05  2.500e-05
 4.6230e-01 -2.300e-04 -5.000e-04  2.400e-04 -8.200e-04  7.900e-04  7.800e-06  1.300e-03 -1.900e-05  2.500e-05
 5.0780e-01 -2.370e-04 -5.200e-04  2.400e-04 -8.200e-04  8.000e-04  8.000e-06  1.300e-03 -1.900e-05  2.500e-05
 5.5710e-01 -2.450e-04 -5.400e-04  2.400e-04 -8.300e-04  8.000e-04  8.300e-06  1.300e-03 -1.900e-05  2.500e-05
 6.1050e-01 -2.530e-04 -5.600e-04  2.400e-04 -8.300e-04  8.000e-04  8.500e-06  1.300e-03 -2.000e-05  2.600e-05
 6.6850e-01 -2.600e-04 -5.700e-04  2.300e-04 -8.300e-04  8.100e-04  8.800e-06  1.300e-03 -2.000e-05  2.600e-05
 7.3130e-01 -2.680e-04 -5.900e-04  2.300e-04 -8.300e-04  8.100e-04  9.000e-06  1.300e-03 -2.000e-05  2.600e-05
 7.9930e-01 -2.760e-04 -6.100e-04  2.300e-04 -8.400e-04  8.100e-04  9.300e-06  1.300e-03 -2.000e-05  2.600e-05
 8.7290e-01 -2.840e-04 -6.300e-04  2.300e-04 -8.400e-04  8.100e-04  9.500e-06  1.300e-03 -2.100e-05  2.600e-05
 9.5250e-01 -2.930e-04 -6.500e-04  2.200e-04 -8.400e-04  8.100e-04  9.700e-06  1.300e-03 -2.100e-05  2.600e-05
 1.0380e+00 -3.010e-04 -6.700e-04  2.200e-04 -8.400e-04  8.100e-04  1.000e-05  1.200e-03 -2.100e-05  2.600e-05
 1.1300e+00 -3.090e-04 -6.900e-04  2.100e-04 -8.400e-04  8.100e-04  1.020e-05  1.200e-03 -2.200e-05  2.600e-05
 1.2290e+00 -3.170e-04 -7.100e-04  2.100e-04 -8.400e-04  8.000e-04  1.040e-05  1.200e-03 -2.200e-05  2.600e-05
 1.3350e+00 -3.260e-04 -7.300e-04  2.100e-04 -8.400e-04  8.000e-04  1.060e-05  1.200e-03 -2.200e-05  2.600e-05
 1.4490e+00 -3.340e-04 -7.500e-04  2.000e-04 -8.400e-04  8.000e-04  1.080e-05  1.200e-03 -2.300e-05  2.600e-05
 1.5710e+00 -3.420e-04 -7.700e-04  2.000e-04 -8.400e-04  8.000e-04  1.100e-05  1.200e-03 -2.300e-05  2.600e-05
 1.7020e+00 -3.500e-04 -7.900e-04  1.900e-04 -8.500e-04  7.900e-04  1.130e-05  1.200e-03 -2.300e-05  2.600e-05
 1.8420e+00 -3.580e-04 -8.000e-04  1.900e-04 -8.500e-04  7.900e-04  1.150e-05  1.100e-03 -2.300e-05  2.500e-05
 1.9920e+00 -3.670e-04 -8.200e-04  1.800e-04 -8.500e-04  7.800e-04  1.170e-05  1.100e-03 -2.400e-05  2.500e-05
 2.1520e+00 -3.750e-04 -8.400e-04  1.800e-04 -8.500e-04  7.800e-04  1.190e-05  1.100e-03 -2.300e-05  2.500e-05
