#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 1.8140e-04 -3.000e-05  5.000e-06  5.000e-06  5.000e-05 -1.000e-05  1.000e-07  0.000e+00 -5.000e-08  8.000e-07
 4.2450e-04 -8.000e-05  1.100e-05  1.100e-05  1.100e-04 -2.100e-05  3.000e-07 -1.000e-05 -8.000e-08  1.700e-06
 7.4100e-04 -1.300e-04  1.800e-05  1.800e-05  1.900e-04 -3.500e-05  5.000e-07 -1.000e-05 -1.600e-07  2.800e-06
 1.1500e-03 -2.000e-04  2.600e-05  2.700e-05  2.800e-04 -5.100e-05  7.000e-07 -2.000e-05 -2.700e-07  4.100e-06
 1.6670e-03 -2.700e-04  3.500e-05  3.900e-05  3.900e-04 -7.000e-05  9.000e-07 -3.000e-05 -3.900e-07  5.600e-06
 2.3000e-03 -3.500e-04  4.600e-05  5.200e-05  5.100e-04 -8.900e-05  1.200e-06 -4.000e-05 -5.000e-07  7.300e-06
 3.0710e-03 -4.400e-04  5.700e-05  6.800e-05  6.400e-04 -1.100e-04  1.500e-06 -5.000e-05 -6.700e-07  9.300e-06
 4.0050e-03 -5.300e-04  6.900e-05  8.500e-05  7.800e-04 -1.320e-04  1.900e-06 -7.000e-05 -8.400e-07  1.140e-05
 5.1270e-03 -6.400e-04  8.200e-05  1.060e-04  9.300e-04 -1.550e-04  2.200e-06 -8.000e-05 -1.040e-06  1.380e-05
 6.4690e-03 -7.500e-04  9.600e-05  1.290e-04  1.100e-03 -1.790e-04  2.400e-06 -1.000e-04 -1.280e-06  1.630e-05
 8.0550e-03 -8.600e-04  1.100e-04  1.550e-04  1.280e-03 -2.030e-04  2.700e-06 -1.300e-04 -1.550e-06  1.910e-05
 9.9070e-03 -9.900e-04  1.240e-04  1.830e-04  1.460e-03 -2.270e-04  3.000e-06 -1.500e-04 -1.860e-06  2.190e-05
 1.2060e-02 -1.110e-03  1.380e-04  2.140e-04  1.660e-03 -2.500e-04  3.200e-06 -1.800e-04 -2.210e-06  2.480e-05
 1.4530e-02 -1.240e-03  1.520e-04  2.480e-04  1.860e-03 -2.730e-04  3.400e-06 -2.100e-04 -2.600e-06  2.800e-05
 1.7360e-02 -1.380e-03  1.660e-04  2.850e-04  2.060e-03 -2.940e-04  3.600e-06 -2.400e-04 -3.030e-06  3.140e-05
