#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 2.1160e-01  1.800e-05 -8.300e-04  9.600e-05 -1.290e-04  3.490e-04 -6.400e-07 -8.800e-04  2.260e-06 -1.200e-05
 4.2440e-01  3.900e-05 -1.540e-03  1.730e-04 -2.370e-04  6.460e-04 -1.150e-06 -1.630e-03  4.130e-06 -1.950e-05
 6.3820e-01  6.300e-05 -2.140e-03  2.360e-04 -3.270e-04  9.020e-04 -1.160e-06 -2.270e-03  6.250e-06 -2.290e-05
 8.5270e-01  6.600e-05 -2.660e-03  2.920e-04 -4.060e-04  1.124e-03 -2.120e-06 -2.810e-03  6.800e-06 -2.720e-05
 1.0680e+00  7.700e-05 -3.120e-03  3.370e-04 -4.810e-04  1.317e-03  4.000e-08 -3.290e-03  1.180e-05 -4.890e-05
 1.2830e+00  8.900e-05 -3.510e-03  3.760e-04 -5.410e-04  1.486e-03 -2.620e-06 -3.700e-03  9.500e-06 -5.510e-05
 1.4980e+00  8.900e-05 -3.870e-03  4.110e-04 -5.960e-04  1.635e-03 -2.860e-06 -4.060e-03  1.052e-05 -6.620e-05
 1.7200e+00  9.000e-05 -4.190e-03  4.420e-04 -6.410e-04  1.773e-03 -3.700e-06 -4.390e-03  1.129e-05 -6.350e-05
 1.9420e+00  1.140e-04 -4.470e-03  4.660e-04 -6.760e-04  1.893e-03 -4.200e-07 -4.670e-03  1.541e-05 -3.800e-05
 2.1640e+00  8.300e-05 -4.740e-03  4.960e-04 -7.260e-04  2.003e-03 -7.360e-06 -4.940e-03  7.220e-06 -6.180e-05
 2.3860e+00  8.100e-05 -4.980e-03  5.180e-04 -7.840e-04  2.099e-03 -7.310e-06 -5.200e-03  6.620e-06 -1.284e-04
 2.6080e+00  7.000e-05 -5.190e-03  5.390e-04 -7.900e-04  2.200e-03 -9.780e-06 -5.390e-03  6.800e-06 -6.170e-05
 2.8310e+00  1.030e-04 -5.390e-03  5.550e-04 -8.150e-04  2.283e-03  3.344e-06 -5.620e-03  2.682e-05 -6.670e-05
 3.0530e+00 -1.238e-03  6.470e-03  3.544e-03 -1.672e-03 -4.861e-03 -1.102e-04  1.450e-02  5.808e-04  9.614e-04
