#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 2.1160e-01 -3.160e-03  7.160e-04  1.310e-04  5.236e-03 -4.000e-03  4.000e-06  4.160e-03 -1.060e-05  4.010e-05
 4.2440e-01 -5.810e-03  1.313e-03  2.570e-04  9.659e-03 -7.260e-03  7.400e-06  7.590e-03 -1.930e-05  7.020e-05
 6.3820e-01 -8.070e-03  1.816e-03  3.780e-04  1.343e-02 -9.980e-03  1.100e-05  1.047e-02 -2.510e-05  9.550e-05
 8.5270e-01 -9.990e-03  2.237e-03  4.940e-04  1.663e-02 -1.224e-02  1.130e-05  1.291e-02 -3.290e-05  1.283e-04
 1.0680e+00 -1.165e-02  2.597e-03  6.020e-04  1.936e-02 -1.413e-02  2.120e-05  1.498e-02 -2.590e-05  1.470e-04
 1.2830e+00 -1.305e-02  2.904e-03  6.930e-04  2.164e-02 -1.572e-02  1.470e-05  1.680e-02 -3.930e-05  1.746e-04
 1.4980e+00 -1.428e-02  3.157e-03  7.700e-04  2.357e-02 -1.705e-02  7.100e-06  1.841e-02 -3.420e-05  2.015e-04
 1.7200e+00 -1.538e-02  3.388e-03  8.510e-04  2.526e-02 -1.829e-02 -1.780e-05  1.980e-02 -1.055e-04  2.307e-04
 1.9420e+00 -1.634e-02  3.605e-03  9.170e-04  2.672e-02 -1.930e-02 -1.780e-05  2.112e-02 -9.650e-05  1.348e-04
 2.1640e+00 -1.725e-02  3.775e-03  9.920e-04  2.812e-02 -2.026e-02 -1.760e-05  2.220e-02 -9.580e-05  1.024e-04
 2.3860e+00 -1.808e-02  3.949e-03  1.071e-03  2.933e-02 -2.111e-02  1.230e-05  2.320e-02 -6.050e-05  8.140e-05
 2.6080e+00 -1.879e-02  4.120e-03  1.131e-03  3.056e-02 -2.187e-02 -7.230e-05  2.415e-02 -1.331e-04  2.602e-04
 2.8310e+00 -1.962e-02  4.289e-03  1.184e-03  3.198e-02 -2.284e-02 -1.840e-05  2.514e-02 -7.240e-05  2.475e-04
 3.0530e+00  2.375e-01 -1.214e-01 -8.565e-02 -7.322e-01  9.962e-01 -1.998e-02 -5.318e-01  9.019e-03 -1.554e-02
