#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 2.1160e-01 -5.000e-03  1.820e-03  9.700e-04  7.200e-03 -2.820e-03 -6.200e-05 -6.000e-04 -2.380e-05  6.400e-05
 4.2440e-01 -9.200e-03  3.310e-03  1.810e-03  1.340e-02 -5.110e-03 -1.140e-04 -1.200e-03 -4.460e-05  1.170e-04
 6.3820e-01 -1.280e-02  4.560e-03  2.550e-03  1.860e-02 -6.990e-03 -1.600e-04 -1.700e-03 -6.430e-05  1.680e-04
 8.5270e-01 -1.600e-02  5.620e-03  3.220e-03  2.320e-02 -8.590e-03 -1.980e-04 -2.200e-03 -7.850e-05  2.140e-04
 1.0680e+00 -1.870e-02  6.510e-03  3.810e-03  2.720e-02 -9.910e-03 -2.410e-04 -2.630e-03 -1.039e-04  2.470e-04
 1.2830e+00 -2.110e-02  7.260e-03  4.340e-03  3.080e-02 -1.102e-02 -2.660e-04 -3.020e-03 -1.084e-04  2.820e-04
 1.4980e+00 -2.330e-02  7.900e-03  4.810e-03  3.400e-02 -1.194e-02 -2.930e-04 -3.340e-03 -1.183e-04  3.230e-04
 1.7200e+00 -2.530e-02  8.470e-03  5.260e-03  3.690e-02 -1.276e-02 -3.190e-04 -3.620e-03 -1.292e-04  3.440e-04
 1.9420e+00 -2.710e-02  8.990e-03  5.660e-03  3.950e-02 -1.349e-02 -3.440e-04 -3.900e-03 -1.453e-04  3.700e-04
 2.1640e+00 -2.860e-02  9.470e-03  6.000e-03  4.170e-02 -1.428e-02 -3.510e-04 -4.180e-03 -1.348e-04  4.160e-04
 2.3860e+00 -3.010e-02  9.880e-03  6.340e-03  4.380e-02 -1.483e-02 -3.750e-04 -4.380e-03 -1.620e-04  4.090e-04
 2.6080e+00 -3.130e-02  1.036e-02  6.610e-03  4.550e-02 -1.569e-02 -3.790e-04 -4.780e-03 -1.509e-04  4.650e-04
 2.8310e+00 -3.260e-02  1.061e-02  6.900e-03  4.780e-02 -1.556e-02 -4.070e-04 -4.550e-03 -1.884e-04  4.700e-04
 3.0530e+00  4.938e-01  4.713e-01 -2.152e-01 -1.829e+00 -2.278e+00 -4.029e-02 -1.412e+00 -3.491e-02 -3.862e-02
