#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 8.3280e-06 -3.000e-05 -3.000e-06  0.000e+00 -3.700e-05 -3.000e-05 -1.000e-07  8.000e-05 -2.000e-07  3.000e-07
 1.8530e-05 -6.000e-05 -7.000e-06  0.000e+00 -8.100e-05 -7.000e-05 -1.000e-07  1.700e-04 -4.000e-07  5.000e-07
 3.0980e-05 -1.000e-04 -1.000e-05  0.000e+00 -1.330e-04 -1.200e-04 -1.000e-07  2.800e-04 -6.000e-07  8.000e-07
 4.6110e-05 -1.500e-04 -1.400e-05 -1.000e-06 -1.930e-04 -1.700e-04 -2.000e-07  4.100e-04 -9.000e-07  1.100e-06
 6.4050e-05 -2.000e-04 -1.700e-05 -1.000e-06 -2.610e-04 -2.300e-04 -2.000e-07  5.600e-04 -1.300e-06  1.600e-06
 8.5090e-05 -2.600e-04 -2.000e-05 -2.000e-06 -3.360e-04 -3.000e-04 -3.000e-07  7.200e-04 -1.600e-06  2.000e-06
 1.0970e-04 -3.300e-04 -2.200e-05 -3.000e-06 -4.200e-04 -3.800e-04 -4.000e-07  9.100e-04 -2.100e-06  2.500e-06
 1.3860e-04 -4.000e-04 -2.400e-05 -3.000e-06 -5.130e-04 -4.600e-04 -4.000e-07  1.110e-03 -2.600e-06  3.100e-06
 1.7240e-04 -4.800e-04 -2.600e-05 -4.000e-06 -6.150e-04 -5.600e-04 -5.000e-07  1.340e-03 -3.200e-06  3.900e-06
 2.1210e-04 -5.700e-04 -2.600e-05 -5.000e-06 -7.280e-04 -6.600e-04 -6.000e-07  1.590e-03 -3.800e-06  4.700e-06
 2.5830e-04 -6.600e-04 -2.600e-05 -5.000e-06 -8.510e-04 -7.800e-04 -6.000e-07  1.870e-03 -4.500e-06  5.700e-06
 3.1240e-04 -7.600e-04 -2.400e-05 -6.000e-06 -9.870e-04 -9.000e-04 -7.000e-07  2.170e-03 -5.300e-06  6.700e-06
