#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 5.0000e-02  1.836e-04 -1.200e-03 -4.200e-04 -2.000e-05  1.060e-03  6.900e-06 -6.000e-04 -2.000e-05 -1.200e-05
 1.0000e-01  3.414e-04 -2.230e-03 -7.900e-04 -3.000e-05  2.000e-03  1.340e-05 -1.200e-03 -3.800e-05 -2.200e-05
 1.5000e-01  4.760e-04 -3.130e-03 -1.120e-03 -4.000e-05  2.830e-03  1.960e-05 -1.600e-03 -5.400e-05 -3.100e-05
 2.0000e-01  5.894e-04 -3.900e-03 -1.400e-03 -3.000e-05  3.560e-03  2.540e-05 -2.000e-03 -6.800e-05 -3.900e-05
 2.5000e-01  6.838e-04 -4.570e-03 -1.650e-03 -3.000e-05  4.210e-03  3.090e-05 -2.400e-03 -8.000e-05 -4.600e-05
 3.0000e-01  7.611e-04 -5.140e-03 -1.880e-03 -2.000e-05  4.790e-03  3.600e-05 -2.700e-03 -9.030e-05 -5.200e-05
 3.5000e-01  8.232e-04 -5.640e-03 -2.070e-03 -1.000e-05  5.300e-03  4.090e-05 -3.000e-03 -9.920e-05 -5.700e-05
 4.0000e-01  8.715e-04 -6.070e-03 -2.240e-03  0.000e+00  5.750e-03  4.560e-05 -3.200e-03 -1.071e-04 -6.100e-05
 4.5000e-01  9.077e-04 -6.430e-03 -2.390e-03  1.000e-05  6.150e-03  5.000e-05 -3.400e-03 -1.140e-04 -6.500e-05
 5.0000e-01  9.331e-04 -6.750e-03 -2.520e-03  1.000e-05  6.490e-03  5.420e-05 -3.600e-03 -1.202e-04 -6.800e-05
 5.5000e-01  9.489e-04 -7.020e-03 -2.640e-03  2.000e-05  6.800e-03  5.820e-05 -3.800e-03 -1.253e-04 -7.100e-05
 6.0000e-01  9.562e-04 -7.250e-03 -2.740e-03  2.000e-05  7.070e-03  6.200e-05 -3.900e-03 -1.299e-04 -7.300e-05
 6.5000e-01  9.561e-04 -7.450e-03 -2.830e-03  2.000e-05  7.310e-03  6.560e-05 -4.100e-03 -1.339e-04 -7.500e-05
 7.0000e-01  9.494e-04 -7.620e-03 -2.900e-03  2.000e-05  7.520e-03  6.900e-05 -4.200e-03 -1.373e-04 -7.700e-05
 7.5000e-01  9.370e-04 -7.760e-03 -2.970e-03  1.000e-05  7.700e-03  7.230e-05 -4.300e-03 -1.400e-04 -7.800e-05
