#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 5.0000e-02  8.830e-05 -3.500e-04 -2.000e-06 -3.400e-05  2.260e-04 -3.100e-07 -3.400e-04  4.500e-07 -5.900e-06
 1.0000e-01  1.669e-04 -6.400e-04 -3.000e-06 -6.300e-05  4.260e-04 -5.800e-07 -6.400e-04  8.200e-07 -1.070e-05
 1.5000e-01  2.368e-04 -8.800e-04 -2.000e-06 -8.700e-05  6.030e-04 -8.100e-07 -8.900e-04  1.160e-06 -1.480e-05
 2.0000e-01  2.989e-04 -1.090e-03 -1.000e-06 -1.060e-04  7.590e-04 -1.010e-06 -1.100e-03  1.380e-06 -1.820e-05
 2.5000e-01  3.542e-04 -1.260e-03  1.000e-06 -1.230e-04  8.970e-04 -1.170e-06 -1.280e-03  1.520e-06 -2.110e-05
 3.0000e-01  4.034e-04 -1.400e-03  4.000e-06 -1.360e-04  1.019e-03 -1.330e-06 -1.430e-03  1.700e-06 -2.340e-05
 3.5000e-01  4.471e-04 -1.520e-03  8.000e-06 -1.470e-04  1.128e-03 -1.460e-06 -1.560e-03  1.760e-06 -2.540e-05
 4.0000e-01  4.860e-04 -1.620e-03  1.200e-05 -1.570e-04  1.225e-03 -1.580e-06 -1.670e-03  1.870e-06 -2.690e-05
 4.5000e-01  5.206e-04 -1.700e-03  1.700e-05 -1.640e-04  1.310e-03 -1.690e-06 -1.760e-03  1.840e-06 -2.810e-05
 5.0000e-01  5.513e-04 -1.760e-03  2.300e-05 -1.700e-04  1.387e-03 -1.780e-06 -1.830e-03  1.810e-06 -2.910e-05
 5.5000e-01  5.787e-04 -1.820e-03  2.900e-05 -1.750e-04  1.455e-03 -1.850e-06 -1.890e-03  1.810e-06 -2.980e-05
 6.0000e-01  6.031e-04 -1.860e-03  3.500e-05 -1.790e-04  1.516e-03 -1.920e-06 -1.940e-03  1.730e-06 -3.040e-05
 6.5000e-01  6.249e-04 -1.890e-03  4.100e-05 -1.820e-04  1.570e-03 -1.980e-06 -1.980e-03  1.740e-06 -3.080e-05
