#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 5.0000e-02 -2.060e-03 -4.920e-05  9.490e-04  1.740e-03  1.620e-04 -8.800e-06 -1.124e-03 -8.000e-06  2.940e-05
 1.0000e-01 -3.950e-03 -9.290e-05  1.879e-03  3.290e-03  3.020e-04 -1.700e-05 -2.183e-03 -1.559e-05  5.720e-05
 1.5000e-01 -5.690e-03 -1.306e-04  2.790e-03  4.680e-03  4.200e-04 -2.450e-05 -3.183e-03 -2.274e-05  8.370e-05
 2.0000e-01 -7.300e-03 -1.620e-04  3.681e-03  5.920e-03  5.190e-04 -3.160e-05 -4.128e-03 -2.949e-05  1.089e-04
 2.5000e-01 -8.790e-03 -1.869e-04  4.551e-03  7.040e-03  6.010e-04 -3.780e-05 -5.021e-03 -3.586e-05  1.330e-04
 3.0000e-01 -1.018e-02 -2.052e-04  5.399e-03  8.040e-03  6.650e-04 -4.380e-05 -5.865e-03 -4.187e-05  1.559e-04
 3.5000e-01 -1.148e-02 -2.170e-04  6.224e-03  8.940e-03  7.150e-04 -4.930e-05 -6.664e-03 -4.758e-05  1.776e-04
 4.0000e-01 -1.269e-02 -2.225e-04  7.028e-03  9.750e-03  7.520e-04 -5.430e-05 -7.420e-03 -5.288e-05  1.983e-04
 4.5000e-01 -1.383e-02 -2.219e-04  7.808e-03  1.048e-02  7.750e-04 -5.900e-05 -8.137e-03 -5.798e-05  2.181e-04
 5.0000e-01 -1.490e-02 -2.155e-04  8.566e-03  1.113e-02  7.880e-04 -6.360e-05 -8.816e-03 -6.268e-05  2.370e-04
 5.5000e-01 -1.591e-02 -2.037e-04  9.302e-03  1.173e-02  7.900e-04 -6.790e-05 -9.461e-03 -6.718e-05  2.550e-04
 6.0000e-01 -1.686e-02 -1.867e-04  1.001e-02  1.226e-02  7.830e-04 -7.180e-05 -1.007e-02 -7.148e-05  2.723e-04
 6.5000e-01 -1.776e-02 -1.649e-04  1.071e-02  1.274e-02  7.680e-04 -7.540e-05 -1.066e-02 -7.548e-05  2.887e-04
 7.0000e-01 -1.862e-02 -1.386e-04  1.138e-02  1.318e-02  7.450e-04 -7.880e-05 -1.121e-02 -7.928e-05  3.045e-04
 7.5000e-01 -1.943e-02 -1.082e-04  1.203e-02  1.357e-02  7.150e-04 -8.210e-05 -1.174e-02 -8.288e-05  3.195e-04
 8.0000e-01 -2.020e-02 -7.410e-05  1.266e-02  1.392e-02  6.800e-04 -8.520e-05 -1.224e-02 -8.618e-05  3.339e-04
 8.5000e-01 -2.094e-02 -3.650e-05  1.327e-02  1.424e-02  6.390e-04 -8.800e-05 -1.272e-02 -8.948e-05  3.476e-04
 9.0000e-01 -2.164e-02  4.100e-06  1.386e-02  1.453e-02  5.930e-04 -9.060e-05 -1.317e-02 -9.248e-05  3.611e-04
 9.5000e-01 -2.231e-02  4.760e-05  1.443e-02  1.479e-02  5.440e-04 -9.290e-05 -1.361e-02 -9.538e-05  3.731e-04
 1.0000e+00 -2.296e-02  9.360e-05  1.498e-02  1.502e-02  4.900e-04 -9.520e-05 -1.403e-02 -9.808e-05  3.851e-04
 1.0500e+00 -2.357e-02  1.418e-04  1.552e-02  1.523e-02  4.340e-04 -9.740e-05 -1.443e-02 -1.006e-04  3.971e-04
 1.1000e+00 -2.416e-02  1.920e-04  1.604e-02  1.542e-02  3.750e-04 -9.940e-05 -1.481e-02 -1.030e-04  4.081e-04
 1.1500e+00 -2.472e-02  2.438e-04  1.654e-02  1.559e-02  3.130e-04 -1.013e-04 -1.517e-02 -1.053e-04  4.181e-04
 1.2000e+00 -2.526e-02  2.978e-04  1.702e-02  1.574e-02  2.500e-04 -1.031e-04 -1.552e-02 -1.075e-04  4.291e-04
 1.2500e+00 -2.578e-02  3.518e-04  1.749e-02  1.587e-02  1.840e-04 -1.048e-04 -1.586e-02 -1.096e-04  4.381e-04
 1.3000e+00 -2.628e-02  4.078e-04  1.795e-02  1.599e-02  1.180e-04 -1.063e-04 -1.618e-02 -1.115e-04  4.481e-04
 1.3500e+00 -2.676e-02  4.648e-04  1.839e-02  1.610e-02  5.000e-05 -1.077e-04 -1.649e-02 -1.134e-04  4.571e-04
 1.4000e+00 -2.723e-02  5.218e-04  1.882e-02  1.619e-02 -1.900e-05 -1.091e-04 -1.679e-02 -1.151e-04  4.651e-04
