#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 2.3940e-04  4.000e-06 -2.000e-05  0.000e+00 -5.000e-06  1.000e-05 -1.000e-08 -1.000e-05  0.000e+00 -3.000e-07
 5.4130e-04  8.000e-06 -4.000e-05  0.000e+00 -1.000e-05  2.100e-05 -3.000e-08 -3.000e-05  4.000e-08 -6.000e-07
 9.1820e-04  1.300e-05 -6.000e-05 -1.000e-06 -1.600e-05  3.300e-05 -4.000e-08 -4.000e-05  1.000e-08 -1.100e-06
 1.3830e-03  1.800e-05 -8.000e-05 -1.000e-06 -2.200e-05  4.600e-05 -5.000e-08 -6.000e-05  2.000e-08 -1.500e-06
 1.9490e-03  2.400e-05 -1.000e-04 -2.000e-06 -2.800e-05  6.100e-05 -5.000e-08 -8.000e-05  1.000e-08 -1.900e-06
 2.6330e-03  3.100e-05 -1.200e-04 -2.000e-06 -3.500e-05  7.600e-05 -6.000e-08 -9.000e-05  0.000e+00 -2.400e-06
 3.4530e-03  3.800e-05 -1.400e-04 -3.000e-06 -4.300e-05  9.200e-05 -6.000e-08 -1.100e-04 -1.000e-08 -2.900e-06
 4.4280e-03  4.500e-05 -1.700e-04 -3.000e-06 -5.000e-05  1.090e-04 -7.000e-08 -1.300e-04  0.000e+00 -3.400e-06
 5.5800e-03  5.400e-05 -1.900e-04 -3.000e-06 -5.800e-05  1.270e-04 -8.000e-08 -1.500e-04 -3.000e-08 -3.900e-06
 6.9340e-03  6.200e-05 -2.200e-04 -3.000e-06 -6.600e-05  1.450e-04 -9.000e-08 -1.700e-04 -1.000e-08 -4.400e-06
 8.5190e-03  7.100e-05 -2.400e-04 -3.000e-06 -7.400e-05  1.640e-04 -1.000e-07 -1.900e-04  1.000e-08 -4.900e-06
 1.0370e-02  8.100e-05 -2.600e-04 -3.000e-06 -8.300e-05  1.830e-04 -1.100e-07 -2.100e-04 -4.000e-08 -5.400e-06
 1.2510e-02  9.100e-05 -2.900e-04 -3.000e-06 -9.100e-05  2.030e-04 -1.100e-07 -2.200e-04 -7.000e-08 -5.800e-06
 1.5000e-02  1.020e-04 -3.100e-04 -2.000e-06 -1.000e-04  2.230e-04 -1.100e-07 -2.400e-04 -5.000e-08 -6.300e-06
 1.7860e-02  1.120e-04 -3.300e-04 -1.000e-06 -1.090e-04  2.440e-04 -1.100e-07 -2.600e-04 -6.000e-08 -6.900e-06
 2.1170e-02  1.240e-04 -3.500e-04  0.000e+00 -1.180e-04  2.640e-04 -1.100e-07 -2.800e-04 -6.000e-08 -7.400e-06
 2.4960e-02  1.350e-04 -3.700e-04  1.000e-06 -1.270e-04  2.850e-04 -1.200e-07 -2.900e-04 -5.000e-08 -7.800e-06
 2.9310e-02  1.470e-04 -3.900e-04  2.000e-06 -1.360e-04  3.070e-04 -1.100e-07 -3.100e-04 -3.000e-08 -8.300e-06
 3.4270e-02  1.590e-04 -4.100e-04  4.000e-06 -1.450e-04  3.280e-04 -1.100e-07 -3.300e-04 -6.000e-08 -8.800e-06
 3.9940e-02  1.710e-04 -4.300e-04  6.000e-06 -1.540e-04  3.500e-04 -1.000e-07 -3.400e-04 -7.000e-08 -9.300e-06
 4.6390e-02  1.830e-04 -4.500e-04  8.000e-06 -1.630e-04  3.720e-04 -9.000e-08 -3.600e-04 -1.200e-07 -9.700e-06
 5.3720e-02  1.960e-04 -4.600e-04  1.000e-05 -1.720e-04  3.940e-04 -8.000e-08 -3.700e-04 -1.300e-07 -1.020e-05
 6.1880e-02  2.080e-04 -4.800e-04  1.200e-05 -1.800e-04  4.160e-04 -8.000e-08 -3.900e-04 -1.200e-07 -1.060e-05
 7.0870e-02  2.200e-04 -4.900e-04  1.400e-05 -1.890e-04  4.370e-04 -7.000e-08 -4.000e-04 -1.200e-07 -1.100e-05
 8.0760e-02  2.320e-04 -5.100e-04  1.700e-05 -1.970e-04  4.580e-04 -5.000e-08 -4.100e-04 -1.000e-07 -1.140e-05
 9.1570e-02  2.430e-04 -5.200e-04  1.900e-05 -2.050e-04  4.780e-04 -4.000e-08 -4.300e-04 -7.000e-08 -1.180e-05
 1.0340e-01  2.540e-04 -5.400e-04  2.100e-05 -2.120e-04  4.980e-04 -3.000e-08 -4.400e-04 -6.000e-08 -1.210e-05
 1.1620e-01  2.650e-04 -5.500e-04  2.300e-05 -2.190e-04  5.170e-04 -1.000e-08 -4.600e-04 -7.000e-08 -1.250e-05
 1.3000e-01  2.760e-04 -5.600e-04  2.500e-05 -2.260e-04  5.360e-04  0.000e+00 -4.700e-04 -3.000e-08 -1.290e-05
 1.4500e-01  2.860e-04 -5.700e-04  2.700e-05 -2.330e-04  5.550e-04  2.000e-08 -4.800e-04 -4.000e-08 -1.320e-05
 1.6100e-01  2.960e-04 -5.900e-04  2.900e-05 -2.390e-04  5.720e-04  4.000e-08 -4.900e-04 -1.000e-08 -1.350e-05
 1.7810e-01  3.050e-04 -6.000e-04  3.100e-05 -2.450e-04  5.900e-04  6.000e-08 -5.100e-04  1.000e-08 -1.380e-05
 1.9630e-01  3.140e-04 -6.100e-04  3.200e-05 -2.510e-04  6.060e-04  7.000e-08 -5.200e-04  1.000e-08 -1.410e-05
 2.1570e-01  3.230e-04 -6.200e-04  3.400e-05 -2.570e-04  6.230e-04  8.000e-08 -5.300e-04  4.000e-08 -1.440e-05
 2.3630e-01  3.320e-04 -6.300e-04  3.500e-05 -2.620e-04  6.380e-04  1.100e-07 -5.400e-04  7.000e-08 -1.470e-05
 2.5810e-01  3.400e-04 -6.400e-04  3.600e-05 -2.670e-04  6.540e-04  1.200e-07 -5.600e-04  1.100e-07 -1.500e-05
 2.8110e-01  3.480e-04 -6.500e-04  3.800e-05 -2.720e-04  6.680e-04  1.400e-07 -5.700e-04  1.500e-07 -1.530e-05
 3.0540e-01  3.560e-04 -6.600e-04  3.900e-05 -2.770e-04  6.830e-04  1.500e-07 -5.800e-04  1.600e-07 -1.560e-05
 3.3100e-01  3.630e-04 -6.700e-04  4.000e-05 -2.810e-04  6.970e-04  1.700e-07 -5.900e-04  2.100e-07 -1.590e-05
 3.5800e-01  3.710e-04 -6.800e-04  4.000e-05 -2.860e-04  7.100e-04  1.900e-07 -6.100e-04  2.400e-07 -1.620e-05
 3.8630e-01  3.780e-04 -6.900e-04  4.100e-05 -2.900e-04  7.230e-04  2.000e-07 -6.200e-04  2.700e-07 -1.650e-05
 4.1610e-01  3.840e-04 -7.000e-04  4.200e-05 -2.940e-04  7.360e-04  2.100e-07 -6.300e-04  2.800e-07 -1.680e-05
 4.4720e-01  3.910e-04 -7.200e-04  4.200e-05 -2.980e-04  7.490e-04  2.400e-07 -6.400e-04  3.200e-07 -1.710e-05
 4.7990e-01  3.970e-04 -7.300e-04  4.300e-05 -3.010e-04  7.610e-04  2.600e-07 -6.500e-04  3.700e-07 -1.740e-05
 5.1400e-01  4.040e-04 -7.400e-04  4.300e-05 -3.050e-04  7.730e-04  2.700e-07 -6.700e-04  4.200e-07 -1.770e-05
 5.4970e-01  4.100e-04 -7.500e-04  4.300e-05 -3.080e-04  7.840e-04  2.800e-07 -6.800e-04  4.500e-07 -1.790e-05
 5.8690e-01  4.160e-04 -7.600e-04  4.300e-05 -3.120e-04  7.950e-04  2.900e-07 -6.900e-04  4.900e-07 -1.820e-05
 6.2580e-01  4.220e-04 -7.700e-04  4.300e-05 -3.150e-04  8.060e-04  3.100e-07 -7.000e-04  5.200e-07 -1.850e-05
 6.6630e-01  4.270e-04 -7.800e-04  4.300e-05 -3.180e-04  8.170e-04  3.100e-07 -7.100e-04  5.600e-07 -1.870e-05
 7.0850e-01  4.330e-04 -7.900e-04  4.300e-05 -3.210e-04  8.270e-04  3.200e-07 -7.200e-04  5.600e-07 -1.890e-05
 7.5240e-01  4.380e-04 -8.000e-04  4.300e-05 -3.240e-04  8.370e-04  3.200e-07 -7.400e-04  5.600e-07 -1.920e-05
 7.9820e-01  4.430e-04 -8.100e-04  4.300e-05 -3.270e-04  8.470e-04  3.300e-07 -7.500e-04  6.100e-07 -1.950e-05
 8.4570e-01  4.480e-04 -8.200e-04  4.200e-05 -3.290e-04  8.570e-04  3.500e-07 -7.600e-04  6.500e-07 -1.980e-05
 8.9510e-01  4.530e-04 -8.300e-04  4.200e-05 -3.320e-04  8.670e-04  3.600e-07 -7.700e-04  6.800e-07 -2.000e-05
 9.4640e-01  4.580e-04 -8.400e-04  4.200e-05 -3.340e-04  8.760e-04  3.900e-07 -7.800e-04  7.400e-07 -2.030e-05
 9.9960e-01  4.630e-04 -8.500e-04  4.100e-05 -3.370e-04  8.850e-04  4.000e-07 -7.900e-04  8.000e-07 -2.050e-05
 1.0550e+00  4.680e-04 -8.600e-04  4.000e-05 -3.390e-04  8.940e-04  4.100e-07 -8.000e-04  8.400e-07 -2.070e-05
 1.1120e+00  4.730e-04 -8.700e-04  4.000e-05 -3.410e-04  9.030e-04  4.300e-07 -8.100e-04  8.400e-07 -2.100e-05
 1.1710e+00  4.770e-04 -8.800e-04  3.900e-05 -3.440e-04  9.110e-04  4.600e-07 -8.300e-04  8.600e-07 -2.120e-05
 1.2330e+00  4.820e-04 -8.900e-04  3.800e-05 -3.460e-04  9.200e-04  4.700e-07 -8.400e-04  9.100e-07 -2.150e-05
 1.2960e+00  4.860e-04 -8.900e-04  3.800e-05 -3.480e-04  9.280e-04  4.800e-07 -8.500e-04  9.300e-07 -2.170e-05
