#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 3.6370e-03 -1.000e-05  8.000e-06 -1.000e-05 -1.000e-05 -4.000e-06  2.000e-07  1.000e-05  7.000e-08 -2.000e-07
 8.3610e-03 -2.000e-05  1.800e-05 -2.000e-05 -1.000e-05 -9.000e-06  4.000e-07  3.000e-05  1.800e-07 -5.000e-07
 1.4350e-02 -3.000e-05  3.000e-05 -4.000e-05 -2.000e-05 -1.500e-05  6.000e-07  5.000e-05  3.300e-07 -9.000e-07
 2.1760e-02 -4.000e-05  4.400e-05 -6.000e-05 -3.000e-05 -2.200e-05  9.000e-07  8.000e-05  4.900e-07 -1.300e-06
 3.0860e-02 -5.000e-05  6.100e-05 -9.000e-05 -3.000e-05 -3.000e-05  1.200e-06  1.200e-04  6.800e-07 -1.800e-06
 4.1940e-02 -6.000e-05  7.900e-05 -1.200e-04 -3.000e-05 -3.900e-05  1.600e-06  1.600e-04  8.900e-07 -2.500e-06
 5.5230e-02 -7.000e-05  1.000e-04 -1.600e-04 -3.000e-05 -4.800e-05  2.200e-06  2.100e-04  1.130e-06 -3.300e-06
 7.1080e-02 -8.000e-05  1.230e-04 -2.100e-04 -3.000e-05 -5.800e-05  2.700e-06  2.600e-04  1.400e-06 -4.100e-06
 8.9860e-02 -9.000e-05  1.480e-04 -2.600e-04 -2.000e-05 -6.900e-05  3.300e-06  3.300e-04  1.700e-06 -5.000e-06
 1.1200e-01 -1.000e-04  1.750e-04 -3.200e-04 -1.000e-05 -8.000e-05  4.000e-06  4.000e-04  2.030e-06 -6.000e-06
 1.3790e-01 -1.100e-04  2.040e-04 -3.900e-04  1.000e-05 -9.200e-05  4.700e-06  4.800e-04  2.390e-06 -7.100e-06
 1.6810e-01 -1.200e-04  2.350e-04 -4.700e-04  3.000e-05 -1.040e-04  5.500e-06  5.700e-04  2.760e-06 -8.300e-06
 2.0310e-01 -1.300e-04  2.670e-04 -5.500e-04  6.000e-05 -1.150e-04  6.400e-06  6.600e-04  3.180e-06 -9.600e-06
 2.4350e-01 -1.400e-04  3.020e-04 -6.400e-04  1.000e-04 -1.270e-04  7.300e-06  7.700e-04  3.620e-06 -1.100e-05
 2.9010e-01 -1.500e-04  3.370e-04 -7.400e-04  1.400e-04 -1.390e-04  8.300e-06  8.800e-04  4.090e-06 -1.250e-05
 3.4370e-01 -1.600e-04  3.750e-04 -8.400e-04  1.800e-04 -1.500e-04  9.300e-06  1.000e-03  4.540e-06 -1.410e-05
 4.0500e-01 -1.700e-04  4.130e-04 -9.600e-04  2.400e-04 -1.610e-04  1.030e-05  1.130e-03  5.060e-06 -1.580e-05
 4.7500e-01 -1.800e-04  4.530e-04 -1.080e-03  2.900e-04 -1.720e-04  1.120e-05  1.260e-03  5.570e-06 -1.760e-05
 5.5480e-01 -1.900e-04  4.940e-04 -1.200e-03  3.600e-04 -1.820e-04  1.230e-05  1.400e-03  6.090e-06 -1.930e-05
 6.4560e-01 -2.000e-04  5.350e-04 -1.340e-03  4.200e-04 -1.920e-04  1.320e-05  1.550e-03  6.590e-06 -2.120e-05
 7.4870e-01 -2.100e-04  5.780e-04 -1.480e-03  5.000e-04 -2.010e-04  1.420e-05  1.700e-03  7.120e-06 -2.330e-05
 8.6550e-01 -2.200e-04  6.210e-04 -1.620e-03  5.800e-04 -2.090e-04  1.520e-05  1.860e-03  7.640e-06 -2.540e-05
 9.9760e-01 -2.400e-04  6.650e-04 -1.780e-03  6.600e-04 -2.170e-04  1.620e-05  2.020e-03  8.150e-06 -2.750e-05
 1.1470e+00 -2.500e-04  7.090e-04 -1.940e-03  7.400e-04 -2.240e-04  1.710e-05  2.200e-03  8.690e-06 -2.970e-05
 1.3150e+00 -2.600e-04  7.540e-04 -2.100e-03  8.300e-04 -2.300e-04  1.810e-05  2.370e-03  9.200e-06 -3.200e-05
 1.5040e+00 -2.800e-04  7.990e-04 -2.270e-03  9.200e-04 -2.360e-04  1.900e-05  2.550e-03  9.740e-06 -3.450e-05
 1.7170e+00 -2.900e-04  8.440e-04 -2.450e-03  1.020e-03 -2.410e-04  1.990e-05  2.740e-03  1.025e-05 -3.710e-05
 1.9550e+00 -3.000e-04  8.890e-04 -2.630e-03  1.120e-03 -2.450e-04  2.080e-05  2.930e-03  1.076e-05 -3.960e-05
 2.2220e+00 -3.200e-04  9.350e-04 -2.820e-03  1.220e-03 -2.490e-04  2.170e-05  3.120e-03  1.125e-05 -4.240e-05
 2.5210e+00 -3.300e-04  9.800e-04 -3.010e-03  1.320e-03 -2.520e-04  2.250e-05  3.320e-03  1.176e-05 -4.530e-05
 2.8540e+00 -3.500e-04  1.025e-03 -3.210e-03  1.420e-03 -2.540e-04  2.330e-05  3.520e-03  1.225e-05 -4.820e-05
 3.2270e+00 -3.600e-04  1.071e-03 -3.410e-03  1.530e-03 -2.550e-04  2.410e-05  3.720e-03  1.272e-05 -5.110e-05
