#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 3.6370e-03  0.000e+00 -3.000e-05  1.000e-05 -4.000e-05  2.000e-05 -4.000e-07  0.000e+00  0.000e+00  0.000e+00
 8.3610e-03  0.000e+00 -6.000e-05  3.000e-05 -9.000e-05  4.000e-05 -9.000e-07 -1.000e-04  0.000e+00 -1.000e-06
 1.4350e-02 -1.000e-06 -1.100e-04  5.000e-05 -1.500e-04  6.000e-05 -1.400e-06 -2.000e-04  0.000e+00 -2.000e-06
 2.1760e-02 -4.000e-06 -1.500e-04  8.000e-05 -2.100e-04  8.000e-05 -2.100e-06 -3.000e-04  0.000e+00 -3.000e-06
 3.0860e-02 -8.000e-06 -2.100e-04  1.100e-04 -2.900e-04  1.100e-04 -2.900e-06 -4.000e-04  0.000e+00 -3.000e-06
 4.1940e-02 -1.300e-05 -2.700e-04  1.500e-04 -3.700e-04  1.400e-04 -3.800e-06 -5.000e-04  0.000e+00 -4.000e-06
 5.5230e-02 -2.000e-05 -3.300e-04  1.900e-04 -4.600e-04  1.600e-04 -4.800e-06 -6.000e-04  0.000e+00 -5.000e-06
 7.1080e-02 -2.800e-05 -4.000e-04  2.400e-04 -5.600e-04  1.900e-04 -5.900e-06 -8.000e-04 -1.000e-06 -6.000e-06
 8.9860e-02 -3.900e-05 -4.800e-04  2.900e-04 -6.700e-04  2.200e-04 -7.000e-06 -9.000e-04 -1.000e-06 -6.000e-06
 1.1200e-01 -5.100e-05 -5.600e-04  3.500e-04 -7.800e-04  2.500e-04 -8.300e-06 -1.100e-03 -2.000e-06 -7.000e-06
 1.3790e-01 -6.600e-05 -6.500e-04  4.100e-04 -9.000e-04  2.800e-04 -9.600e-06 -1.200e-03 -3.000e-06 -8.000e-06
 1.6810e-01 -8.200e-05 -7.400e-04  4.800e-04 -1.030e-03  3.100e-04 -1.100e-05 -1.400e-03 -3.000e-06 -9.000e-06
 2.0310e-01 -1.010e-04 -8.400e-04  5.600e-04 -1.160e-03  3.400e-04 -1.240e-05 -1.600e-03 -4.000e-06 -9.000e-06
 2.4350e-01 -1.220e-04 -9.400e-04  6.300e-04 -1.300e-03  3.800e-04 -1.390e-05 -1.800e-03 -5.000e-06 -1.000e-05
 2.9010e-01 -1.440e-04 -1.050e-03  7.100e-04 -1.440e-03  4.100e-04 -1.540e-05 -1.900e-03 -6.000e-06 -1.100e-05
 3.4370e-01 -1.690e-04 -1.170e-03  8.000e-04 -1.590e-03  4.400e-04 -1.700e-05 -2.100e-03 -7.000e-06 -1.100e-05
 4.0500e-01 -1.950e-04 -1.280e-03  8.800e-04 -1.740e-03  4.700e-04 -1.850e-05 -2.300e-03 -8.000e-06 -1.200e-05
 4.7500e-01 -2.230e-04 -1.410e-03  9.700e-04 -1.890e-03  5.000e-04 -2.010e-05 -2.500e-03 -9.000e-06 -1.300e-05
 5.5480e-01 -2.540e-04 -1.530e-03  1.060e-03 -2.040e-03  5.400e-04 -2.170e-05 -2.700e-03 -1.000e-05 -1.300e-05
 6.4560e-01 -2.850e-04 -1.660e-03  1.160e-03 -2.200e-03  5.700e-04 -2.340e-05 -2.900e-03 -1.100e-05 -1.400e-05
 7.4870e-01 -3.190e-04 -1.800e-03  1.250e-03 -2.360e-03  6.000e-04 -2.500e-05 -3.100e-03 -1.300e-05 -1.400e-05
 8.6550e-01 -3.540e-04 -1.940e-03  1.350e-03 -2.520e-03  6.300e-04 -2.670e-05 -3.300e-03 -1.400e-05 -1.500e-05
 9.9760e-01 -3.900e-04 -2.080e-03  1.440e-03 -2.680e-03  6.700e-04 -2.830e-05 -3.500e-03 -1.500e-05 -1.500e-05
 1.1470e+00 -4.280e-04 -2.220e-03  1.540e-03 -2.840e-03  7.000e-04 -3.000e-05 -3.700e-03 -1.600e-05 -1.600e-05
 1.3150e+00 -4.670e-04 -2.370e-03  1.630e-03 -3.000e-03  7.300e-04 -3.160e-05 -3.900e-03 -1.800e-05 -1.600e-05
 1.5040e+00 -5.070e-04 -2.520e-03  1.730e-03 -3.160e-03  7.600e-04 -3.330e-05 -4.100e-03 -1.900e-05 -1.600e-05
 1.7170e+00 -5.480e-04 -2.670e-03  1.830e-03 -3.330e-03  7.900e-04 -3.490e-05 -4.300e-03 -2.000e-05 -1.700e-05
 1.9550e+00 -5.890e-04 -2.830e-03  1.920e-03 -3.490e-03  8.300e-04 -3.650e-05 -4.500e-03 -2.200e-05 -1.700e-05
 2.2220e+00 -6.320e-04 -2.980e-03  2.020e-03 -3.650e-03  8.600e-04 -3.810e-05 -4.700e-03 -2.400e-05 -1.700e-05
 2.5210e+00 -6.750e-04 -3.140e-03  2.110e-03 -3.810e-03  8.900e-04 -3.960e-05 -4.900e-03 -2.500e-05 -1.800e-05
 2.8540e+00 -7.180e-04 -3.310e-03  2.200e-03 -3.970e-03  9.200e-04 -4.120e-05 -5.000e-03 -2.700e-05 -1.800e-05
 3.2270e+00 -7.620e-04 -3.470e-03  2.300e-03 -4.130e-03  9.500e-04 -4.270e-05 -5.200e-03 -2.900e-05 -1.800e-05
