#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 3.6370e-03 -1.000e-05 -1.700e-05 -9.000e-06 -1.000e-05  2.000e-05 -2.000e-07  0.000e+00 -3.000e-07 -4.000e-07
 8.3610e-03 -1.000e-05 -3.800e-05 -2.000e-05 -1.900e-05  4.000e-05 -5.000e-07 -1.000e-05 -7.000e-07 -9.000e-07
 1.4350e-02 -2.000e-05 -6.300e-05 -3.400e-05 -2.800e-05  7.000e-05 -9.000e-07 -1.000e-05 -1.200e-06 -1.500e-06
 2.1760e-02 -3.000e-05 -9.300e-05 -5.000e-05 -3.600e-05  1.000e-04 -1.400e-06 -1.000e-05 -1.700e-06 -2.100e-06
 3.0860e-02 -5.000e-05 -1.260e-04 -6.800e-05 -4.100e-05  1.300e-04 -1.900e-06 -2.000e-05 -2.400e-06 -2.700e-06
 4.1940e-02 -6.000e-05 -1.640e-04 -9.000e-05 -4.300e-05  1.700e-04 -2.500e-06 -2.000e-05 -3.200e-06 -3.500e-06
 5.5230e-02 -8.000e-05 -2.070e-04 -1.140e-04 -4.300e-05  2.100e-04 -3.200e-06 -3.000e-05 -4.200e-06 -4.200e-06
 7.1080e-02 -1.000e-04 -2.540e-04 -1.410e-04 -3.900e-05  2.600e-04 -3.900e-06 -3.000e-05 -5.200e-06 -5.000e-06
 8.9860e-02 -1.200e-04 -3.060e-04 -1.720e-04 -3.200e-05  3.100e-04 -4.800e-06 -3.000e-05 -6.400e-06 -5.800e-06
 1.1200e-01 -1.500e-04 -3.620e-04 -2.050e-04 -2.200e-05  3.600e-04 -5.700e-06 -3.000e-05 -7.700e-06 -6.800e-06
 1.3790e-01 -1.800e-04 -4.230e-04 -2.420e-04 -9.000e-06  4.100e-04 -6.600e-06 -2.000e-05 -9.000e-06 -7.700e-06
 1.6810e-01 -2.100e-04 -4.880e-04 -2.820e-04  7.000e-06  4.600e-04 -7.600e-06 -2.000e-05 -1.050e-05 -8.700e-06
 2.0310e-01 -2.400e-04 -5.570e-04 -3.260e-04  2.600e-05  5.200e-04 -8.700e-06 -1.000e-05 -1.210e-05 -9.800e-06
 2.4350e-01 -2.800e-04 -6.300e-04 -3.720e-04  4.700e-05  5.700e-04 -9.800e-06  0.000e+00 -1.370e-05 -1.080e-05
 2.9010e-01 -3.100e-04 -7.070e-04 -4.210e-04  7.100e-05  6.300e-04 -1.100e-05  1.000e-05 -1.550e-05 -1.190e-05
 3.4370e-01 -3.500e-04 -7.880e-04 -4.740e-04  9.700e-05  6.900e-04 -1.220e-05  3.000e-05 -1.730e-05 -1.300e-05
 4.0500e-01 -4.000e-04 -8.730e-04 -5.290e-04  1.250e-04  7.600e-04 -1.350e-05  5.000e-05 -1.920e-05 -1.420e-05
 4.7500e-01 -4.400e-04 -9.610e-04 -5.870e-04  1.540e-04  8.200e-04 -1.470e-05  7.000e-05 -2.110e-05 -1.550e-05
 5.5480e-01 -4.900e-04 -1.053e-03 -6.490e-04  1.840e-04  8.800e-04 -1.600e-05  1.000e-04 -2.310e-05 -1.670e-05
 6.4560e-01 -5.400e-04 -1.147e-03 -7.130e-04  2.160e-04  9.500e-04 -1.740e-05  1.200e-04 -2.520e-05 -1.810e-05
 7.4870e-01 -5.900e-04 -1.245e-03 -7.790e-04  2.480e-04  1.010e-03 -1.880e-05  1.500e-04 -2.730e-05 -1.940e-05
 8.6550e-01 -6.500e-04 -1.346e-03 -8.490e-04  2.810e-04  1.080e-03 -2.020e-05  1.900e-04 -2.940e-05 -2.080e-05
 9.9760e-01 -7.000e-04 -1.450e-03 -9.210e-04  3.143e-04  1.140e-03 -2.160e-05  2.300e-04 -3.150e-05 -2.230e-05
 1.1470e+00 -7.600e-04 -1.556e-03 -9.950e-04  3.479e-04  1.210e-03 -2.300e-05  2.700e-04 -3.370e-05 -2.370e-05
 1.3150e+00 -8.200e-04 -1.664e-03 -1.073e-03  3.818e-04  1.280e-03 -2.450e-05  3.100e-04 -3.590e-05 -2.510e-05
 1.5040e+00 -8.800e-04 -1.775e-03 -1.152e-03  4.156e-04  1.350e-03 -2.580e-05  3.500e-04 -3.810e-05 -2.660e-05
 1.7170e+00 -9.400e-04 -1.888e-03 -1.234e-03  4.493e-04  1.420e-03 -2.730e-05  4.000e-04 -4.030e-05 -2.820e-05
 1.9550e+00 -1.000e-03 -2.003e-03 -1.318e-03  4.829e-04  1.480e-03 -2.880e-05  4.500e-04 -4.250e-05 -2.980e-05
 2.2220e+00 -1.060e-03 -2.119e-03 -1.405e-03  5.162e-04  1.550e-03 -3.020e-05  5.100e-04 -4.470e-05 -3.150e-05
 2.5210e+00 -1.120e-03 -2.238e-03 -1.494e-03  5.492e-04  1.620e-03 -3.160e-05  5.700e-04 -4.700e-05 -3.320e-05
 2.8540e+00 -1.180e-03 -2.357e-03 -1.585e-03  5.822e-04  1.690e-03 -3.290e-05  6.200e-04 -4.920e-05 -3.490e-05
 3.2270e+00 -1.250e-03 -2.479e-03 -1.678e-03  6.146e-04  1.760e-03 -3.430e-05  6.900e-04 -5.140e-05 -3.670e-05
