#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 3.6370e-03  0.000e+00  0.000e+00 -4.000e-05  0.000e+00  2.000e-05  0.000e+00  1.000e-04 -1.000e-07 -1.000e-06
 8.3610e-03  0.000e+00 -1.000e-05 -9.000e-05  0.000e+00  4.000e-05  0.000e+00  2.000e-04 -3.000e-07 -2.000e-06
 1.4350e-02  0.000e+00 -1.000e-05 -1.500e-04  0.000e+00  7.000e-05  0.000e+00  3.000e-04 -5.000e-07 -3.000e-06
 2.1760e-02  0.000e+00 -2.000e-05 -2.300e-04 -1.000e-04  1.000e-04  0.000e+00  4.000e-04 -7.000e-07 -4.000e-06
 3.0860e-02  0.000e+00 -3.000e-05 -3.100e-04 -1.000e-04  1.300e-04  0.000e+00  5.000e-04 -1.000e-06 -5.000e-06
 4.1940e-02 -1.000e-04 -3.000e-05 -4.000e-04  0.000e+00  1.600e-04  0.000e+00  7.000e-04 -1.300e-06 -6.000e-06
 5.5230e-02 -1.000e-04 -4.000e-05 -5.100e-04  0.000e+00  2.000e-04  0.000e+00  9.000e-04 -1.700e-06 -8.000e-06
 7.1080e-02 -1.000e-04 -5.000e-05 -6.200e-04  0.000e+00  2.400e-04  0.000e+00  1.000e-03 -2.100e-06 -9.000e-06
 8.9860e-02 -1.000e-04 -6.000e-05 -7.400e-04  0.000e+00  2.800e-04  0.000e+00  1.200e-03 -2.600e-06 -1.100e-05
 1.1200e-01 -1.000e-04 -7.000e-05 -8.800e-04  0.000e+00  3.300e-04  0.000e+00  1.500e-03 -3.100e-06 -1.300e-05
 1.3790e-01 -1.000e-04 -8.000e-05 -1.020e-03  1.000e-04  3.800e-04  0.000e+00  1.700e-03 -3.700e-06 -1.400e-05
 1.6810e-01 -1.000e-04 -1.000e-04 -1.180e-03  1.000e-04  4.300e-04  0.000e+00  1.900e-03 -4.200e-06 -1.600e-05
 2.0310e-01 -1.000e-04 -1.100e-04 -1.340e-03  2.000e-04  4.800e-04 -1.000e-06  2.200e-03 -4.900e-06 -1.800e-05
 2.4350e-01 -2.000e-04 -1.300e-04 -1.510e-03  2.000e-04  5.300e-04 -2.000e-06  2.500e-03 -5.600e-06 -2.000e-05
 2.9010e-01 -2.000e-04 -1.400e-04 -1.690e-03  3.000e-04  5.900e-04 -2.000e-06  2.700e-03 -6.200e-06 -2.200e-05
 3.4370e-01 -2.000e-04 -1.600e-04 -1.870e-03  3.000e-04  6.400e-04 -2.000e-06  3.000e-03 -7.000e-06 -2.400e-05
 4.0500e-01 -2.000e-04 -1.800e-04 -2.070e-03  4.000e-04  7.000e-04 -3.000e-06  3.300e-03 -7.700e-06 -2.700e-05
 4.7500e-01 -3.000e-04 -1.900e-04 -2.260e-03  4.000e-04  7.600e-04 -3.000e-06  3.700e-03 -8.500e-06 -2.900e-05
 5.5480e-01 -3.000e-04 -2.100e-04 -2.470e-03  5.000e-04  8.200e-04 -4.000e-06  4.000e-03 -9.300e-06 -3.200e-05
 6.4560e-01 -3.000e-04 -2.300e-04 -2.680e-03  6.000e-04  8.800e-04 -4.000e-06  4.300e-03 -1.020e-05 -3.400e-05
 7.4870e-01 -4.000e-04 -2.600e-04 -2.890e-03  6.000e-04  9.400e-04 -5.000e-06  4.600e-03 -1.110e-05 -3.700e-05
 8.6550e-01 -4.000e-04 -2.800e-04 -3.110e-03  7.000e-04  1.000e-03 -6.000e-06  5.000e-03 -1.190e-05 -3.900e-05
 9.9760e-01 -4.000e-04 -3.000e-04 -3.330e-03  8.000e-04  1.060e-03 -6.000e-06  5.300e-03 -1.280e-05 -4.200e-05
 1.1470e+00 -5.000e-04 -3.300e-04 -3.560e-03  8.000e-04  1.130e-03 -7.000e-06  5.600e-03 -1.370e-05 -4.500e-05
 1.3150e+00 -5.000e-04 -3.500e-04 -3.790e-03  9.000e-04  1.190e-03 -7.000e-06  6.000e-03 -1.470e-05 -4.800e-05
 1.5040e+00 -6.000e-04 -3.800e-04 -4.030e-03  1.000e-03  1.250e-03 -8.000e-06  6.300e-03 -1.560e-05 -5.100e-05
 1.7170e+00 -6.000e-04 -4.000e-04 -4.270e-03  1.000e-03  1.320e-03 -8.000e-06  6.700e-03 -1.650e-05 -5.400e-05
 1.9550e+00 -6.000e-04 -4.300e-04 -4.510e-03  1.100e-03  1.380e-03 -9.000e-06  7.100e-03 -1.750e-05 -5.700e-05
 2.2220e+00 -7.000e-04 -4.580e-04 -4.750e-03  1.200e-03  1.440e-03 -1.000e-05  7.400e-03 -1.850e-05 -6.000e-05
 2.5210e+00 -7.000e-04 -4.860e-04 -5.000e-03  1.200e-03  1.510e-03 -1.000e-05  7.800e-03 -1.950e-05 -6.400e-05
 2.8540e+00 -8.000e-04 -5.150e-04 -5.250e-03  1.300e-03  1.570e-03 -1.100e-05  8.100e-03 -2.040e-05 -6.700e-05
 3.2270e+00 -8.000e-04 -5.450e-04 -5.500e-03  1.400e-03  1.630e-03 -1.100e-05  8.500e-03 -2.140e-05 -7.000e-05
