#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 5.5560e-02 -5.000e-04  8.000e-05 -1.380e-03  6.000e-04 -8.000e-05 -3.000e-06  2.100e-03  0.000e+00 -1.400e-05
 1.1110e-01 -9.000e-04  1.600e-04 -2.680e-03  1.200e-03 -1.500e-04 -5.000e-06  4.000e-03 -1.000e-07 -2.700e-05
 1.6670e-01 -1.200e-03  2.200e-04 -3.890e-03  1.800e-03 -2.000e-04 -6.000e-06  5.800e-03 -2.000e-07 -4.000e-05
 2.2220e-01 -1.500e-03  2.700e-04 -5.040e-03  2.300e-03 -2.500e-04 -7.000e-06  7.500e-03 -5.000e-07 -5.200e-05
 2.7780e-01 -1.800e-03  3.100e-04 -6.120e-03  2.900e-03 -2.800e-04 -8.000e-06  9.000e-03 -8.000e-07 -6.300e-05
 3.3330e-01 -2.000e-03  3.400e-04 -7.140e-03  3.400e-03 -3.100e-04 -8.000e-06  1.050e-02 -1.100e-06 -7.300e-05
 3.8890e-01 -2.200e-03  3.700e-04 -8.110e-03  3.900e-03 -3.300e-04 -8.000e-06  1.190e-02 -1.700e-06 -8.300e-05
 4.4440e-01 -2.400e-03  3.800e-04 -9.030e-03  4.400e-03 -3.400e-04 -8.000e-06  1.320e-02 -2.100e-06 -9.200e-05
 5.0000e-01 -2.600e-03  4.000e-04 -9.900e-03  4.900e-03 -3.400e-04 -8.000e-06  1.440e-02 -2.700e-06 -1.000e-04
 5.5560e-01 -2.700e-03  4.000e-04 -1.072e-02  5.300e-03 -3.400e-04 -7.000e-06  1.560e-02 -3.200e-06 -1.080e-04
 6.1110e-01 -2.900e-03  4.000e-04 -1.151e-02  5.800e-03 -3.300e-04 -6.000e-06  1.670e-02 -3.800e-06 -1.160e-04
 6.6670e-01 -3.000e-03  4.000e-04 -1.226e-02  6.200e-03 -3.200e-04 -5.000e-06  1.770e-02 -4.500e-06 -1.240e-04
 7.2220e-01 -3.100e-03  3.900e-04 -1.297e-02  6.600e-03 -3.100e-04 -4.000e-06  1.870e-02 -5.200e-06 -1.310e-04
 7.7780e-01 -3.200e-03  3.800e-04 -1.365e-02  7.000e-03 -2.900e-04 -3.000e-06  1.960e-02 -5.900e-06 -1.380e-04
 8.3330e-01 -3.300e-03  3.700e-04 -1.430e-02  7.400e-03 -2.700e-04 -2.000e-06  2.050e-02 -6.600e-06 -1.450e-04
 8.8890e-01 -3.300e-03  3.500e-04 -1.492e-02  7.800e-03 -2.400e-04 -1.000e-06  2.130e-02 -7.300e-06 -1.510e-04
 9.4440e-01 -3.400e-03  3.400e-04 -1.552e-02  8.100e-03 -2.200e-04  0.000e+00  2.210e-02 -8.100e-06 -1.580e-04
 1.0000e+00 -3.500e-03  3.200e-04 -1.609e-02  8.500e-03 -1.900e-04  1.000e-06  2.280e-02 -8.800e-06 -1.630e-04
 1.0560e+00 -3.500e-03  2.900e-04 -1.664e-02  8.800e-03 -1.600e-04  2.000e-06  2.360e-02 -9.600e-06 -1.700e-04
 1.1110e+00 -3.500e-03  2.700e-04 -1.717e-02  9.100e-03 -1.200e-04  4.000e-06  2.420e-02 -1.030e-05 -1.750e-04
 1.1670e+00 -3.600e-03  2.500e-04 -1.767e-02  9.400e-03 -9.000e-05  5.000e-06  2.490e-02 -1.100e-05 -1.800e-04
 1.2220e+00 -3.600e-03  2.200e-04 -1.816e-02  9.700e-03 -6.000e-05  6.000e-06  2.550e-02 -1.190e-05 -1.860e-04
 1.2780e+00 -3.600e-03  1.900e-04 -1.862e-02  1.000e-02 -2.000e-05  7.000e-06  2.610e-02 -1.260e-05 -1.900e-04
 1.3330e+00 -3.700e-03  1.700e-04 -1.907e-02  1.030e-02  1.000e-05  8.000e-06  2.670e-02 -1.340e-05 -1.950e-04
 1.3890e+00 -3.700e-03  1.400e-04 -1.951e-02  1.050e-02  5.000e-05  9.000e-06  2.720e-02 -1.420e-05 -1.990e-04
 1.4440e+00 -3.700e-03  1.100e-04 -1.993e-02  1.080e-02  8.000e-05  1.000e-05  2.770e-02 -1.490e-05 -2.040e-04
 1.5000e+00 -3.700e-03  8.000e-05 -2.033e-02  1.110e-02  1.200e-04  1.100e-05  2.820e-02 -1.570e-05 -2.080e-04
 1.5560e+00 -3.700e-03  5.000e-05 -2.072e-02  1.130e-02  1.500e-04  1.200e-05  2.870e-02 -1.640e-05 -2.120e-04
 1.6110e+00 -3.700e-03  2.000e-05 -2.109e-02  1.150e-02  1.900e-04  1.300e-05  2.920e-02 -1.710e-05 -2.170e-04
 1.6670e+00 -3.700e-03  0.000e+00 -2.146e-02  1.170e-02  2.200e-04  1.500e-05  2.960e-02 -1.780e-05 -2.200e-04
 1.7220e+00 -3.800e-03 -3.000e-05 -2.181e-02  1.200e-02  2.600e-04  1.600e-05  3.000e-02 -1.850e-05 -2.240e-04
 1.7780e+00 -3.800e-03 -6.000e-05 -2.215e-02  1.220e-02  2.900e-04  1.700e-05  3.040e-02 -1.930e-05 -2.280e-04
 1.8330e+00 -3.800e-03 -9.000e-05 -2.248e-02  1.240e-02  3.300e-04  1.800e-05  3.080e-02 -1.990e-05 -2.320e-04
