#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 5.0000e-02 -2.340e-03  1.410e-04  3.760e-04  1.830e-03  6.200e-05 -1.410e-05 -1.266e-03 -3.470e-06  1.570e-05
 1.0000e-01 -4.520e-03  2.760e-04  7.470e-04  3.500e-03  1.070e-04 -2.730e-05 -2.428e-03 -6.520e-06  3.060e-05
 1.5000e-01 -6.550e-03  4.050e-04  1.113e-03  5.010e-03  1.380e-04 -3.950e-05 -3.492e-03 -9.230e-06  4.480e-05
 2.0000e-01 -8.450e-03  5.310e-04  1.471e-03  6.380e-03  1.540e-04 -5.070e-05 -4.464e-03 -1.160e-05  5.850e-05
 2.5000e-01 -1.022e-02  6.520e-04  1.822e-03  7.630e-03  1.590e-04 -6.100e-05 -5.352e-03 -1.367e-05  7.140e-05
 3.0000e-01 -1.188e-02  7.710e-04  2.165e-03  8.770e-03  1.530e-04 -7.080e-05 -6.161e-03 -1.547e-05  8.390e-05
 3.5000e-01 -1.344e-02  8.870e-04  2.499e-03  9.810e-03  1.380e-04 -7.980e-05 -6.898e-03 -1.704e-05  9.590e-05
 4.0000e-01 -1.491e-02  1.001e-03  2.824e-03  1.076e-02  1.140e-04 -8.810e-05 -7.567e-03 -1.838e-05  1.073e-04
 4.5000e-01 -1.629e-02  1.114e-03  3.141e-03  1.162e-02  8.300e-05 -9.560e-05 -8.174e-03 -1.955e-05  1.183e-04
 5.0000e-01 -1.759e-02  1.224e-03  3.448e-03  1.241e-02  4.500e-05 -1.026e-04 -8.725e-03 -2.053e-05  1.290e-04
 5.5000e-01 -1.883e-02  1.334e-03  3.746e-03  1.314e-02  2.000e-06 -1.091e-04 -9.222e-03 -2.136e-05  1.393e-04
 6.0000e-01 -2.000e-02  1.441e-03  4.035e-03  1.380e-02 -4.600e-05 -1.151e-04 -9.671e-03 -2.205e-05  1.491e-04
 6.5000e-01 -2.110e-02  1.548e-03  4.315e-03  1.441e-02 -9.900e-05 -1.206e-04 -1.008e-02 -2.261e-05  1.586e-04
 7.0000e-01 -2.216e-02  1.653e-03  4.586e-03  1.496e-02 -1.550e-04 -1.258e-04 -1.044e-02 -2.305e-05  1.678e-04
 7.5000e-01 -2.316e-02  1.757e-03  4.848e-03  1.547e-02 -2.140e-04 -1.306e-04 -1.076e-02 -2.341e-05  1.767e-04
 8.0000e-01 -2.411e-02  1.860e-03  5.102e-03  1.594e-02 -2.750e-04 -1.349e-04 -1.105e-02 -2.367e-05  1.853e-04
 8.5000e-01 -2.502e-02  1.962e-03  5.348e-03  1.637e-02 -3.390e-04 -1.389e-04 -1.131e-02 -2.386e-05  1.936e-04
 9.0000e-01 -2.588e-02  2.063e-03  5.585e-03  1.677e-02 -4.040e-04 -1.425e-04 -1.154e-02 -2.396e-05  2.017e-04
 9.5000e-01 -2.671e-02  2.162e-03  5.815e-03  1.714e-02 -4.710e-04 -1.457e-04 -1.174e-02 -2.399e-05  2.095e-04
 1.0000e+00 -2.750e-02  2.260e-03  6.037e-03  1.747e-02 -5.390e-04 -1.487e-04 -1.192e-02 -2.397e-05  2.171e-04
 1.0500e+00 -2.825e-02  2.357e-03  6.251e-03  1.778e-02 -6.080e-04 -1.514e-04 -1.207e-02 -2.391e-05  2.244e-04
 1.1000e+00 -2.897e-02  2.453e-03  6.458e-03  1.807e-02 -6.770e-04 -1.538e-04 -1.220e-02 -2.378e-05  2.315e-04
 1.1500e+00 -2.966e-02  2.547e-03  6.658e-03  1.833e-02 -7.470e-04 -1.561e-04 -1.232e-02 -2.363e-05  2.385e-04
 1.2000e+00 -3.033e-02  2.640e-03  6.851e-03  1.858e-02 -8.170e-04 -1.579e-04 -1.241e-02 -2.341e-05  2.452e-04
 1.2500e+00 -3.096e-02  2.732e-03  7.038e-03  1.880e-02 -8.870e-04 -1.596e-04 -1.249e-02 -2.317e-05  2.516e-04
 1.3000e+00 -3.157e-02  2.822e-03  7.218e-03  1.901e-02 -9.570e-04 -1.613e-04 -1.255e-02 -2.291e-05  2.579e-04
 1.3500e+00 -3.216e-02  2.911e-03  7.391e-03  1.920e-02 -1.026e-03 -1.627e-04 -1.260e-02 -2.260e-05  2.641e-04
 1.4000e+00 -3.272e-02  2.999e-03  7.559e-03  1.938e-02 -1.095e-03 -1.641e-04 -1.264e-02 -2.227e-05  2.700e-04
 1.4500e+00 -3.326e-02  3.085e-03  7.721e-03  1.955e-02 -1.164e-03 -1.653e-04 -1.266e-02 -2.191e-05  2.757e-04
 1.5000e+00 -3.378e-02  3.170e-03  7.877e-03  1.970e-02 -1.231e-03 -1.661e-04 -1.267e-02 -2.155e-05  2.814e-04
 1.5500e+00 -3.428e-02  3.253e-03  8.027e-03  1.984e-02 -1.299e-03 -1.671e-04 -1.268e-02 -2.115e-05  2.869e-04
 1.6000e+00 -3.476e-02  3.335e-03  8.173e-03  1.998e-02 -1.365e-03 -1.678e-04 -1.267e-02 -2.073e-05  2.922e-04
 1.6500e+00 -3.522e-02  3.415e-03  8.313e-03  2.010e-02 -1.431e-03 -1.682e-04 -1.266e-02 -2.030e-05  2.973e-04
 1.7000e+00 -3.567e-02  3.494e-03  8.448e-03  2.021e-02 -1.496e-03 -1.685e-04 -1.264e-02 -1.987e-05  3.025e-04
 1.7500e+00 -3.610e-02  3.572e-03  8.578e-03  2.032e-02 -1.560e-03 -1.685e-04 -1.261e-02 -1.943e-05  3.072e-04
 1.8000e+00 -3.651e-02  3.648e-03  8.703e-03  2.042e-02 -1.623e-03 -1.688e-04 -1.257e-02 -1.899e-05  3.120e-04
 1.8500e+00 -3.691e-02  3.723e-03  8.824e-03  2.051e-02 -1.685e-03 -1.686e-04 -1.253e-02 -1.854e-05  3.166e-04
 1.9000e+00 -3.730e-02  3.796e-03  8.940e-03  2.060e-02 -1.747e-03 -1.682e-04 -1.248e-02 -1.808e-05  3.211e-04
 1.9500e+00 -3.767e-02  3.868e-03  9.053e-03  2.068e-02 -1.807e-03 -1.681e-04 -1.243e-02 -1.760e-05  3.256e-04
 2.0000e+00 -3.802e-02  3.939e-03  9.161e-03  2.076e-02 -1.866e-03 -1.679e-04 -1.237e-02 -1.711e-05  3.297e-04
 2.0500e+00 -3.837e-02  4.008e-03  9.265e-03  2.083e-02 -1.924e-03 -1.676e-04 -1.231e-02 -1.663e-05  3.339e-04
 2.1000e+00 -3.870e-02  4.075e-03  9.365e-03  2.089e-02 -1.982e-03 -1.673e-04 -1.225e-02 -1.613e-05  3.380e-04
 2.1500e+00 -3.902e-02  4.142e-03  9.461e-03  2.096e-02 -2.038e-03 -1.666e-04 -1.218e-02 -1.563e-05  3.420e-04
 2.2000e+00 -3.934e-02  4.207e-03  9.553e-03  2.102e-02 -2.094e-03 -1.661e-04 -1.211e-02 -1.511e-05  3.458e-04
 2.2500e+00 -3.964e-02  4.270e-03  9.643e-03  2.107e-02 -2.148e-03 -1.657e-04 -1.203e-02 -1.460e-05  3.497e-04
 2.3000e+00 -3.993e-02  4.333e-03  9.728e-03  2.112e-02 -2.201e-03 -1.649e-04 -1.196e-02 -1.409e-05  3.533e-04
 2.3500e+00 -4.021e-02  4.394e-03  9.810e-03  2.117e-02 -2.254e-03 -1.644e-04 -1.188e-02 -1.359e-05  3.568e-04
 2.4000e+00 -4.048e-02  4.454e-03  9.889e-03  2.122e-02 -2.305e-03 -1.639e-04 -1.180e-02 -1.309e-05  3.605e-04
 2.4500e+00 -4.074e-02  4.512e-03  9.965e-03  2.126e-02 -2.356e-03 -1.630e-04 -1.171e-02 -1.260e-05  3.638e-04
 2.5000e+00 -4.099e-02  4.569e-03  1.004e-02  2.131e-02 -2.406e-03 -1.621e-04 -1.163e-02 -1.211e-05  3.670e-04
 2.5500e+00 -4.124e-02  4.625e-03  1.011e-02  2.135e-02 -2.454e-03 -1.613e-04 -1.154e-02 -1.161e-05  3.704e-04
 2.6000e+00 -4.147e-02  4.680e-03  1.018e-02  2.139e-02 -2.502e-03 -1.604e-04 -1.145e-02 -1.110e-05  3.735e-04
 2.6500e+00 -4.170e-02  4.734e-03  1.024e-02  2.142e-02 -2.549e-03 -1.596e-04 -1.136e-02 -1.059e-05  3.767e-04
 2.7000e+00 -4.192e-02  4.786e-03  1.030e-02  2.146e-02 -2.595e-03 -1.583e-04 -1.127e-02 -1.009e-05  3.797e-04
 2.7500e+00 -4.214e-02  4.838e-03  1.036e-02  2.149e-02 -2.640e-03 -1.571e-04 -1.118e-02 -9.590e-06  3.828e-04
 2.8000e+00 -4.235e-02  4.888e-03  1.042e-02  2.153e-02 -2.684e-03 -1.559e-04 -1.109e-02 -9.080e-06  3.856e-04
 2.8500e+00 -4.255e-02  4.937e-03  1.047e-02  2.156e-02 -2.728e-03 -1.551e-04 -1.100e-02 -8.570e-06  3.882e-04
 2.9000e+00 -4.274e-02  4.985e-03  1.052e-02  2.159e-02 -2.770e-03 -1.539e-04 -1.090e-02 -8.080e-06  3.910e-04
 2.9500e+00 -4.293e-02  5.032e-03  1.057e-02  2.162e-02 -2.812e-03 -1.531e-04 -1.081e-02 -7.630e-06  3.937e-04
 3.0000e+00 -4.311e-02  5.078e-03  1.062e-02  2.165e-02 -2.853e-03 -1.519e-04 -1.072e-02 -7.160e-06  3.962e-04
 3.0500e+00 -4.329e-02  5.123e-03  1.066e-02  2.167e-02 -2.894e-03 -1.507e-04 -1.062e-02 -6.670e-06  3.985e-04
