#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 1.8430e-04  4.000e-06 -3.000e-05  1.000e-05 -5.000e-05  3.000e-05 -5.000e-07  0.000e+00  1.000e-06  0.000e+00
 4.2440e-04  8.000e-06 -7.000e-05  3.000e-05 -1.100e-04  6.000e-05 -1.100e-06 -1.000e-04  1.000e-06 -1.000e-06
 7.3390e-04  1.100e-05 -1.100e-04  5.000e-05 -1.800e-04  9.000e-05 -1.900e-06 -1.000e-04  2.000e-06 -2.000e-06
 1.1210e-03  1.400e-05 -1.600e-04  7.000e-05 -2.600e-04  1.200e-04 -2.900e-06 -2.000e-04  4.000e-06 -3.000e-06
 1.5990e-03  1.700e-05 -2.200e-04  1.100e-04 -3.500e-04  1.500e-04 -4.000e-06 -3.000e-04  5.000e-06 -3.000e-06
 2.1830e-03  1.800e-05 -2.800e-04  1.500e-04 -4.600e-04  1.900e-04 -5.400e-06 -4.000e-04  7.000e-06 -4.000e-06
 2.8920e-03  1.900e-05 -3.400e-04  2.000e-04 -5.800e-04  2.200e-04 -7.000e-06 -5.000e-04  1.000e-05 -5.000e-06
 3.7420e-03  1.800e-05 -4.100e-04  2.600e-04 -7.100e-04  2.600e-04 -8.800e-06 -7.000e-04  1.200e-05 -6.000e-06
 4.7530e-03  1.500e-05 -4.800e-04  3.300e-04 -8.500e-04  2.900e-04 -1.090e-05 -8.000e-04  1.400e-05 -7.000e-06
 5.9490e-03  1.000e-05 -5.500e-04  4.200e-04 -1.010e-03  3.200e-04 -1.320e-05 -1.000e-03  1.700e-05 -8.000e-06
 7.3580e-03  4.000e-06 -6.300e-04  5.100e-04 -1.190e-03  3.500e-04 -1.580e-05 -1.200e-03  2.000e-05 -9.000e-06
 9.0110e-03 -5.000e-06 -7.200e-04  6.100e-04 -1.370e-03  3.700e-04 -1.860e-05 -1.400e-03  2.400e-05 -1.000e-05
 1.0940e-02 -1.700e-05 -8.100e-04  7.300e-04 -1.570e-03  4.000e-04 -2.160e-05 -1.700e-03  2.700e-05 -1.100e-05
 1.3170e-02 -3.100e-05 -9.000e-04  8.600e-04 -1.790e-03  4.200e-04 -2.490e-05 -2.000e-03  3.000e-05 -1.200e-05
 1.5760e-02 -4.800e-05 -1.000e-03  1.000e-03 -2.020e-03  4.400e-04 -2.830e-05 -2.300e-03  3.400e-05 -1.300e-05
 1.8740e-02 -6.800e-05 -1.100e-03  1.150e-03 -2.260e-03  4.700e-04 -3.190e-05 -2.600e-03  3.700e-05 -1.400e-05
 2.2180e-02 -9.100e-05 -1.210e-03  1.320e-03 -2.510e-03  4.800e-04 -3.570e-05 -2.900e-03  4.000e-05 -1.400e-05
 2.6120e-02 -1.170e-04 -1.330e-03  1.490e-03 -2.780e-03  5.000e-04 -3.960e-05 -3.300e-03  4.400e-05 -1.600e-05
 3.0640e-02 -1.470e-04 -1.450e-03  1.680e-03 -3.060e-03  5.200e-04 -4.370e-05 -3.600e-03  4.700e-05 -1.600e-05
