#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 1.8430e-04  6.000e-06 -2.000e-05 -5.000e-06  0.000e+00  1.300e-05  4.000e-08 -1.000e-05 -4.000e-08 -5.000e-07
 4.2440e-04  1.300e-05 -5.000e-05 -1.300e-05  0.000e+00  2.800e-05  9.000e-08 -2.000e-05 -1.100e-07 -9.000e-07
 7.3390e-04  2.200e-05 -8.000e-05 -2.200e-05  0.000e+00  4.600e-05  1.600e-07 -4.000e-05 -1.900e-07 -1.400e-06
 1.1210e-03  3.200e-05 -1.100e-04 -3.300e-05  2.000e-06  6.600e-05  2.400e-07 -5.000e-05 -3.200e-07 -2.000e-06
 1.5990e-03  4.500e-05 -1.400e-04 -4.600e-05  4.000e-06  8.900e-05  3.400e-07 -7.000e-05 -5.000e-07 -2.800e-06
 2.1830e-03  5.900e-05 -1.800e-04 -6.200e-05  8.000e-06  1.160e-04  4.600e-07 -8.000e-05 -7.000e-07 -3.500e-06
 2.8920e-03  7.500e-05 -2.300e-04 -8.000e-05  1.300e-05  1.450e-04  6.100e-07 -1.000e-04 -9.200e-07 -4.400e-06
 3.7420e-03  9.400e-05 -2.700e-04 -1.010e-04  2.000e-05  1.760e-04  8.000e-07 -1.100e-04 -1.180e-06 -5.300e-06
 4.7530e-03  1.150e-04 -3.200e-04 -1.260e-04  2.900e-05  2.110e-04  1.000e-06 -1.300e-04 -1.540e-06 -6.200e-06
 5.9490e-03  1.380e-04 -3.800e-04 -1.530e-04  4.000e-05  2.480e-04  1.240e-06 -1.400e-04 -1.880e-06 -7.300e-06
 7.3580e-03  1.640e-04 -4.400e-04 -1.830e-04  5.300e-05  2.870e-04  1.510e-06 -1.500e-04 -2.320e-06 -8.400e-06
 9.0110e-03  1.920e-04 -5.000e-04 -2.170e-04  6.800e-05  3.290e-04  1.810e-06 -1.600e-04 -2.770e-06 -9.600e-06
