#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 1.8430e-04 -2.000e-05 -3.000e-06  5.000e-06 -2.400e-05  1.000e-05 -2.000e-07  1.000e-05  1.000e-07 -1.000e-07
 4.2440e-04 -4.000e-05 -7.000e-06  1.200e-05 -5.100e-05  1.000e-05 -6.000e-07  1.000e-05  2.000e-07 -3.000e-07
 7.3390e-04 -7.000e-05 -1.200e-05  1.900e-05 -7.700e-05  3.000e-05 -9.000e-07  1.000e-05  3.000e-07 -4.000e-07
 1.1210e-03 -1.000e-04 -1.900e-05  2.700e-05 -1.030e-04  4.000e-05 -1.300e-06  1.000e-05  4.000e-07 -5.000e-07
 1.5990e-03 -1.300e-04 -2.700e-05  3.600e-05 -1.270e-04  6.000e-05 -1.800e-06  1.000e-05  3.000e-07 -6.000e-07
 2.1830e-03 -1.600e-04 -3.800e-05  4.500e-05 -1.470e-04  8.000e-05 -2.300e-06  1.000e-05  3.000e-07 -7.000e-07
 2.8920e-03 -2.000e-04 -5.000e-05  5.400e-05 -1.620e-04  1.100e-04 -3.000e-06  0.000e+00  1.000e-07 -8.000e-07
 3.7420e-03 -2.500e-04 -6.500e-05  6.300e-05 -1.710e-04  1.400e-04 -3.600e-06 -1.000e-05 -2.000e-07 -8.000e-07
 4.7530e-03 -2.900e-04 -8.300e-05  7.200e-05 -1.730e-04  1.700e-04 -4.400e-06 -3.000e-05 -6.000e-07 -9.000e-07
 5.9490e-03 -3.400e-04 -1.030e-04  8.000e-05 -1.670e-04  2.100e-04 -5.200e-06 -5.000e-05 -1.200e-06 -9.000e-07
 7.3580e-03 -4.000e-04 -1.270e-04  8.700e-05 -1.530e-04  2.500e-04 -6.200e-06 -7.000e-05 -1.900e-06 -8.000e-07
 9.0110e-03 -4.500e-04 -1.550e-04  9.400e-05 -1.290e-04  2.900e-04 -7.200e-06 -1.000e-04 -2.800e-06 -8.000e-07
 1.0940e-02 -5.100e-04 -1.860e-04  9.900e-05 -9.700e-05  3.400e-04 -8.200e-06 -1.300e-04 -3.900e-06 -7.000e-07
 1.3170e-02 -5.800e-04 -2.210e-04  1.030e-04 -5.400e-05  3.900e-04 -9.400e-06 -1.700e-04 -5.200e-06 -6.000e-07
 1.5760e-02 -6.500e-04 -2.600e-04  1.060e-04 -2.000e-06  4.400e-04 -1.070e-05 -2.000e-04 -6.700e-06 -4.000e-07
 1.8740e-02 -7.200e-04 -3.040e-04  1.070e-04  6.000e-05  5.000e-04 -1.210e-05 -2.400e-04 -8.400e-06 -2.000e-07
 2.2180e-02 -7.900e-04 -3.530e-04  1.060e-04  1.310e-04  5.700e-04 -1.360e-05 -2.900e-04 -1.030e-05  0.000e+00
 2.6120e-02 -8.800e-04 -4.070e-04  1.030e-04  2.110e-04  6.300e-04 -1.530e-05 -3.300e-04 -1.240e-05  2.000e-07
 3.0640e-02 -9.600e-04 -4.650e-04  9.800e-05  3.006e-04  7.000e-04 -1.710e-05 -3.800e-04 -1.470e-05  5.000e-07
 3.5790e-02 -1.050e-03 -5.290e-04  9.100e-05  3.979e-04  7.700e-04 -1.900e-05 -4.200e-04 -1.720e-05  8.000e-07
 4.1670e-02 -1.150e-03 -5.980e-04  8.200e-05  5.029e-04  8.500e-04 -2.100e-05 -4.700e-04 -1.990e-05  1.100e-06
 4.8340e-02 -1.250e-03 -6.730e-04  7.100e-05  6.147e-04  9.300e-04 -2.320e-05 -5.200e-04 -2.280e-05  1.500e-06
 5.5910e-02 -1.350e-03 -7.530e-04  5.800e-05  7.328e-04  1.010e-03 -2.560e-05 -5.600e-04 -2.580e-05  1.800e-06
 6.4470e-02 -1.460e-03 -8.380e-04  4.200e-05  8.565e-04  1.090e-03 -2.800e-05 -6.100e-04 -2.900e-05  2.200e-06
 7.4130e-02 -1.570e-03 -9.290e-04  2.300e-05  9.849e-04  1.180e-03 -3.060e-05 -6.500e-04 -3.240e-05  2.500e-06
 8.5010e-02 -1.690e-03 -1.025e-03  3.000e-06  1.117e-03  1.260e-03 -3.340e-05 -6.900e-04 -3.600e-05  2.900e-06
 9.7250e-02 -1.810e-03 -1.127e-03 -2.000e-05  1.253e-03  1.350e-03 -3.620e-05 -7.400e-04 -3.960e-05  3.300e-06
 1.1100e-01 -1.940e-03 -1.233e-03 -4.500e-05  1.392e-03  1.450e-03 -3.910e-05 -7.700e-04 -4.340e-05  3.600e-06
 1.2640e-01 -2.070e-03 -1.345e-03 -7.300e-05  1.532e-03  1.540e-03 -4.220e-05 -8.100e-04 -4.730e-05  3.900e-06
 1.4360e-01 -2.200e-03 -1.462e-03 -1.030e-04  1.674e-03  1.640e-03 -4.530e-05 -8.400e-04 -5.130e-05  4.200e-06
 1.6280e-01 -2.340e-03 -1.584e-03 -1.350e-04  1.817e-03  1.740e-03 -4.850e-05 -8.700e-04 -5.540e-05  4.500e-06
 1.8420e-01 -2.480e-03 -1.711e-03 -1.690e-04  1.960e-03  1.840e-03 -5.180e-05 -9.000e-04 -5.960e-05  4.700e-06
 2.0810e-01 -2.620e-03 -1.842e-03 -2.060e-04  2.103e-03  1.940e-03 -5.520e-05 -9.200e-04 -6.390e-05  5.000e-06
 2.3470e-01 -2.770e-03 -1.978e-03 -2.450e-04  2.246e-03  2.040e-03 -5.870e-05 -9.400e-04 -6.820e-05  5.200e-06
 2.6410e-01 -2.920e-03 -2.118e-03 -2.860e-04  2.388e-03  2.150e-03 -6.230e-05 -9.600e-04 -7.260e-05  5.300e-06
 2.9690e-01 -3.070e-03 -2.263e-03 -3.290e-04  2.529e-03  2.250e-03 -6.590e-05 -9.800e-04 -7.710e-05  5.400e-06
 3.3310e-01 -3.220e-03 -2.412e-03 -3.750e-04  2.669e-03  2.360e-03 -6.950e-05 -9.900e-04 -8.160e-05  5.400e-06
 3.7330e-01 -3.380e-03 -2.565e-03 -4.230e-04  2.807e-03  2.470e-03 -7.320e-05 -9.900e-04 -8.610e-05  5.500e-06
 4.1770e-01 -3.540e-03 -2.722e-03 -4.730e-04  2.944e-03  2.580e-03 -7.690e-05 -1.000e-03 -9.070e-05  5.400e-06
 4.6670e-01 -3.700e-03 -2.882e-03 -5.260e-04  3.078e-03  2.700e-03 -8.070e-05 -1.000e-03 -9.530e-05  5.400e-06
 5.2080e-01 -3.860e-03 -3.046e-03 -5.800e-04  3.211e-03  2.810e-03 -8.450e-05 -1.000e-03 -1.000e-04  5.300e-06
 5.8030e-01 -4.020e-03 -3.214e-03 -6.370e-04  3.341e-03  2.930e-03 -8.830e-05 -1.000e-03 -1.046e-04  5.100e-06
 6.4560e-01 -4.190e-03 -3.384e-03 -6.960e-04  3.469e-03  3.050e-03 -9.210e-05 -9.900e-04 -1.093e-04  4.800e-06
 7.1710e-01 -4.350e-03 -3.557e-03 -7.570e-04  3.595e-03  3.160e-03 -9.590e-05 -9.800e-04 -1.140e-04  4.500e-06
 7.9550e-01 -4.510e-03 -3.732e-03 -8.200e-04  3.718e-03  3.280e-03 -9.960e-05 -9.600e-04 -1.187e-04  4.100e-06
 8.8130e-01 -4.670e-03 -3.910e-03 -8.860e-04  3.838e-03  3.400e-03 -1.034e-04 -9.500e-04 -1.234e-04  3.700e-06
 9.7500e-01 -4.840e-03 -4.090e-03 -9.530e-04  3.957e-03  3.520e-03 -1.072e-04 -9.300e-04 -1.280e-04  3.300e-06
 1.0770e+00 -5.000e-03 -4.269e-03 -1.023e-03  4.073e-03  3.640e-03 -1.108e-04 -9.100e-04 -1.327e-04  2.800e-06
 1.1890e+00 -5.160e-03 -4.459e-03 -1.095e-03  4.186e-03  3.770e-03 -1.145e-04 -8.800e-04 -1.373e-04  2.100e-06
 1.3110e+00 -5.320e-03 -4.639e-03 -1.169e-03  4.298e-03  3.890e-03 -1.181e-04 -8.500e-04 -1.420e-04  1.500e-06
 1.4430e+00 -5.480e-03 -4.829e-03 -1.246e-03  4.407e-03  4.010e-03 -1.218e-04 -8.200e-04 -1.466e-04  7.000e-07
 1.5870e+00 -5.640e-03 -5.019e-03 -1.324e-03  4.514e-03  4.130e-03 -1.254e-04 -7.900e-04 -1.512e-04  0.000e+00
 1.7430e+00 -5.800e-03 -5.209e-03 -1.405e-03  4.619e-03  4.260e-03 -1.289e-04 -7.600e-04 -1.558e-04 -7.000e-07
 1.9130e+00 -5.960e-03 -5.399e-03 -1.488e-03  4.722e-03  4.380e-03 -1.324e-04 -7.200e-04 -1.604e-04 -1.500e-06
