SITE    LON      LAT       de(cm) dn(cm)  se(cm)  sn(cm)    source
SIBE  -116.0156 34.6243    10.74 -16.98     0.63   0.65 AgnewEtAl,2002
SILV  -116.2913 35.3970    -4.00  -3.65     0.70   0.67 AgnewEtAl,2002
SOAP  -116.9808 34.9038    -7.02  -0.75     0.65   0.65 AgnewEtAl,2002
STCH  -116.3121 34.6354    46.33 -111.08     0.89   0.79 AgnewEtAl,2002
TROY  -116.5305 34.8386   -15.62   2.47     0.63   0.65 AgnewEtAl,2002
XERO  -116.0203 34.2660    10.87  -7.70     5.80   3.06 AgnewEtAl,2002
ALAM_A  -115.1585 37.3580    -0.08  -0.04     0.09   0.08 JPL_reason
AOA1_Q  -118.8303 34.1574    -0.23   0.16     0.26   0.16 JPL_reason
AVRY_A  -117.1540 34.4683    -2.01   0.63     0.08   0.07 JPL_reason
AZRY_A  -116.6297 33.5401     0.60   1.65     0.07   0.06 JPL_reason
AZU1_A  -117.8965 34.1260    -0.24   0.26     0.08   0.07 JPL_reason
BBRY_A  -116.8842 34.2643     0.48   2.47     0.09   0.07 JPL_reason
BGIS_Q  -118.1597 33.9671     0.06   0.32     0.24   0.15 JPL_reason
BKMS_Q  -118.0947 33.9623    -0.15   0.05     0.24   0.14 JPL_reason
BLYT_A  -114.7149 33.6104     0.75  -0.27     0.11   0.07 JPL_reason
BMRY_A  -116.9847 33.9627     1.06   1.86     0.08   0.07 JPL_reason
BSRY_A  -117.0120 34.9186    -3.44   1.54     0.07   0.07 JPL_reason
CBHS_Q  -118.6298 34.1386    -0.47   0.19     0.24   0.14 JPL_reason
CCCO_Q  -118.2112 33.8763     0.06   0.07     0.25   0.15 JPL_reason
CCCS_Q  -117.8649 33.8627    -0.17   0.22     0.24   0.14 JPL_reason
CJMS_A  -117.4794 34.3138    -0.63   0.47     0.09   0.07 JPL_reason
CLAR_A  -117.7088 34.1099    -0.17   0.38     0.08   0.07 JPL_reason
COSO_A  -117.8089 35.9823    -0.24   0.15     0.09   0.07 JPL_reason
COTD_A  -116.3869 33.7325     0.54   2.16     0.19   0.14 JPL_reason
CRFP_A  -117.0997 34.0391     0.64   1.36     0.08   0.07 JPL_reason
CRHS_Q  -118.2728 33.8235    -0.28  -0.07     0.26   0.15 JPL_reason
CRRS_A  -115.7350 33.0698     0.29   0.30     0.10   0.07 JPL_reason
CSDH_Q  -118.2567 33.8615     0.01   0.07     0.24   0.14 JPL_reason
CSN1_Q  -118.5238 34.2535    -1.30  -0.03     0.25   0.14 JPL_reason
CTMS_A  -116.3704 34.1241     3.28  10.43     0.08   0.07 JPL_reason
CVHS_Q  -117.9017 34.0820    -0.62   0.25     0.29   0.16 JPL_reason
DAM1_Q  -118.3974 34.3340    -0.05  -0.11     0.26   0.16 JPL_reason
DAM2_Q  -118.3969 34.3348    -0.30   0.23     0.28   0.17 JPL_reason
DHLG_A  -115.7880 33.3898     0.40   0.41     0.09   0.07 JPL_reason
DSHS_Q  -118.3485 34.0239    -0.14   0.18     0.24   0.14 JPL_reason
DSSC_A  -116.7121 33.7333     0.91   2.41     0.10   0.07 JPL_reason
DYER_A  -118.0393 37.7428    -0.08   0.00     0.11   0.07 JPL_reason
DYHS_Q  -118.1260 33.9380    -0.13   0.14     0.24   0.14 JPL_reason
ECCO_Q  -118.3290 33.8867     0.43   0.20     0.26   0.16 JPL_reason
ECHO_A  -114.2643 37.9155     0.12  -0.13     0.18   0.12 JPL_reason
ELSC_Q  -118.2084 34.0297    -0.25   0.12     0.25   0.15 JPL_reason
EWPP_Q  -117.5256 34.1042    -1.09   0.45     0.26   0.15 JPL_reason
FERN_A  -112.4547 35.3419     0.28  -0.01     0.12   0.07 JPL_reason
FRED_A  -112.4992 36.9883    -0.09   0.00     0.12   0.08 JPL_reason
FVPK_Q  -117.9357 33.6623     0.32   0.12     0.24   0.14 JPL_reason
FXHS_Q  -118.3595 34.0806    -0.23   0.20     0.24   0.14 JPL_reason
FZHS_Q  -118.8934 34.8002    -0.25   0.05     0.24   0.15 JPL_reason
GOL2_A  -116.8893 35.4252    -0.53   0.03     0.07   0.07 JPL_reason
HARV_Q  -120.6821 34.4694     0.05  -0.15     0.24   0.14 JPL_reason
HOLC_A  -117.8452 34.4582    -0.48   0.25     0.09   0.08 JPL_reason
JPLM_Q  -118.1732 34.2048    -0.80   0.11     0.28   0.17 JPL_reason
LAPC_Q  -118.5746 34.1819     0.11   0.32     0.27   0.17 JPL_reason
LASC_A  -118.3065 33.9279    -0.11   0.14     0.09   0.07 JPL_reason
LBC1_Q  -118.1372 33.8321     0.37   0.28     0.28   0.17 JPL_reason
LBC2_Q  -118.1732 33.7916     0.13   0.13     0.26   0.15 JPL_reason
LDES_A  -116.4328 34.2673     5.88  17.91     0.08   0.07 JPL_reason
LFRS_Q  -118.4128 34.0951    -0.34   0.27     0.24   0.15 JPL_reason
LINJ_A  -118.1392 34.6620    -0.32   0.20     0.09   0.07 JPL_reason
LLAS_Q  -117.8379 34.5860    -0.76   0.29     0.23   0.14 JPL_reason
LONG_A  -118.0034 34.1119    -0.18   0.33     0.08   0.07 JPL_reason
LORS_Q  -117.7541 34.1333    -0.28   0.15     0.24   0.14 JPL_reason
LPHS_Q  -117.9567 34.0268    -0.86   0.10     0.25   0.15 JPL_reason
MATH_A  -117.4368 33.8567     0.22   0.62     0.08   0.07 JPL_reason
MLFP_A  -117.3180 33.9184     0.31   0.82     0.07   0.07 JPL_reason
MONP_A  -116.4223 32.8919     0.16   0.47     0.11   0.07 JPL_reason
MPWD_Q  -118.8780 34.2955    -0.30  -0.59     0.63   0.25 JPL_reason
MSOB_A  -117.2101 34.2308    -0.33   0.77     0.08   0.07 JPL_reason
MUSD_Q  -119.0960 34.2616    -0.15  -0.05     0.24   0.14 JPL_reason
MVFD_Q  -116.5253 33.2109     0.10   0.66     0.24   0.15 JPL_reason
NOPK_Q  -118.3480 33.9797    -0.27  -0.03     0.25   0.15 JPL_reason
OAES_A  -116.0677 34.1410     2.59   2.80     0.09   0.07 JPL_reason
OVLS_Q  -119.1419 34.3274    -0.21  -0.16     0.28   0.17 JPL_reason
PIN1_A  -116.4582 33.6122     0.72   1.85     0.07   0.06 JPL_reason
PIN2_A  -116.4576 33.6121     0.72   1.82     0.07   0.06 JPL_reason
PINY_Q  -116.4582 33.6122     0.51   1.66     0.24   0.14 JPL_reason
PMHS_Q  -118.1537 33.9026    -0.49   0.19     0.24   0.14 JPL_reason
PMOB_A  -116.8595 33.3572     0.34   1.07     0.10   0.07 JPL_reason
PPBF_A  -117.1821 33.8357     0.54   1.16     0.09   0.07 JPL_reason
PSAP_A  -116.4940 33.8192     1.14   3.21     0.08   0.07 JPL_reason
PVEP_A  -118.4042 33.7433    -0.16   0.12     0.10   0.07 JPL_reason
PVHS_Q  -118.3722 33.7794     0.43   0.01     0.25   0.15 JPL_reason
PVRS_Q  -118.3206 33.7739     0.31  -0.19     0.25   0.15 JPL_reason
RHCL_Q  -118.0262 34.0191    -0.03   0.18     0.25   0.15 JPL_reason
ROCH_A  -116.6098 33.6110     0.73   1.89     0.07   0.07 JPL_reason
RTHS_A  -117.3533 34.0891     0.05   0.56     0.08   0.07 JPL_reason
SACY_Q  -117.8956 33.7432    -0.10   0.33     0.24   0.14 JPL_reason
SCIA_Q  -117.3883 34.6075    -2.12   0.25     0.33   0.20 JPL_reason
SCMS_A  -117.6346 33.4441     0.31   0.67     0.10   0.07 JPL_reason
SIO3_Q  -117.2504 32.8647     0.03   0.38     0.25   0.15 JPL_reason
SLMS_Q  -115.9778 33.2922    -0.28   0.32     0.25   0.14 JPL_reason
SNHS_Q  -117.9286 33.9273    -0.26   0.14     0.24   0.14 JPL_reason
SNI1_A  -119.5244 33.2479     0.19   0.04     0.12   0.07 JPL_reason
SPMS_A  -117.8488 33.9926    -0.20   0.21     0.09   0.07 JPL_reason
SPMX_A  -115.4659 31.0450     0.10  -0.05     0.13   0.08 JPL_reason
TABL_A  -117.6783 34.3819    -0.67   0.40     0.09   0.07 JPL_reason
TOST_Q  -118.8367 34.2480     0.13   0.08     0.24   0.14 JPL_reason
VNDP_A  -120.6164 34.5563    -0.04  -0.04     0.12   0.07 JPL_reason
VTIS_Q  -118.2938 33.7126    -0.09   0.07     0.24   0.14 JPL_reason
VYAS_Q  -117.9920 34.0309    -0.35  -0.10     0.25   0.15 JPL_reason
WCHS_Q  -117.9111 34.0619    -0.49   0.13     0.25   0.15 JPL_reason
WIDC_A  -116.3918 33.9348     1.71   5.28     0.08   0.07 JPL_reason
WLSN_Q  -118.0559 34.2261    -0.31   0.25     0.28   0.17 JPL_reason
WMAP_Q  -118.4143 34.2594    -0.16   0.16     0.24   0.15 JPL_reason
WRHS_Q  -118.4276 33.9582    -0.30   0.37     0.26   0.15 JPL_reason
